인허가일자,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명,X좌표,Y좌표
20200717,영업,0,서울특별시 송파구 신천동 29 롯데월드타워앤드롯데월드몰,서울특별시 송파구 올림픽로 300 롯데월드몰 5층 (신천동),원조 공주떡집,편의점,127.10343320289302,37.513101157342
20200717,영업,0,서울특별시 서초구 방배동 440-33 1층,서울특별시 서초구 동작대로 54-1 1층 (방배동),언택트 카페 무(방배점),편의점,126.98225949531499,37.4814498647357
20170619,영업,0,서울특별시 송파구 방이동 131-19번지,서울특별시 송파구 가락로36길 15 1층 (방이동),원팩토리 커피 방이점,편의점,127.11969400694599,37.5095474665573
20200717,영업,0,서울특별시 마포구 공덕동 254-5 신용보증기금빌딩,서울특별시 마포구 마포대로 122 신용보증기금빌딩 19층 (공덕동),라운지엑스 마포,편의점,126.95256411170601,37.545377278200704
20170912,폐업,20200717,서울특별시 영등포구 여의도동 17 더?아일랜드파크 101동 117호,서울특별시 영등포구 의사당대로 38 (여의도동 더?아일랜드파크 101동 117호),GS25여의파크점,편의점,126.91874167849701,37.5257046937181
20160601,영업,0,서울특별시 서초구 양재동 220번지 하나빌딩 1층,서울특별시 서초구 매헌로1길 26 1층 (양재동 하나빌딩),세븐일레븐 양재LG전자점,편의점,127.03414794665899,37.4624205268895
20200720,영업,0,서울특별시 중랑구 신내동 262-1 RB123 RB124호,서울특별시 중랑구 신내역로3길 40-36 (신내동),씨유 중랑데시앙플렉스점,편의점,127.103701137223,37.6178453698994
20200720,영업,0,서울특별시 광진구 자양동 469,서울특별시 광진구 자양번영로3길 54 1층 105106호 (자양동),지에스25광진현대점,편의점,127.07223372109699,37.532499243837705
20200720,영업,0,서울특별시 구로구 항동 216-1 우남퍼스트빌더센트럴,서울특별시 구로구 항동로 8 615동 1층 106호 (항동 우남퍼스트빌더센트럴),씨유 항동6단지점,편의점,126.820306796873,37.4767663540423
20200720,영업,0,서울특별시 서대문구 홍제동 454,서울특별시 서대문구 세검정로 140 지하1층 B06호 (홍제동),이마트24 홍제행복,편의점,126.95236418937901,37.5950988036375
20140822,영업,0,서울특별시 서초구 서초동 1426-13번지 22호 1층,서울특별시 서초구 남부순환로 2451 1층 (서초동),GS25 서초연일점,편의점,127.01851254414801,37.4825871798812
20130128,영업,0,서울특별시 양천구 신월동 525-1번지 12층,서울특별시 양천구 남부순환로 553 12층 (신월동),맥도날드 신월남부DT점,편의점,126.83880282968,37.519493396426604
20111010,영업,0,서울특별시 서초구 서초동 1366-9번지 지하철3호선 양재역구내(지하1층)(양재 산27-2 아님),서울특별시 서초구 남부순환로 지하 2585 지하 1층 (서초동 지하철 3호선 양재역 구내),마노핀익스프레스 양재역점,편의점,127.03338417886002,37.4847788607946
20200720,영업,0,서울특별시 서초구 우면동 784 엘에이치서초3단지,서울특별시 서초구 양재대로2길 34 상가동 1층 102103호 (우면동 엘에이치서초3단지),씨유 우면LH점,편의점,127.022112211334,37.4586431954303
20170824,영업,0,서울특별시 서초구 방배동 528-13 1층,서울특별시 서초구 청두곶2길 3 1층 (방배동),미니스톱 뉴서초방배점,편의점,126.985522417224,37.47871421507679
20200721,영업,0,서울특별시 영등포구 신길동 465-19 중앙빌딩,서울특별시 영등포구 영등포로84길 34 중앙빌딩 1층 105호 (신길동),씨유신길센터점,편의점,126.92187501541099,37.5102783002094
20200128,폐업,20200603,서울특별시 구로구 가리봉동 135-9번지 1층,서울특별시 구로구 디지털로 224 1층 (가리봉동),앱카페(콜드앤블루),편의점,126.890786110671,37.4798708083621
20200721,영업,0,서울특별시 강동구 천호동 315-1 월봉빌딩,서울특별시 강동구 올림픽로 738 월봉빌딩 1층 (천호동),이마트24알 천호벚꽃길점,편의점,127.126809305554,37.5470636797993
20200721,영업,0,서울특별시 관악구 봉천동 968-44,서울특별시 관악구 봉천로 275 1층 (봉천동),씨유보라매우리점,편의점,126.93198050081999,37.487964918806
20200721,영업,0,서울특별시 은평구 구산동 6-17 지에스25 구산예일,서울특별시 은평구 서오릉로11길 14 자에스25 구산예일 (구산동),지에스25 구산예일,편의점,126.914584213979,37.6112466775576
20200113,폐업,20200603,서울특별시 마포구 망원동 399-36번지,서울특별시 마포구 포은로 87 1층 (망원동),스몰커피,편의점,126.90506727028601,37.5548110182602
20141028,폐업,20200721,서울특별시 성북구 석관동 127-76,서울특별시 성북구 한천로78길 49 (석관동),씨유성북석관점,편의점,127.064577797892,37.612665823094204
20200722,영업,0,서울특별시 강서구 화곡동 878-10 (지상 1층),서울특별시 강서구 강서로8길 47 1층 (화곡동),씨유화곡행운점,편의점,126.850630394001,37.530122654334505
20200722,영업,0,서울특별시 동대문구 이문동 327-7 세진빌딩,서울특별시 동대문구 이문로 89 지하1층 (이문동 세진빌딩),제너스PC 외대점,편의점,127.059092236421,37.5950056871497
20200722,영업,0,서울특별시 마포구 망원동 374-3 썬유빌,서울특별시 마포구 동교로9길 65 1층 (망원동 썬유빌),씨유망원우리점,편의점,126.908705341159,37.556454423201
20200722,영업,0,서울특별시 마포구 서교동 360-6 넘버식스,서울특별시 마포구 와우산로 86 넘버식스 234층 (서교동),제이티비씨 플레이,편의점,126.923741082799,37.5520019999876
20200722,영업,0,서울특별시 서대문구 연희동 106-3,서울특별시 서대문구 증가로 49 1층 (연희동),씨유 연희센트럴점,편의점,126.92888841104799,37.57225717951221
20200722,영업,0,서울특별시 영등포구 신길동 1321,서울특별시 영등포구 영등포로 412 1층 (신길동),캔다방,편의점,126.923624472495,37.512771982229
20200722,영업,0,서울특별시 강북구 수유동 180-41 블룸,서울특별시 강북구 도봉로95길 55 블룸 (수유동),루아,편의점,127.026178288094,37.6425195522676
20090812,영업,0,서울특별시 동대문구 이문동 164-13번지 지상1층,서울특별시 동대문구 신이문로 14 (이문동지상1층),대흥문구,편의점,127.06356562703002,37.6028575702756
20070417,영업,0,서울특별시 서초구 양재동 82번지 1층,서울특별시 서초구 바우뫼로 184 (양재동1층),GS25 양재삼익점,편의점,127.04033219956301,37.4786060439486
20030115,영업,0,서울특별시 서초구 서초동 1665-9번지 1층,서울특별시 서초구 서초중앙로18길 43 1층 (서초동),세븐일레븐(서초21호점),편의점,127.016714944702,37.49169988319571
20010209,영업,0,서울특별시 서초구 서초동 1668-12번지 신축 1층,서울특별시 서초구 사임당로17길 113 신축 1층 (서초동),세븐일레븐(서초19호점),편의점,127.018788746301,37.4933758054846
20200722,영업,0,서울특별시 중구 소공동 1 롯데호텔,서울특별시 중구 을지로 30 롯데호텔 지하2층 (소공동),롯데호텔본점,편의점,126.981089534575,37.5648098108631
20180702,영업,0,서울특별시 서대문구 창천동 506-16 1층 전체,서울특별시 서대문구 신촌로3길 5 1층 (창천동),원오브씨(one of c),편의점,126.92883947968201,37.558366225075204
20200221,폐업,20200604,서울특별시 송파구 문정동 622번지 송파한화오벨리스크,서울특별시 송파구 충민로 5 123호 (문정동 송파한화오벨리스크),(주)비지에프리테일 CU송파한화2호점,편의점,127.119683417898,37.480095199774794
20161006,영업,0,서울특별시 성북구 안암동5가 126-83번지,서울특별시 성북구 고려대로 76 (안암동5가),씨유 고대호랑이점,편의점,127.027750467538,37.5860122502385
20160127,영업,0,서울특별시 서초구 서초동 1571-18번지 1층101호,서울특별시 서초구 서초대로50길 24 1층 101호 (서초동 청화빌딩),세븐일레븐 교대역점,편의점,127.01279508514,37.492118259968294
20150703,폐업,20200604,서울특별시 서초구 서초동 1714-9번지 ~10호 1층,서울특별시 서초구 서초중앙로 149-5 1층 (서초동),Cafe air(카페 에어),편의점,127.012718560378,37.4949559000181
20171115,영업,0,서울특별시 송파구 거여동 42-12 상형빌딩,서울특별시 송파구 거마로 12 3층 (거여동),키즈필 키즈카페,편의점,127.14500964057301,37.4938326022113
20131210,영업,0,서울특별시 서초구 잠원동 29-1번지 지하 1층(102호),서울특별시 서초구 강남대로95길 19-4 지하 1층 (잠원동),GS25 잠원주흥점,편의점,127.01866260563999,37.5135933094985
20100916,영업,0,서울특별시 서초구 잠원동 22-20번지,서울특별시 서초구 강남대로97길 16 (잠원동),세븐일레븐(잠원중앙점),편의점,127.018789372304,37.514828025201
20060216,폐업,20200604,서울특별시 서초구 서초동 1337-22번지 대우디오빌 1층 104호,서울특별시 서초구 강남대로 321 (서초동대우디오빌 1층 104호),명인만두,편의점,127.02996956818501,37.4915786017001
20011126,폐업,20200604,서울특별시 중구 신당동 100-3번지 4층,서울특별시 중구 퇴계로 406 4층 (신당동),미니스톱 신당역점,편의점,127.01657081583201,37.5655448346886
20090226,폐업,20200722,서울특별시 중구 을지로2가 50 (지상1층),서울특별시 중구 을지로 79 (을지로2가(지상1층)),이디야커피 IBK점,편의점,126.986560941681,37.5665019102915
20190130,영업,0,서울특별시 서초구 반포동 107-18번지 1층,서울특별시 서초구 사평대로20길 12 1층 (반포동),GS25 서래제일점,편의점,126.99693848008002,37.498963681687606
20181106,영업,0,서울특별시 광진구 중곡동 230-1번지,서울특별시 광진구 긴고랑로9길 29 1층 101호 (중곡동),웨일커피,편의점,127.08135126801099,37.5648172652104
20180830,영업,0,서울특별시 송파구 문정동 634번지 가든파이브라이프,서울특별시 송파구 충민로 66 가든파이브라이프 지하1층 FB-1030호 (문정동),이삭 가든파이브점,편의점,127.124996194218,37.4776486857765
20171201,폐업,20200608,서울특별시 마포구 합정동 376-27번지 1층,서울특별시 마포구 토정로 13-1 1층 (합정동),GS25마포당인점,편의점,126.912427642594,37.5458314124996
20161207,폐업,20200608,서울특별시 서초구 방배동 1948번지 1층,서울특별시 서초구 서초대로1길 37 1층 (방배동),GS25 방배서문점,편의점,126.98317112548,37.48945248387329
20160816,폐업,20200608,서울특별시 노원구 상계동 65-5번지 불암빌딩 1층,서울특별시 노원구 상계로 320 1층 (상계동 불암빌딩),세븐일레븐 당고개제일점,편의점,127.080794525234,37.6702521540624
20160608,폐업,20200608,서울특별시 중랑구 면목동 14-45번지,서울특별시 중랑구 용마산로94길 14 1층 (면목동),세븐일레븐 면목서일점,편의점,127.097512582182,37.5889998660986
20110412,폐업,20200608,서울특별시 노원구 상계동 694번지 임광아파트 상가,서울특별시 노원구 노원로 547 임광아파트 상가 1층 (상계동),임광마트,편의점,127.05697203658998,37.6607252216914
20080904,영업,0,서울특별시 서초구 방배동 908-1번지 1층,서울특별시 서초구 방배로 100 1층 (방배동),배스킨라빈스방배역점,편의점,126.996771332746,37.4832753349382
20200520,폐업,20200604,서울특별시 마포구 연남동 390-32,서울특별시 마포구 동교로38길 27-8 지층 102호 (연남동),순두부청년,편의점,126.925919096818,37.5617392923494
20180629,영업,0,서울특별시 종로구 삼청동 124-2번지 ,서울특별시 종로구 삼청로 127-1 지상1층 (삼청동),주식회사유일코리아(카페유일),편의점,126.981529739538,37.5867338703924
20200424,영업,0,서울특별시 영등포구 문래동6가 57번지,서울특별시 영등포구 선유로9길 30 롯데캐슬상가 1층 103104105호 (문래동6가),세븐일레븐롯데뉴스테이문래점,편의점,126.885582654417,37.518201698807104
20191001,폐업,20200605,서울특별시 중구 신당동 247-2번지 1층,서울특별시 중구 퇴계로 388-1 1층 (신당동),명랑시대쌀핫도그신당역점,편의점,127.014738525324,37.565006191858004
20161025,영업,0,서울특별시 서초구 양재동 250-6번지 1층102호,서울특별시 서초구 언남길 35 1층 102호 (양재동),세븐일레븐 양재근린공원점,편의점,127.041673455275,37.472802715129106
20160930,영업,0,서울특별시 서초구 양재동 242-8번지 1층,서울특별시 서초구 강남대로18길 11 1층 (양재동),미니스톱 양재그린점,편의점,127.03942644969,37.472059702246106
20140922,영업,0,서울특별시 서초구 양재동 138-4번지 101호,서울특별시 서초구 바우뫼로 101 101호 (양재동),이마트24 양재우성점,편의점,127.032119917681,37.4751233664575
20030115,영업,0,서울특별시 서초구 양재동 249-4번지 1층,서울특별시 서초구 마방로 12 1층 (양재동),세븐일레븐(양재7호점),편의점,127.040290305948,37.473856836105206
19951113,영업,0,서울특별시 종로구 평창동 343-1번지 ,서울특별시 종로구 평창11길 17 (평창동),세븐일레븐 평창점,편의점,126.965857889774,37.6069523159199
19950605,영업,0,서울특별시 종로구 낙원동 178-0번지 ,서울특별시 종로구 수표로 110 (낙원동),세븐일레븐탑골공원점,편의점,126.989490009172,37.5709954724668
20191014,영업,0,서울특별시 종로구 신문로1가 116번지 에스타워 ,서울특별시 종로구 새문안로 82 에스타워 지하1층 (신문로1가),미니스톱 서울S타워점,편의점,126.973921238257,37.5697303149011
20180718,영업,0,서울특별시 종로구 운니동 98-5번지 삼환빌딩 ,서울특별시 종로구 율곡로 88 삼환빌딩 지상1층 (운니동),GS25종로운현점,편의점,126.988929609173,37.5768581944992
20070907,영업,0,서울특별시 종로구 평동 85-15번지 (지상1층) ,서울특별시 종로구 경교장길 8 (평동(지상1층)),그라찌에 중앙대학교 평동캠퍼스점,편의점,126.966264230829,37.567325600084
20180611,영업,0,서울특별시 종로구 동숭동 1-93번지 ,서울특별시 종로구 대학로8길 25 5층 (동숭동),마스터키즈쿠킹,편의점,127.00371301462,37.580995659474794
20180612,영업,0,서울특별시 종로구 종로2가 71-5번지 ,서울특별시 종로구 종로 86-1 1~5층 (종로2가),밀크홀1937 종로점,편의점,126.98709788617501,37.569952693562705
20170228,영업,0,서울특별시 종로구 공평동 144번지 104호 ,서울특별시 종로구 삼봉로 94 1층 104호 (공평동),GS25시94빌딩점,편의점,126.982222353922,37.5717911716074
20190920,영업,0,서울특별시 종로구 익선동 57번지 메트로빌딩 ,서울특별시 종로구 삼일대로32길 54 메트로빌딩 1층 (익선동),이마트24종로익선동점,편의점,126.98998826579701,37.575492741811296
20191104,영업,0,서울특별시 종로구 도렴동 65번지 센터포인트광화문 ,서울특별시 종로구 새문안로5길 31 센터포인트광화문 103호 (도렴동),지에스(GS)종로도렴점,편의점,126.97430348996299,37.5730474124872
20191120,영업,0,서울특별시 종로구 계동 127-2번지 ,서울특별시 종로구 계동길 62 1층 (계동),크렘브(cremeB),편의점,126.98687390283399,37.58009994084679
20191212,영업,0,서울특별시 종로구 홍지동 94-2번지 ,서울특별시 종로구 세검정로 230 1층 (홍지동),지에스(gs)25 상명사랑점,편의점,126.958532034362,37.600158214786404
20191114,영업,0,서울특별시 종로구 소격동 150번지 ,서울특별시 종로구 율곡로3길 73-1 1층 (소격동),지에스(GS25)소격동점,편의점,126.982013375905,37.578910709092604
20191029,영업,0,서울특별시 종로구 평동 108-1번지 강북삼성병원 ,서울특별시 종로구 새문안로 29 강북삼성병원 신관지하2층 (평동),(주)비지에프리테일 삼성병원 2호점,편의점,126.96815909509199,37.568291723449704
20191224,영업,0,서울특별시 종로구 이화동 10-5번지 ,서울특별시 종로구 율곡로23길 38-5 1층 (이화동),세븐일레븐 이화벽화마을점,편의점,127.006406953162,37.5763938968989
20190503,영업,0,서울특별시 종로구 구기동 56-21번지 ,서울특별시 종로구 진흥로22길 17 1층 (구기동),씨유 상명구기점,편의점,126.95820790020001,37.6062997006455
20190718,영업,0,서울특별시 종로구 명륜2가 143-8번지 1층 ,서울특별시 종로구 성균관로 16 (명륜2가),세븐일레븐 종로성대점,편의점,126.99771686526,37.5843077478331
20190924,영업,0,서울특별시 종로구 사간동 66번지 영정빌딩 ,서울특별시 종로구 삼청로 22 영정빌딩 1층 (사간동),세븐일레븐 경복궁점,편의점,126.979879306159,37.5779559415734
20190917,영업,0,서울특별시 종로구 종로6가 12-9번지 대광빌딩 ,서울특별시 종로구 율곡로 271 대광빌딩 1층 (종로6가),씨유(CU) 종로공원점,편의점,127.007585999557,37.5732015127599
20190430,영업,0,서울특별시 종로구 숭인동 103-1번지 ,서울특별시 종로구 종로 351 (숭인동),씨유 동묘역점,편의점,127.016667666714,37.573499169569395
20090609,영업,0,서울특별시 종로구 평동 164번지 ,서울특별시 종로구 새문안로 9 (평동),세븐일레븐(서울적십자병원점),편의점,126.966949140848,37.5673497602995
20190214,영업,0,서울특별시 종로구 숭인동 178-89번지 1층 일부 ,서울특별시 종로구 종로 383 1층 (숭인동),씨유 숭인2동점,편의점,127.01980430341101,37.5746280820049
20190130,영업,0,서울특별시 종로구 명륜3가 53-21번지 성균관대학교 경영관 지하3층 ,서울특별시 종로구 성균관로 25-2 성균관대학교 경영관동 지하3층 (명륜3가),CU 성균관대 경영관점,편의점,126.99192759885901,37.5887469561476
20190228,영업,0,서울특별시 종로구 도렴동 60번지 도렴빌딩 ,서울특별시 종로구 새문안로5길 37 도렴빌딩 지하1층 32호 (도렴동),마미카롱,편의점,126.974193267199,37.5736049240794
20150429,영업,0,서울특별시 종로구 삼청동 22번지 지상1층 ,서울특별시 종로구 삼청로 132 지상1층 (삼청동),씨유종로 삼청점,편의점,126.981201671872,37.577996163699005
20150430,영업,0,서울특별시 종로구 와룡동 84번지 ,서울특별시 종로구 돈화문로 76 1층 (와룡동),카페 에쏘미오(ESPRESSO MIO),편의점,126.99094621969,37.5752921676719
20140116,영업,0,서울특별시 종로구 동숭동 1-83번지 1층 ,서울특별시 종로구 동숭길 101 지상 1층 (동숭동),써브웨이 대학로점,편의점,127.004015822594,37.58246706224789
20170727,영업,0,서울특별시 종로구 연건동 315번지 ,서울특별시 종로구 율곡로 191-1 (연건동),GS25 종로율곡로점,편의점,127.000082752722,37.576239009587795
20131021,영업,0,서울특별시 종로구 옥인동 102-6번지 ,서울특별시 종로구 옥인길 2 1층 (옥인동),라온,편의점,126.96835604565901,37.580609635376206
20170213,영업,0,서울특별시 종로구 청진동 70번지 그랑서울1층102호 ,서울특별시 종로구 종로 33 1층 102호 (청진동 그랑서울),GS25 그랑서울본,편의점,126.981389611919,37.5711099810094
20130206,영업,0,서울특별시 종로구 관수동 4-4번지 ,서울특별시 종로구 종로16길 11 1층 (관수동),씨유 종로2가점,편의점,126.9887216175,37.5695686753894
20131202,영업,0,서울특별시 종로구 청진동 1번지 ,서울특별시 종로구 종로5길 46 1.2층 (청진동),카페이든(Cafe E:den),편의점,126.98035310636101,37.5722510135181
20131203,영업,0,서울특별시 종로구 혜화동 9-8번지 1층 ,서울특별시 종로구 혜화로 50-1 1층 (혜화동),착한 커피,편의점,126.99941609645398,37.5898502257116
20031113,영업,0,서울특별시 종로구 계동 144-2번지 1층 ,서울특별시 종로구 계동길 15 1층 (계동),쥬씨,편의점,126.98659578455799,37.577980501339
20140821,영업,0,서울특별시 종로구 숭인동 63-1번지 지상1층 ,서울특별시 종로구 지봉로10길 2 지상1층 (숭인동),씨유 종로숭인점,편의점,127.01581852111,37.576045587469004
20101001,영업,0,서울특별시 종로구 돈의동 137번지 (지하2층) ,서울특별시 종로구 돈화문로5가길 1 (돈의동(지하2층)),CGV 피카디리1958,편의점,126.991229161163,37.571037150367296
20130315,영업,0,서울특별시 종로구 신문로1가 58-18번지 ,서울특별시 종로구 경희궁길 4 1층 (신문로1가),(주)비지에프리테일 종로경희궁점,편의점,126.97214919011002,37.5705912617276
20140725,영업,0,서울특별시 종로구 화동 100번지 지상2층 ,서울특별시 종로구 북촌로5가길 12 지상2층 (화동),민스 빈,편의점,126.98220530627701,37.5801640207627
20170203,영업,0,서울특별시 종로구 명륜4가 113-1번지 1층102호 ,서울특별시 종로구 대학로11길 23 1층 102호 (명륜4가),GS25 명륜스타점,편의점,127.000480931634,37.5820796122552
20170208,영업,0,서울특별시 종로구 혜화동 201번지 1층 ,서울특별시 종로구 동숭길 140 1층 (혜화동),GS25동숭점,편의점,127.002561061012,37.583678668624
20100920,영업,0,서울특별시 종로구 수송동 135번지 ,서울특별시 종로구 종로1길 42-1 (수송동),세븐일레븐(세종로점),편의점,126.978685465122,37.5742257951427
20130916,영업,0,서울특별시 종로구 삼청동 산 2-1번지 삼청공원내 ,서울특별시 종로구 북촌로 134-3 1층 (삼청동),숲속도서관카페,편의점,126.982823962243,37.592167680872
20130923,영업,0,서울특별시 종로구 가회동 11-61번지 1~2층 ,서울특별시 종로구 창덕궁길 170 1~2층 (가회동),가회 한경헌,편의점,126.98657560091499,37.5832069838309
20120928,영업,0,서울특별시 종로구 동숭동 169-1번지 ,서울특별시 종로구 대학로 86 (동숭동),카페 락앤락,편의점,127.002930068274,37.5788208624236
20130522,영업,0,서울특별시 종로구 봉익동 10-1번지 ,서울특별시 종로구 율곡로10길 105 1층 (봉익동),커피팡,편의점,126.992229851245,37.5729362478706
20190103,영업,0,서울특별시 종로구 부암동 220-1번지 ,서울특별시 종로구 창의문로 170 (부암동),세븐일레븐 종로창의문점,편의점,126.963854769518,37.594870966592396
20190102,영업,0,서울특별시 종로구 종로5가 433번지 ,서울특별시 종로구 종로40나길 12 1층 (종로5가),맛남다방,편의점,127.006122519873,37.570103165458704
20120405,영업,0,서울특별시 종로구 연건동 134-2번지 지상1층 ,서울특별시 종로구 대학로 79 1층 (연건동),134-2,편의점,127.001952835068,37.5782283889051
20120424,영업,0,서울특별시 종로구 재동 106-4번지 (지상1층) ,서울특별시 종로구 북촌로 1 1층 (재동),배스킨라빈스 안국역점,편의점,126.985808714494,37.577060674402794
20141015,영업,0,서울특별시 종로구 청진동 201-1번지 ,서울특별시 종로구 종로3길 38 (청진동),GS25 청진본,편의점,126.979514125366,37.5720744560763
20141103,영업,0,서울특별시 종로구 청진동 70번지 그랑서울 TOWER1-OA 901호,서울특별시 종로구 종로 33 9층 (청진동 그랑서울),카페 쉐어링 동양생명점,편의점,126.981389611919,37.5711099810094
20101123,영업,0,서울특별시 종로구 관철동 12-15번지 2층 ,서울특별시 종로구 종로12길 21 (관철동2층),스타벅스 종로관철점,편의점,126.98598952851101,37.5690775204144
20110523,영업,0,서울특별시 종로구 평창동 97-9번지 (지상1층) ,서울특별시 종로구 평창30길 19 (평창동(지상1층)),씨유 평창북악점,편의점,126.974757074601,37.611621950218
20111130,영업,0,서울특별시 종로구 종로6가 12-9번지 (지상1층) ,서울특별시 종로구 율곡로 271 지상1층 (종로6가),GS25,편의점,127.007585999557,37.5732015127599
20100223,영업,0,서울특별시 종로구 연지동 1-7번지 현대그룹빌딩 동관1층 ,서울특별시 종로구 율곡로 194 (연지동현대그룹빌딩 동관1층),오세븐스,편의점,127.000524809065,37.575031765843896
20130712,영업,0,서울특별시 종로구 중학동 19번지 b동 13호,서울특별시 종로구 종로1길 50 B동 지하1층 13호 (중학동 더케이트윈타워),씨유 종로K트윈타워점,편의점,126.979295247775,37.574762085620605
20130802,영업,0,서울특별시 종로구 홍지동 59번지 1층 ,서울특별시 종로구 홍지문2길 2 1층 (홍지동),교가루,편의점,126.956615792155,37.6010941958524
20101112,영업,0,서울특별시 종로구 통의동 35-41번지 외 4필지 1층 ,서울특별시 종로구 자하문로4길 6 (통의동외 4필지 1층),스타벅스 경복궁역,편의점,126.972760536122,37.5771920922512
20100525,영업,0,서울특별시 종로구 계동 115-1번지 ,서울특별시 종로구 북촌로4길 27 (계동),끽다거,편의점,126.986620206907,37.5794160579797
20100401,영업,0,서울특별시 종로구 적선동 80번지 ,서울특별시 종로구 사직로 130 (적선동),소담,편의점,126.97325521116699,37.5753944511724
20181026,영업,0,서울특별시 종로구 창신동 427-12번지 1층 ,서울특별시 종로구 종로50길 29 1층 (창신동),이마트24 종로창신점,편의점,127.012751227157,37.5706323307626
