,,인허가일자,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명
2018,191,20080320,영업,0,서울특별시 종로구 연건동 77-2번지 지상1층 ,서울특별시 종로구 대학로 81-1 (연건동지상1층),이디야,편의점
2018,192,20080401,영업,0,서울특별시 종로구 익선동 5번지 지상1층 ,서울특별시 종로구 삼일대로32길 30 (익선동지상1층),마블러스,편의점
2018,193,20161026,영업,0,서울특별시 종로구 혜화동 109-1번지 지층 ,서울특별시 종로구 혜화로 8 지층 (혜화동),온앤온,편의점
2018,194,20161107,영업,0,서울특별시 종로구 관철동 180번지 ,서울특별시 종로구 삼일대로17길 51 1층 (관철동),세븐일레븐 종각점,편의점
2018,195,20080624,영업,0,서울특별시 종로구 견지동 110번지 종로1가 대성스카이렉스 지상1층 104호 ,서울특별시 종로구 삼봉로 95 (견지동종로1가 대성스카이렉스 지상1층 104호),미니스톱(종각중앙점),편의점
2018,196,20171017,영업,0,,서울특별시 종로구 평창문화로 87 1층 (평창동),GS25 평창파크팰리스점,편의점
2018,197,20171017,영업,0,서울특별시 종로구 효제동 248-1번지 ,서울특별시 종로구 대학로 4-1 1층 (효제동),cu종로햇살점,편의점
2018,198,20170801,영업,0,서울특별시 종로구 평창동 345-6번지 ,서울특별시 종로구 평창길 8 1층 (평창동),CU 평창다솜점,편의점
2018,199,20180427,영업,0,서울특별시 종로구 교남동 10번지 롯데리아 ,서울특별시 종로구 통일로 146 롯데리아 1층 (교남동),CU종로교남점,편의점
2018,200,20180514,영업,0,서울특별시 종로구 팔판동 41-2번지 ,서울특별시 종로구 팔판길 22-1 1층 (팔판동),팔판동 꼬마김밥 & 토스트,편의점
2018,201,20180517,영업,0,서울특별시 종로구 삼청동 20-7번지 ,서울특별시 종로구 삼청로 138 1-2층 (삼청동),네이처셀카페,편의점
2018,202,20060918,영업,0,서울특별시 종로구 필운동 56-1번지 ,서울특별시 종로구 필운대로1길 19 (필운동),빵나무,편의점
2018,203,20040922,영업,0,서울특별시 종로구 내수동 72번지 경희궁의아침3단지 101102133호 ,서울특별시 종로구 사직로8길 34 (내수동경희궁의아침3단지 101102133호),미니스톱 경희궁점,편의점
2018,204,20170915,영업,0,서울특별시 종로구 계동 140-49번지 ,서울특별시 종로구 창덕궁1길 29 1층 (계동),모노치즈 북촌점,편의점
2018,205,20120719,영업,0,서울특별시 종로구 화동 37번지 ,서울특별시 종로구 삼청로4길 18 1층 (화동),일큐팔사 츄러스(1Q84CHURROS),편의점
2018,206,20160822,영업,0,서울특별시 종로구 혜화동 122-4번지 1층 ,서울특별시 종로구 창경궁로 271 1층 (혜화동),주스킹 대학로점,편의점
2018,207,20160823,영업,0,서울특별시 종로구 신영동 115번지 1층 ,서울특별시 종로구 세검정로6길 98 1층 (신영동),울루벨루 커피,편의점
2018,208,20171214,영업,0,서울특별시 종로구 명륜4가 54-4번지 ,서울특별시 종로구 대명길 31 4층 (명륜4가),행운사주카페,편의점
2018,209,20171221,영업,0,서울특별시 종로구 명륜3가 1-3번지 ,서울특별시 종로구 명륜길 21 1층 (명륜3가),cu성대킹고점,편의점
2018,210,20020417,영업,0,서울특별시 종로구 숭인동 228-6번지 1층 ,서울특별시 종로구 종로 374 (숭인동1층),미니스톱 숭인점,편의점
2018,211,20170427,영업,0,서울특별시 종로구 창신동 243번지 1층105호 ,서울특별시 종로구 지봉로 43 1층 105호 (창신동),GS25 창신점,편의점
2018,212,20170501,영업,0,서울특별시 종로구 명륜4가 59-3번지 1층 ,서울특별시 종로구 대명길 37 1층 (명륜4가),아마스빈 대학로점,편의점
2018,213,20150821,영업,0,서울특별시 종로구 관철동 43-8번지 ,서울특별시 종로구 청계천로 61 1층 (관철동),한국미니스톱청계센터점,편의점
2018,214,20051130,영업,0,서울특별시 종로구 서린동 99번지 지하1층 ,서울특별시 종로구 종로 26 (서린동지하1층),소그노스에스프레소,편의점
2018,215,20040422,영업,0,서울특별시 종로구 평동 108-1번지 외36필지 지상4층 ,서울특별시 종로구 새문안로 29 (평동외36필지 지상4층),구스토,편의점
2018,216,20001214,영업,0,서울특별시 종로구 충신동 57-8번지 ,서울특별시 종로구 율곡로 235 (충신동),미니스톱종로충신점,편의점
2018,217,20040512,영업,0,서울특별시 종로구 서린동 33번지 지하2층 ,서울특별시 종로구 청계천로 41 (서린동지하2층),한스델리,편의점
2018,218,20080421,영업,0,서울특별시 종로구 종로1가 24번지 르메이에르종로타운 상가2층 232호 ,서울특별시 종로구 종로 19 (종로1가르메이에르종로타운 상가2층 232호),하루떡,편의점
2018,219,20161122,영업,0,서울특별시 종로구 내수동 75번지 1층103호 용비어천가 ,서울특별시 종로구 새문안로3길 36 1층 103호 (내수동 용비어천가),GS25 종로내수점,편의점
2018,220,20161202,영업,0,서울특별시 종로구 구기동 94번지 1층 ,서울특별시 종로구 진흥로 456 1층 (구기동),지에스(GS)수퍼마켓 종로구기점,편의점
2018,221,20160825,영업,0,서울특별시 종로구 관수동 70-1번지 ,서울특별시 종로구 돈화문로 11-1 1층 (관수동),GS25 서울극장점,편의점
2018,222,20170418,영업,0,서울특별시 종로구 종로5가 102번지 ,서울특별시 종로구 종로 205 1층 (종로5가),콩방,편의점
2018,223,20170421,영업,0,서울특별시 종로구 종로1가 44번지 1호선종각역 152-05호 ,,세븐일레븐M종각역점,편의점
2018,224,20140307,영업,0,서울특별시 종로구 평창동 157-1번지 ,서울특별시 종로구 평창문화로 81 1층 (평창동),카페 블레싱(cafe blessing),편의점
2018,225,20050719,영업,0,서울특별시 종로구 수송동 58번지 1층 104호,서울특별시 종로구 삼봉로 81 1층 104호 (수송동),커피친구,편의점
2018,226,20050812,영업,0,서울특별시 종로구 세종로 1-57번지 1층 ,,아름다운고궁,편의점
2018,227,20120530,영업,0,서울특별시 종로구 신문로1가 163번지 B009호,서울특별시 종로구 새문안로 92 (신문로1가),요거프레소 광화문 오피시아점,편의점
2018,228,20180409,영업,0,서울특별시 종로구 서린동 154-1번지 광화문우체국 ,서울특별시 종로구 종로 6 광화문우체국 1층 (서린동),스타벅스 광화문우체국,편의점
2018,229,20061128,영업,0,서울특별시 종로구 부암동 260-13번지 (지상2층) ,서울특별시 종로구 창의문로 140-1 (부암동(지상2층)),명란식당,편의점
2018,230,20140129,영업,0,서울특별시 종로구 와룡동 172-2번지 지상1층 ,서울특별시 종로구 삼일대로30길 56 지상1층 (와룡동),크레프 레이(CREPE REI),편의점
2018,231,20140206,영업,0,서울특별시 종로구 무악동 45-94번지 ,서울특별시 종로구 통일로14길 24-2 1층 (무악동),카페다 커피(독립문점),편의점
2018,232,20020321,영업,0,서울특별시 종로구 낙원동 272번지 ,,(주)커피빈코리아 인사점,편의점
2018,233,20140319,영업,0,서울특별시 종로구 수송동 80번지 코리안리재보험빌딩 1층 ,서울특별시 종로구 종로5길 68 1층 (수송동 코리안리재보험빌딩),할리스커피 종로코리안리빌딩점,편의점
2018,234,20050624,영업,0,서울특별시 종로구 관수동 88번지 3층 ,서울특별시 종로구 돈화문로 5 (관수동3층),미라클1 카페,편의점
2018,235,20051109,영업,0,서울특별시 종로구 명륜2가 133-1번지 ,서울특별시 종로구 성균관로 23-1 (명륜2가),나눔,편의점
2018,236,19990805,영업,0,서울특별시 종로구 돈의동 62번지 (지상1층) ,,세븐일레븐종로3가역점,편의점
2018,237,20050706,영업,0,서울특별시 종로구 묘동 56번지 지상4층 ,서울특별시 종로구 돈화문로 26 (묘동지상4층),단성사구내매점,편의점
2018,238,20160808,영업,0,서울특별시 종로구 관수동 3-2번지 서광빌딩 1층 ,서울특별시 종로구 삼일대로20길 19 1층 (관수동),세븐일레븐 종로 관수점,편의점
2018,239,20171117,영업,0,서울특별시 종로구 재동 105-1번지 ,서울특별시 종로구 율곡로 59-1 12층 (재동),더치앤빈,편의점
2018,240,20180919,영업,0,서울특별시 종로구 효제동 65-2번지 ,서울특별시 종로구 대학로 33 1층 (효제동),씨유 포레스트힐점,편의점
2018,241,20170525,영업,0,서울특별시 종로구 누상동 53-1번지 103호,서울특별시 종로구 옥인길 23-6 103호 (누상동),무드벨벳(mood velaet),편의점
2018,242,20180306,영업,0,서울특별시 종로구 신문로2가 92번지 LG광화문빌딩 ,서울특별시 종로구 새문안로 58 LG광화문빌딩 지하1층 B105호 (신문로2가),투썸플레이스 LG광화문빌딩점,편의점
2018,243,20051207,영업,0,서울특별시 종로구 관철동 289번지 ,서울특별시 종로구 우정국로 4 (관철동),석봉토스트,편의점
2018,244,20180102,영업,0,서울특별시 종로구 교북동 126번지 경희궁자이 4단지 ,서울특별시 종로구 송월길 155 1층 4114~4119호 (교북동 경희궁자이 4단지),스타벅스 독립문역,편의점
2018,245,20180111,영업,0,서울특별시 종로구 적선동 156번지 광화문플래티넘 1층 101호,서울특별시 종로구 새문안로5가길 28 광화문플래티넘 1층 101호 (적선동),스타벅스정부서울청사R,편의점
2018,246,20180116,영업,0,서울특별시 종로구 삼청동 27-22번지 ,서울특별시 종로구 북촌로 137-7 (삼청동),3안,편의점
2018,247,20180116,영업,0,서울특별시 종로구 창신동 592-7번지 ,서울특별시 종로구 창신6길 2 1층 (창신동),세븐일레븐 창신우리점,편의점
2018,248,20170929,영업,0,서울특별시 종로구 명륜1가 1-5번지 ,서울특별시 종로구 성균관로17길 53 B101호 (명륜1가),라뜰리에 꼼때,편의점
2018,249,20171011,영업,0,서울특별시 종로구 당주동 100번지 ,서울특별시 종로구 세종대로23길 54 지하층 118호 (당주동 세종빌딩),오분국물떡볶이,편의점
2018,250,20170921,영업,0,서울특별시 종로구 혜화동 87-5번지 ,서울특별시 종로구 창경궁로 283-1 1층 (혜화동),혜화동 콩집,편의점
2018,251,20051229,영업,0,서울특별시 종로구 동숭동 50-59번지 지상2층 ,서울특별시 종로구 동숭길 84-1 (동숭동지상2층),메리메이트(MerryMate),편의점
2018,252,20160804,영업,0,서울특별시 종로구 화동 137-5번지 2층 ,서울특별시 종로구 율곡로3길 74-3 2층 (화동),스모어마켓,편의점
2018,253,20081118,영업,0,서울특별시 종로구 부암동 279-19번지 ,서울특별시 종로구 창의문로 155 1층 (부암동),소마 (SOMA),편의점
2018,254,20040324,영업,0,서울특별시 종로구 종로6가 247-1번지 ,서울특별시 종로구 종로41길 3 (종로6가),미니스톱 종로6가,편의점
2018,255,20170922,영업,0,서울특별시 종로구 당주동 5번지 ,서울특별시 종로구 새문안로5길 19 제지하1층 12호 (당주동),수프로,편의점
2018,256,20050328,영업,0,서울특별시 종로구 세종로 1-1번지 국립민속박물관 지상1층 ,서울특별시 종로구 삼청로 37 (세종로국립민속박물관 지상1층),풀오브 빈스 느루,편의점
2018,257,20050330,영업,0,서울특별시 종로구 익선동 34번지 ,서울특별시 종로구 삼일대로30길 23 (익선동),GS25 종로익선점,편의점
2018,258,20171114,영업,0,서울특별시 종로구 동숭동 1-144번지 낙산재 ,서울특별시 종로구 대학로12길 73 1층 (동숭동),(주)비지에프휴먼넷 CU 마로니에공원점,편의점
2018,259,20170607,영업,0,서울특별시 종로구 평창동 99-1번지 1층 ,서울특별시 종로구 평창30길 21 1층 (평창동),프랑지파니 플라워아뜰리에,편의점
2018,260,20180329,영업,0,서울특별시 종로구 통인동 20-1번지 ,서울특별시 종로구 자하문로15길 20 지상1층 (통인동),손맛,편의점
2018,261,20170612,영업,0,서울특별시 종로구 동숭동 1-113번지 6층 ,서울특별시 종로구 대학로10길 12 6층 (동숭동),미어켓 파크,편의점
2018,262,20161229,영업,0,서울특별시 종로구 관철동 7-5번지 1층 ,서울특별시 종로구 삼일대로17길 8 1층 (관철동),GS25 종로관철점,편의점
2018,263,20170103,영업,0,서울특별시 종로구 체부동 37-1번지 1층 ,서울특별시 종로구 자하문로 19-1 1층 (체부동),GS25 종로사직점,편의점
2018,264,20180202,영업,0,서울특별시 종로구 묘동 17-4번지 삼보빌딩 102호,서울특별시 종로구 율곡로8길 101 삼보빌딩 지상1층 (묘동),두커피(Do coffee),편의점
2018,265,20180209,영업,0,서울특별시 종로구 부암동 208-38번지 쌈지빌딩 ,서울특별시 종로구 자하문로 238 쌈지빌딩 지하1층 (부암동),GS25부암대로점,편의점
2018,266,20180221,영업,0,서울특별시 종로구 계동 140-2번지 현대건설빌딩 ,서울특별시 종로구 율곡로 75 현대건설빌딩 1층 (계동),베어베터현대엔지니어링 카페,편의점
2018,267,20170511,영업,0,서울특별시 종로구 안국동 4번지 1층 ,서울특별시 종로구 윤보선길 78 1층 (안국동),세븐일레븐 종로안국점,편의점
2018,268,20170511,영업,0,서울특별시 종로구 누하동 57-2번지 1층 ,서울특별시 종로구 필운대로 39 1층 (누하동),GS25 종로누하,편의점
2018,269,20170512,영업,0,서울특별시 종로구 종로6가 197-22번지 ,서울특별시 종로구 율곡로 270 1층 (종로6가),그린테이블(green table),편의점
2018,270,20170516,영업,0,서울특별시 종로구 동숭동 1-74번지 5층 ,서울특별시 종로구 대학로8가길 79 5층 (동숭동),월드오브보드게임 대학로점,편의점
2018,271,19991007,영업,0,서울특별시 종로구 종로2가 84-8번지 ,서울특별시 종로구 종로 68 (종로2가),전망좋은방,편의점
2018,272,20180118,영업,0,서울특별시 종로구 종로6가 289-42번지 ,서울특별시 종로구 종로 266 동대문종합시장 B동 5층 1호 (종로6가),던킨도너츠 동대문시장점,편의점
2018,273,20161216,영업,0,서울특별시 종로구 동숭동 1-37번지 101호,서울특별시 종로구 동숭길 143 101호 (동숭동),세븐일레븐 대학로카페점,편의점
2018,274,20161216,영업,0,서울특별시 종로구 명륜4가 155번지 1~2층 ,서울특별시 종로구 대학로11길 29 1~2층 (명륜4가),세븐일레븐 명륜카페점,편의점
2018,275,20080828,영업,0,서울특별시 종로구 평창동 365-1번지 (지상1층) ,서울특별시 종로구 평창11길 45 (평창동(지상1층)),ATM(에이티엠),편의점
2018,276,20080917,영업,0,서울특별시 종로구 이화동 139번지 101호 (지상1층) ,서울특별시 종로구 이화장길 26 (이화동101호 (지상1층)),지베르니,편의점
2018,277,20150914,영업,0,서울특별시 종로구 관수동 5번지 1층 ,서울특별시 종로구 종로16길 17 1층 (관수동),언노운커피(Unknown coffee),편의점
2018,278,20150914,영업,0,서울특별시 종로구 숭인동 217-20번지 ,서울특별시 종로구 난계로29길 67 1층 (숭인동),GS25 숭인마사회,편의점
2018,279,20151015,영업,0,서울특별시 종로구 묘동 204-1번지 ,서울특별시 종로구 돈화문로 27 1층 (묘동),씨유 종로3가역점,편의점
2018,280,20180320,영업,0,서울특별시 종로구 종로1가 24번지 르메이에르종로타운 110-1호,서울특별시 종로구 종로 19 르메이에르종로타운 110-1호 (종로1가),블루래빗,편의점
2018,281,20060704,영업,0,서울특별시 종로구 안국동 17-1번지 1층 ,서울특별시 종로구 윤보선길 65 (안국동1층),마나님 recipe,편의점
2018,282,20060714,영업,0,서울특별시 종로구 내수동 74번지 (광화문시대빌딩 지하1층 111호) ,서울특별시 종로구 사직로8길 42 (내수동(광화문시대빌딩 지하1층 111호)),광화문떡집,편의점
2018,283,20060725,영업,0,서울특별시 종로구 종로2가 84-14번지 (지상 12345층) ,서울특별시 종로구 종로 64 (종로2가(지상 12345층)),스타벅스 종각점,편의점
2018,284,20080201,영업,0,서울특별시 종로구 신문로1가 116번지 세안빌딩 지상1층 ,서울특별시 종로구 새문안로 82 (신문로1가세안빌딩 지상1층),에스카페,편의점
2018,285,20080214,영업,0,서울특별시 종로구 평동 108-1번지 강북삼성병원 보영빌딩 지하2층 ,서울특별시 종로구 새문안로 29 (평동강북삼성병원 보영빌딩 지하2층),어허랑죽,편의점
2018,286,20071031,영업,0,서울특별시 종로구 종로1가 24번지 르메이에르종로타운 423호 ,서울특별시 종로구 종로 19 (종로1가르메이에르종로타운 423호),제일상회,편의점
2018,287,20160718,영업,0,서울특별시 종로구 창성동 160번지 ,서울특별시 종로구 자하문로 60 1층 (창성동),세븐일레븐,편의점
2018,288,20160729,영업,0,서울특별시 종로구 청진동 128번지 115호호,서울특별시 종로구 종로5길 7 1층 115호 (청진동),음료연구소,편의점
2018,289,20160205,영업,0,서울특별시 종로구 청진동 70번지 ,서울특별시 종로구 종로 33 지하1층 110호 (청진동),공차,편의점
2018,290,20160218,영업,0,서울특별시 종로구 인의동 19번지 1층 ,서울특별시 종로구 김상옥로 1 1층 (인의동),이디야 종로4가점,편의점
2018,291,20160310,영업,0,서울특별시 종로구 명륜4가 188-4번지 ,서울특별시 종로구 창경궁로 234 2층 (명륜4가),피씨온,편의점
2018,292,20150904,영업,0,서울특별시 종로구 수송동 104번지 ,서울특별시 종로구 종로5길 86 지하1층 (수송동),서현카페(Seo hyun),편의점
2018,293,20150909,영업,0,서울특별시 종로구 체부동 30번지 ,서울특별시 종로구 자하문로 23 1층 (체부동),공차 서촌점,편의점
2018,294,20160322,영업,0,서울특별시 종로구 낙원동 230번지 1층 ,서울특별시 종로구 수표로 123-4 1층 (낙원동),GS25종로 낙원점,편의점
2018,295,20151215,영업,0,서울특별시 종로구 세종로 81-3번지 1동1층 ,서울특별시 종로구 세종대로 175 1동 1층 (세종로),셀란 세종문화회관,편의점
2018,296,20161019,영업,0,서울특별시 종로구 명륜3가 1-30번지 102호,서울특별시 종로구 명륜4길 8 1층 102호 (명륜3가),지에스25 성대양현,편의점
2018,297,20161011,영업,0,서울특별시 종로구 관철동 19-3번지 1~3층 ,서울특별시 종로구 종로12길 16 1~3층 (관철동),달콤커피 종로종각점,편의점
2018,298,20161012,영업,0,서울특별시 종로구 동숭동 187-12번지 1층 ,서울특별시 종로구 이화장길 99 1층 (동숭동),지에스25 종로방통대점,편의점
2018,299,20140613,영업,0,서울특별시 종로구 필운동 163번지 ,서울특별시 종로구 필운대로 12 1층 (필운동),세븐일레분 종로배화점,편의점
2018,300,20151016,영업,0,서울특별시 종로구 동숭동 1-100번지 1층 ,서울특별시 종로구 대학로8가길 111 1층 (동숭동),GS25 마로니에,편의점
2018,301,20151125,영업,0,서울특별시 종로구 신영동 240번지 1층 ,서울특별시 종로구 진흥로 484 1층 (신영동),GS25 종로신영,편의점
2018,302,20151201,영업,0,서울특별시 종로구 원남동 278번지 ,서울특별시 종로구 창경궁로 135-1 3층 (원남동),아더 커피(Arthur coffee),편의점
2018,303,20151203,영업,0,서울특별시 종로구 수송동 156번지 1층 ,서울특별시 종로구 삼봉로 71 1층 (수송동),GS25 수송타워점,편의점
2018,304,20160222,영업,0,서울특별시 종로구 홍지동 62-5번지 1층 ,서울특별시 종로구 홍지문2길 16 1층 (홍지동),지에스(GS)25 상명대점,편의점
2018,305,20151002,영업,0,서울특별시 종로구 명륜4가 93번지 ,서울특별시 종로구 대학로 121 1층 (명륜4가),(주)비지에프휴먼넷 대학로광장점,편의점
2018,306,20151007,영업,0,서울특별시 종로구 세종로 100번지 지상1층 (주)kt광화문 west빌딩 ,서울특별시 종로구 세종대로 178 지상1층 (세종로 (주)kt광화문 west빌딩),kt광화문빌딩 웨스트 카페 (west cafe),편의점
2018,307,20170320,영업,0,서울특별시 종로구 원남동 278번지 1층 ,서울특별시 종로구 창경궁로 135-1 1층 (원남동),커피타임,편의점
2018,308,19961121,영업,0,서울특별시 종로구 명륜2가 231-0번지 ,서울특별시 종로구 창경궁로 237 (명륜2가),세븐일레븐 명륜점,편의점
2018,309,19930811,영업,0,서울특별시 종로구 인사동 131-0번지 ,서울특별시 종로구 인사동길 5 (인사동),세븐일레븐 인사점,편의점
2018,310,19930811,영업,0,서울특별시 종로구 혜화동 111-7번지 ,서울특별시 종로구 창경궁로 273 (혜화동),세븐일레븐 혜화점,편의점
2018,311,19930812,영업,0,서울특별시 종로구 숭인동 201-28번지 ,서울특별시 종로구 종로66길 20 (숭인동),동양마트(주)숭인점,편의점
2018,312,19930820,영업,0,서울특별시 종로구 계동 146-1번지 ,서울특별시 종로구 계동길 5 (계동),순이네 가게,편의점
2018,313,19930828,영업,0,서울특별시 종로구 평동 53-0번지 ,,태인로손평동점,편의점
2018,314,19930830,영업,0,서울특별시 종로구 체부동 37-1번지 ,서울특별시 종로구 자하문로 19-1 (체부동),태인로손(사직점),편의점
2018,315,19930909,영업,0,서울특별시 종로구 종로2가 10-0번지 ,서울특별시 종로구 종로 73 (종로2가),세븐일레븐 종로2호점,편의점
2018,316,19940324,영업,0,서울특별시 종로구 교남동 61-2번지 ,서울특별시 종로구 통일로 168 (교남동),코오롱유통(주)교남점,편의점
2018,325,20070521,폐업,20190807,서울특별시 종로구 종로2가 84-5번지 (지상2층) ,서울특별시 종로구 종로 70-1 (종로2가(지상2층)),퍼즈,편의점
2018,326,20070712,폐업,20190117,서울특별시 종로구 명륜2가 228번지 ,서울특별시 종로구 성균관로 3 (명륜2가),허니 호떡,편의점
2018,327,20070910,폐업,20191023,서울특별시 종로구 명륜4가 51번지 23층 ,서울특별시 종로구 대명길 25 (명륜4가23층),(주)커피빈코리아대학로대명거리점,편의점
2018,328,20100504,폐업,20180719,서울특별시 종로구 명륜2가 133번지 외 1필지 ,서울특별시 종로구 성균관로 23-1 (명륜2가외 1필지),공씨네 주먹밥,편의점
2018,331,20070327,폐업,20190524,서울특별시 종로구 내수동 72번지 경희궁의아침3단지 153154155158159160호 (지상1층) ,서울특별시 종로구 사직로8길 34 (내수동경희궁의아침3단지 153154155158159160호 (지상1층)),파티세리 비,편의점
2018,332,20170124,폐업,20180907,서울특별시 종로구 종로6가 289-42번지 B동 605호,서울특별시 종로구 종로 266 B동 605호 (종로6가),(주)동승,편의점
2018,337,20150602,폐업,20200513,서울특별시 종로구 인의동 28-36번지 지상1층 ,서울특별시 종로구 창경궁로 112-11 지상1층 (인의동),지에스25(GS25) 혜화경찰서,편의점
2018,341,20140107,폐업,20180820,서울특별시 종로구 숭인동 178-143번지 지상1층 ,서울특별시 종로구 종로 383-1 지상1층 (숭인동),베스트 빈,편의점
2018,345,20101209,폐업,20190422,서울특별시 종로구 신문로1가 115번지 1층 ,서울특별시 종로구 새문안로 76 (신문로1가1층),금호아시아나본관 커피숍,편의점
2018,346,20170209,폐업,20191212,서울특별시 종로구 홍지동 94-2번지 1층 ,서울특별시 종로구 세검정로 230 1층 (홍지동),GS 상명사랑점,편의점
2018,347,20170214,폐업,20180906,서울특별시 종로구 행촌동 210-210번지 1층101호 ,서울특별시 종로구 통일로12길 50-1 1층 101호 (행촌동),GS25 종로행촌점,편의점
2018,349,20110919,폐업,20180111,서울특별시 종로구 숭인동 177-2번지 지하1층 ,서울특별시 종로구 종로 377-3 (숭인동지하1층),스카이엣,편의점
2018,350,20140729,폐업,20200110,서울특별시 종로구 동숭동 1-80번지 지상1층 ,서울특별시 종로구 대학로8가길 85 지상1층 (동숭동),공차 대학로문화공간점,편의점
2018,351,20110622,폐업,20180905,서울특별시 종로구 동숭동 1-55번지 (1층) ,서울특별시 종로구 대학로12길 13 (동숭동(1층)),씨유 종로동숭점,편의점
2018,353,20130605,폐업,20180601,서울특별시 종로구 원서동 92번지 지상1층 ,서울특별시 종로구 창덕궁길 87 지상1층 (원서동),북촌 그길로 그길에,편의점
2018,354,20141024,폐업,20191030,서울특별시 종로구 누상동 166-118번지 지상1층 ,서울특별시 종로구 옥인6길 5 지상1층 (누상동),GS25 수성동계곡,편의점
2018,357,20141006,폐업,20190227,서울특별시 종로구 가회동 208-7번지 ,서울특별시 종로구 북촌로6길 1 1층 (가회동),지에스25북촌점(GS25북촌점),편의점
2018,358,20090820,폐업,20190605,서울특별시 종로구 신문로1가 57번지 1층 ,서울특별시 종로구 새문안로 75 (신문로1가1층),삼성웰스토리(주)대우건설웰스토리카페,편의점
2018,359,20100128,폐업,20191028,서울특별시 종로구 계동 63-2번지 B1층 ,서울특별시 종로구 계동길 103-1 B1층 (계동),카페 무이,편의점
2018,360,20150616,폐업,20180117,서울특별시 종로구 와룡동 173번지 ,서울특별시 종로구 돈화문로 65 1층 (와룡동),더샤드 포슬린,편의점
2018,365,20161227,폐업,20190704,서울특별시 종로구 명륜3가 1-28번지 지하1층 ,서울특별시 종로구 명륜3길 10 지하1층 (명륜3가),위드미 성대후문점,편의점
2018,366,20161102,폐업,20180201,서울특별시 종로구 청진동 246번지 D타워 104호,서울특별시 종로구 종로3길 17 1층 104호 (청진동 D타워),스페셜티,편의점
2018,368,20120716,폐업,20200320,서울특별시 종로구 관철동 44번지 1호선 종각역 지하2층 .A-2호 ,,C cafe 종각점,편의점
2018,370,20170502,폐업,20200429,서울특별시 종로구 관수동 20-12번지 ,서울특별시 종로구 수표로 96 12호 (관수동),GS25 국일관점,편의점
2018,371,20150827,폐업,20181005,서울특별시 종로구 명륜1가 31-20번지 2층 ,서울특별시 종로구 혜화로 45 2층 (명륜1가),스트리트45 (Street 45),편의점
2018,372,20140219,폐업,20190422,서울특별시 종로구 소격동 25-1번지 ,서울특별시 종로구 북촌로5가길 35-4 2층 (소격동),휴플레이스,편의점
2018,373,20160826,폐업,20190219,서울특별시 종로구 홍지동 20-1번지 ,서울특별시 종로구 홍지문2길 11 1층 (홍지동),세븐일레븐 상명대제일점,편의점
2018,374,20160829,폐업,20191218,서울특별시 종로구 신영동 196-4번지 1층 ,서울특별시 종로구 세검정로 265 1층 (신영동),세븐일래븐 종로신영점,편의점
2018,375,20170419,폐업,20190522,서울특별시 종로구 안국동 170번지 1층 26호,서울특별시 종로구 윤보선길 10 1층 26호 (안국동),엔터(enter),편의점
2018,376,20170802,폐업,20200116,서울특별시 종로구 혜화동 1-21번지 ,서울특별시 종로구 성균관로 91 1층 (혜화동),씨스페이스 편의점,편의점
2018,378,20161129,폐업,20180330,서울특별시 종로구 종로2가 6번지 종로타워 지하2층 ,서울특별시 종로구 종로 51 지하2층 (종로2가 종로타워),(주)공차코리아 종로타워점,편의점
2018,379,20171128,폐업,20200424,서울특별시 종로구 창신동 629-3번지 ,서울특별시 종로구 창신길 125 1층 (창신동),브루잉웰(Brewing Well),편의점
2018,380,20180912,폐업,20191202,서울특별시 종로구 구기동 135번지 ,서울특별시 종로구 비봉2길 6 1층 (구기동),백야드빌더,편의점
2018,381,20010821,폐업,20181106,서울특별시 종로구 종로2가 48-1번지 외6필지 ,서울특별시 종로구 종로 104 (종로2가외6필지),카페익스프레스,편의점
2018,383,20180313,폐업,20200514,서울특별시 종로구 종로5가 182-14번지 ,서울특별시 종로구 종로 224 2층 (종로5가),토프레소 종로5가점,편의점
2018,386,20170628,폐업,20180123,서울특별시 종로구 명륜3가 72-7번지 1층 ,서울특별시 종로구 성균관로5길 29 1층 (명륜3가),세븐일레븐 성대서문점,편의점
2018,389,20151120,폐업,20180628,서울특별시 종로구 익선동 166-72번지 ,서울특별시 종로구 수표로28길 17-26 1층 (익선동),프루스트,편의점
2018,390,20160714,폐업,20180226,서울특별시 종로구 종로4가 14-1번지 1층 ,서울특별시 종로구 종로 185 1층 (종로4가),세븐일레븐 종로가배점,편의점
2018,391,20160720,폐업,20180406,서울특별시 종로구 소격동 37번지 1층 ,서울특별시 종로구 삼청로2길 29-1 1층 (소격동),프로바이오닉,편의점
2018,392,20171110,폐업,20190726,서울특별시 종로구 익선동 142-4번지 ,서울특별시 종로구 돈화문로11나길 31-17 (익선동),식물A,편의점
2018,394,20160912,폐업,20181112,서울특별시 종로구 관철동 180번지 1층 ,서울특별시 종로구 삼일대로17길 51 1층 (관철동),킹콩쥬스엔커피(종각점),편의점
2018,396,20151103,폐업,20180704,서울특별시 종로구 신영동 249-6번지 1층 ,서울특별시 종로구 진흥로 473 1층 (신영동),예은병과,편의점
2018,397,20180829,폐업,20190624,서울특별시 종로구 계동 109번지 ,서울특별시 종로구 북촌로4길 28 2층 (계동),달인계란말이김밥,편의점
2018,399,20160801,폐업,20180803,서울특별시 종로구 동숭동 1-74번지 1층 ,서울특별시 종로구 대학로8가길 79 1층 (동숭동),미니스톱 대학로점,편의점
