,,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
2017,1112,서울특별시 서초구 방배로 148,서울특별시 서초구 방배1동 898-2,생활방범,1,2012-03
2017,1114,서울특별시 서초구 서초대로30길20,서울특별시 서초구 방배1동 900-49,생활방범,1,2012-03
2017,1120,서울특별시 서초구 효령로25길 31,서울특별시 서초구 방배1동 920-25,생활방범,1,2012-03
2017,1179,서울특별시 서초구 방배천로6길 27,서울특별시 서초구 방배2동 465-5,생활방범,1,2014-10
2017,1263,서울특별시 서초구 방배천로16길 11-15,서울특별시 서초구 방배2동 437-16,생활방범,1,2012-03
2017,1271,서울특별시 서초구 방배천로2길 51,서울특별시 서초구 방배2동 474-22,생활방범,1,2012-03
2017,1274,서울특별시 서초구 청두곶4길 19,서울특별시 서초구 방배2동 528-107,생활방범,1,2012-03
2017,1277,서울특별시 서초구 방배중앙로5길 68,서울특별시 서초구 방배2동 972-10,생활방범,1,2012-03
2017,1278,서울특별시 서초구 방배중앙로5길 68,서울특별시 서초구 방배2동 972-10,생활방범,1,2012-03
2017,1281,서울특별시 서초구 효령로19길 17,서울특별시 서초구 방배2동 980-21,생활방범,1,2012-03
2017,1284,서울특별시 서초구 전원말안3길,서울특별시 서초구 방배2동 2732-50,생활방범,1,2012-03
2017,1307,서울특별시 서초구 청두곶15길 3,서울특별시 서초구 방배2동 435-32,생활방범,1,2014-10
2017,1311,서울특별시 서초구 도구로9길 6,서울특별시 서초구 방배2동 957-15,생활방범,1,2014-10
2017,1317,서울특별시 서초구 서초대로8길 74,서울특별시 서초구 방배2동 968-28,생활방범,1,2014-10
2017,1448,서울특별시 서초구 효령로20길 27,서울특별시 서초구 방배3동 539-57,생활방범,1,2012-03
2017,1451,서울특별시 서초구 효령로 72,서울특별시 서초구 방배3동 539-93,생활방범,1,2012-03
2017,1455,서울특별시 서초구 효령로14길 30,서울특별시 서초구 방배3동 541-131,생활방범,1,2012-03
2017,1458,서울특별시 서초구 남부순환로297나길 43,서울특별시 서초구 방배3동 593-4,생활방범,1,2012-03
2017,1461,서울특별시 서초구 명달로9길 57,서울특별시 서초구 방배3동 992-8,생활방범,1,2012-03
2017,1464,서울특별시 서초구 효령로34길 48,서울특별시 서초구 방배3동 1021-9,생활방범,1,2012-03
2017,1483,서울특별시 서초구 효령로20길 51,서울특별시 서초구 방배3동 539-72,생활방범,1,2014-10
2017,1487,서울특별시 서초구 효령로14길 13,서울특별시 서초구 방배3동 537-27,생활방범,1,2014-10
2017,1491,서울특별시 서초구 명달로1길 51,서울특별시 서초구 방배3동 998,생활방범,1,2014-10
2017,1520,서울특별시 서초구 방배로30길 21,서울특별시 서초구 방배4동 838-31,생활방범,1,2007-11
2017,1550,서울특별시 서초구 서초대로1길 12,서울특별시 서초구 방배4동 1461,생활방범,1,2012-03
2017,1565,서울특별시 서초구 서초대로1길 19-2,서울특별시 서초구 방배4동 1875,생활방범,1,2014-10
2017,1568,서울특별시 서초구 서초대로27길 30,서울특별시 서초구 방배4동 877-1,생활방범,1,2014-10
2017,1572,서울특별시 서초구 동광로4길 15,서울특별시 서초구 방배4동 825-12,생활방범,1,2014-10
2017,1648,서울특별시 서초구 바우뫼로41길 72-15,서울특별시 서초구 양재1동 7-29,생활방범,1,2012-03
