,,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
2017,798,서울특별시 강북구 도봉로10나길 19-11,서울특별시 강북구 송중동 54-127,생활방범,1,2013-12
2017,800,서울특별시 강북구 도봉로24길 33,서울특별시 강북구 송중동 136-69,생활방범,1,2013-12
2017,801,서울특별시 강북구 월계로21다길 9,서울특별시 강북구 송중동 8-278,생활방범,1,2013-12
2017,802,서울특별시 강북구 수유로 60,서울특별시 강북구 인수동46-21,생활방범,1,2013-12
2017,803,서울특별시 강북구 솔샘로64다길 48-1,서울특별시 강북구 송천동 446-18,생활방범,1,2013-12
2017,804,서울특별시 강북구 솔샘로65길 27,서울특별시 강북구 송천동 329-11,생활방범,1,2013-12
2017,805,서울특별시 강북구 삼양로54마길 51,서울특별시 강북구 송천동 319-29,생활방범,1,2013-12
2017,806,서울특별시 강북구 솔샘로65길 127,서울특별시 강북구 송천동 315-1,생활방범,1,2013-12
2017,807,서울특별시 강북구 삼양로24가길 12,서울특별시 강북구 송천동 403-137,생활방범,1,2013-12
2017,808,서울특별시 강북구 오현로21길 84,서울특별시 강북구 번2동 148-445,생활방범,1,2013-07
2017,809,서울특별시 강북구 오현로21길 84,서울특별시 강북구 번2동 148-445,교통단속,1,2013-07
2017,810,솔밭근린공원(남측 출입구),서울특별시 강북구 우이동 80,공원및놀이터,1,2013-08
2017,811,솔밭근린공원(광장 입구),서울특별시 강북구 우이동 80,공원및놀이터,1,2013-08
2017,812,솔밭근린공원(북서측 출입구),서울특별시 강북구 우이동 80,공원및놀이터,1,2013-08
2017,813,솔밭근린공원(북서측 출입구),서울특별시 강북구 우이동 80,공원및놀이터,1,2014-08
2017,814,솔밭근린공원(배드민턴장 입구),서울특별시 강북구 우이동 80,공원및놀이터,1,2013-08
2017,815,솔밭근린공원(관리사무실 뒤),서울특별시 강북구 우이동 80,공원및놀이터,1,2013-08
2017,816,서울특별시 강북구 덕릉로41길 96,서울특별시 강북구 번1동 417-15,공원및놀이터,1,2013-08
2017,817,서울특별시 강북구 오패산로67길 56,서울특별시 강북구 번1동 447-1,공원및놀이터,1,2013-08
2017,818,서울특별시 강북구 오현로35길 140,서울특별시 강북구 번2동 228,공원및놀이터,1,2013-08
2017,819,서울특별시 강북구 오현로 207,서울특별시 강북구 번2동 235,공원및놀이터,1,2013-08
2017,820,서울특별시 강북구 덕릉로52길 43,서울특별시 강북구 번1동 655-8,공원및놀이터,1,2013-08
2017,821,서울특별시 강북구 솔샘로 286,서울특별시 강북구 송천동 860-116,공원및놀이터,1,2013-08
2017,822,서울특별시 강북구 솔매로41길 46,서울특별시 강북구 미아동 222-20,공원및놀이터,1,2013-08
2017,823,서울특별시 강북구 한천로144길 36,서울특별시 강북구 수유3동 172-209,공원및놀이터,1,2013-08
2017,824,서울특별시 강북구 삼양로77길 8,서울특별시 강북구 수유1동 605-389,공원및놀이터,1,2013-08
2017,825,서울특별시 강북구 덕릉로24길 48,서울특별시 강북구 수유1동 49-7,공원및놀이터,1,2013-08
2017,826,서울특별시 강북구 월계로37길 124,서울특별시 강북구 번3동 240,공원및놀이터,1,2013-08
2017,828,서울특별시 강북구 북한산도시자연공원,서울특별시 강북구 삼양동 1354-8,공원및놀이터,1,2013-08
2017,829,서울특별시 강북구 북한산도시자연공원,서울특별시 강북구 삼양동 1354-8,공원및놀이터,1,2013-08
2017,830,서울특별시 강북구 도봉로8길 8,서울특별시 강북구 송중동 860-213,교통단속,1,2013-10
2017,831,서울특별시 강북구 도봉로8길 38,서울특별시 강북구 송중동 860-17,교통단속,1,2013-10
2017,832,서울특별시 강북구 도봉로10길 73,서울특별시 강북구 송중동 860-172,교통단속,1,2013-10
2017,833,서울특별시 강북구 도봉로 62,서울특별시 강북구 송중동 70-6,교통단속,1,2013-10
2017,834,서울특별시 강북구 솔매로35-1,서울특별시 강북구 삼양동 791-1622,생활방범,1,2013-12
2017,836,서울특별시 강북구 솔샘로47나길 17,서울특별시 강북구 삼양동 791-2161,생활방범,1,2013-12
2017,837,서울특별시 강북구 삼양로41길 12,서울특별시 강북구 삼양동 745-17,생활방범,1,2013-12
2017,840,서울특별시 강북구 덕릉로42길 53,서울특별시 강북구 번2동 521-61,생활방범,1,2013-01
2017,841,서울특별시 강북구 한천로109가길 19,서울특별시 강북구 번3동 186-1,생활방범,1,2013-01
2017,842,서울특별시 강북구 인수봉로40길 16,서울특별시 강북구 수유1동 468-143,생활방범,1,2013-01
2017,843,서울특별시 강북구 인수봉로34길 20,서울특별시 강북구 수유1동 468-232,생활방범,1,2013-01
2017,844,서울특별시 강북구 삼양로112길 5,서울특별시 강북구 수유2동 338-5,생활방범,1,2013-01
2017,845,서울특별시 강북구 노해로35길 61,서울특별시 강북구 수유2동 710-13,생활방범,1,2013-01
2017,846,서울특별시 강북구 한천로148길 17,서울특별시 강북구 수유3동 181-33,생활방범,1,2013-01
2017,847,서울특별시 강북구 삼각산로28길 33,서울특별시 강북구 수유3동 31-71,생활방범,1,2013-01
2017,848,서울특별시 강북구 삼양로123길 36,서울특별시 강북구 우이동 291-185,생활방범,1,2013-01
2017,849,서울특별시 강북구 인수봉로68길 41,서울특별시 강북구 인수동 359-12,생활방범,1,2013-01
2017,850,서울특별시 강북구 삼양로91길 34,서울특별시 강북구 인수동 409-70,생활방범,1,2013-01
2017,851,서울특별시 강북구 삼양로169길 11,서울특별시 강북구 우이동 21-16,생활방범,1,2013-01
2017,852,서울특별시 강북구 오현로21길 84,서울특별시 강북구 번2동 148-379,생활방범,1,2013-07
2017,853,서울특별시 강북구 오현로21길 84,서울특별시 강북구 번2동 148-379,교통단속,1,2013-07
2017,854,서울특별시 강북구 오현로21길 84,서울특별시 강북구 번2동 148-380,생활방범,1,2013-07
2017,855,서울특별시 강북구 오현로21길 84,서울특별시 강북구 번2동 148-380,교통단속,1,2013-07
2017,857,서울특별시 강북구 삼양로173길 37,서울특별시 강북구 우이동 168-8,생활방범,1,2013-12
2017,858,서울특별시 강북구 도봉로83길 11,서울특별시 강북구 수유동 230-24,생활방범,1,2013-12
2017,859,서울특별시 강북구 도봉로85길 8,서울특별시 강북구 수유동 229-40,생활방범,1,2013-12
2017,860,서울특별시 강북구 인수봉로72길 79,서울특별시 강북구 인수동 310-1,생활방범,1,2013-12
2017,861,서울특별시 강북구 덕릉로41길 85,서울특별시 강북구 번동 416-79,생활방범,1,2013-12
2017,862,서울특별시 강북구 오현로 165-5,서울특별시 강북구 번동 148-131,생활방범,1,2013-12
2017,863,서울특별시 강북구 솔샘로35길 14,서울특별시 강북구 삼양동 839-260,생활방범,1,2013-01
2017,866,서울특별시 강북구 도봉로53길 7 ?,서울특별시 강북구 미아동 209-8,생활방범,1,2013-01
2017,867,서울특별시 강북구 오패산로52길 29,서울특별시 강북구 송중동 258-167,생활방범,1,2013-01
2017,868,서울특별시 강북구 오패산로30길 75,서울특별시 강북구 송중동 3-28,생활방범,1,2014-06
2017,869,서울특별시 강북구 솔샘로60길 13-22,서울특별시 강북구 송천동 403-209,생활방범,1,2013-01
2017,870,서울특별시 강북구 솔샘로53길 14,서울특별시 강북구 송천동 716,생활방범,1,2013-01
2017,871,서울특별시 강북구 솔매로 22길 19,서울특별시 강북구 삼양동 776-21,생활방범,1,2013-01
2017,874,서울특별시 강북구 한천로129길 30,서울특별시 강북구 번1동 416-4,생활방범,1,2013-01
2017,875,서울특별시 강북구 덕릉로 43,서울특별시 강북구 인수동 119-3,교통단속,1,2012-06
2017,876,서울특별시 강북구 삼양로107길 38,서울특별시 강북구 인수동 349-13,어린이보호,1,2012-06
2017,877,서울특별시 강북구 삼양로107길 38,서울특별시 강북구 인수동 349-13,교통단속,1,2012-06
2017,878,서울특별시 강북구 삼양로41길 49,서울특별시 강북구 삼양동 791-2127,어린이보호,1,2012-09
2017,879,서울특별시 강북구 삼양로41길 49,서울특별시 강북구 삼양동 791-2127,교통단속,1,2012-09
2017,880,서울특별시 강북구 도봉로29길 52,서울특별시 강북구 송천동 320-1,어린이보호,1,2012-09
2017,881,서울특별시 강북구 도봉로29길 52,서울특별시 강북구 송천동 320-1,교통단속,1,2012-09
2017,882,서울특별시 강북구 삼양로159길 60-18,서울특별시 강북구 우이동 139-14,어린이보호,1,2012-09
2017,883,서울특별시 강북구 삼양로159길 60-18,서울특별시 강북구 우이동 139-14,교통단속,1,2012-09
2017,884,서울특별시 강북구 삼양로149길 13,서울특별시 강북구 우이동 94-21,어린이보호,1,2012-09
2017,885,서울특별시 강북구 삼양로149길 13,서울특별시 강북구 우이동 94-21,교통단속,1,2012-09
2017,886,서울특별시 강북구 북한산도시자연공원(등산로입구),서울특별시 강북구 삼양동 1354-8,공원및놀이터,1,2013-01
2017,887,서울특별시 강북구 북한산도시자연공원(운동공간),서울특별시 강북구 삼양동 1354-8,공원및놀이터,1,2013-01
2017,888,서울특별시 강북구 도봉로23길 17,서울특별시 강북구 송천동 330-79,시설물관리,1,2013-01
2017,889,서울특별시 강북구 솔매로45길 75,서울특별시 강북구 미아동 217-53,생활방범,1,2013-12
2017,890,서울특별시 강북구 삼양로35길16,서울특별시 강북구 미아동791-3219,생활방범,1,2013-12
2017,891,서울특별시 강북구 도봉로61길 70,서울특별시 강북구 미아동 234-57,생활방범,1,2013-12
2017,892,서울특별시 강북구 도봉로51길 13,서울특별시 강북구 미아동 303-46,생활방범,1,2013-12
2017,893,서울특별시 강북구 도봉로68길 34,서울특별시 강북구 미아동 192-6,생활방범,1,2013-12
2017,894,서울특별시 강북구 덕릉로28길 5,서울특별시 강북구 미아동 159-9,생활방범,1,2013-12
2017,895,서울특별시 강북구 도봉로54길 34-7,서울특별시 강북구 미아동 198-20,생활방범,1,2013-12
2017,896,서울특별시 강북구 오패산로58길 6-8,서울특별시 강북구 미아동 258-343,생활방범,1,2013-12
2017,897,서울특별시 강북구 솔매로46길 55,서울특별시 강북구 송천동 310-45,생활방범,1,2013-12
2017,898,서울특별시 강북구 도봉로10라길 5,서울특별시 강북구 송중동 90-44,생활방범,1,2013-12
2017,899,서울특별시 강북구 월계로7길 63,서울특별시 강북구 송중동 52-11,생활방범,1,2013-12
2017,900,서울특별시 강북구 월계로21가길 48,서울특별시 강북구 송중동 8-402,생활방범,1,2013-12
2017,901,서울특별시 강북구 솔샘로60가길 24,서울특별시 강북구 송천동 399-5,생활방범,1,2013-12
2017,902,서울특별시 강북구 숭인로7길 28,서울특별시 강북구 송천동 474-2,생활방범,1,2013-12
2017,903,서울특별시 강북구 삼양로16길 11,서울특별시 강북구 송천동 1261-335,생활방범,1,2013-12
2017,904,서울특별시 강북구 도봉로13나길 6,서울특별시 강북구 송천동 451-15,생활방범,1,2013-12
2017,905,서울특별시 강북구 덕릉로10길 15,서울특별시 강북구 수유동 469-31,생활방범,1,2013-12
2017,906,서울특별시 강북구 인수봉로44길 14,서울특별시 강북구 수유동 469-249,생활방범,1,2013-12
2017,907,서울특별시 강북구 솔샘로 286,서울특별시 강북구 송천동 860-116,생활방범,1,2012-05
2017,908,서울특별시 강북구 인수봉로20나길 25,서울특별시 강북구 수유1동 486-1447,생활방범,1,2012-05
2017,910,서울특별시 강북구 삼양로139가길 43,서울특별시 강북구 우이동 73-23,생활방범,1,2012-05
2017,912,서울특별시 강북구 4.19로21길 48,서울특별시 강북구 인수동 535-1,생활방범,1,2012-05
2017,914,서울특별시 강북구 오현로35길 62,서울특별시 강북구 번2동 234-2,어린이보호,1,2012-06
2017,915,서울특별시 강북구 오현로35길 62,서울특별시 강북구 번2동 234-2,교통단속,1,2012-06
2017,916,서울특별시 강북구 한천로120길 2 ?,서울특별시 강북구 번1동 428-87,어린이보호,1,2012-06
2017,917,서울특별시 강북구 한천로120길 2 ?,서울특별시 강북구 번1동 428-87,교통단속,1,2012-06
2017,918,서울특별시 강북구 오패산로 187,서울특별시 강북구 송중동 103-137,어린이보호,1,2012-06
2017,919,서울특별시 강북구 오패산로 187,서울특별시 강북구 송중동 103-137,교통단속,1,2012-06
2017,920,서울특별시 강북구 도봉로18가길 16,서울특별시 강북구 송중동 103-54,어린이보호,1,2012-06
2017,921,서울특별시 강북구 도봉로18가길 16,서울특별시 강북구 송중동 103-54,어린이보호,1,2012-06
2017,922,서울특별시 강북구 오현로9길 27,서울특별시 강북구 송중동 3-8,어린이보호,1,2012-06
2017,923,서울특별시 강북구 오현로9길 27,서울특별시 강북구 송중동 3-8,교통단속,1,2012-06
2017,924,서울특별시 강북구 오현로 31,서울특별시 강북구 송중동 3-865,어린이보호,1,2012-06
2017,925,서울특별시 강북구 오현로 31,서울특별시 강북구 송중동 3-865,교통단속,1,2012-06
2017,926,서울특별시 강북구 오패산로 130,서울특별시 강북구 송중동 53-1,어린이보호,1,2012-06
2017,927,서울특별시 강북구 오패산로 130,서울특별시 강북구 송중동 53-1,교통단속,1,2012-06
