인허가일자,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명,X좌표,Y좌표,구,행정동,구 행정동
20120103,영업,0,서울특별시 종로구 관철동 5-13번지 1층 ,서울특별시 종로구 청계천로 93 1층 (관철동 파고다타워종로사옥),카페 허,제과제빵,126.98804919017401,37.5684689441495,종로구,종로1.2.3.4가동,종로구 종로1.2.3.4가동
20181211,영업,0,서울특별시 종로구 신영동 1-11번지 ,서울특별시 종로구 진흥로 477-1 지하1층 (신영동),라이또 PC방 종로신영점,제과제빵,126.960815729673,37.6060578686508,종로구,부암동,종로구 부암동
20181115,영업,0,서울특별시 종로구 낙원동 82-7번지 ,서울특별시 종로구 삼일대로28길 22 (낙원동),익선동 밀도,제과제빵,126.989165998137,37.5736267091532,종로구,종로1.2.3.4가동,종로구 종로1.2.3.4가동
20181203,영업,0,서울특별시 종로구 부암동 254-5번지 ,서울특별시 종로구 창의문로 131 1층 (부암동),묘한빵집,제과제빵,126.96572912027399,37.592392266678,종로구,부암동,종로구 부암동
20141211,영업,0,서울특별시 종로구 누상동 55-3번지 ,서울특별시 종로구 옥인길 19 1층 101호 (누상동),날라리 고로케,제과제빵,126.967392723932,37.5806226178198,종로구,청운효자동,종로구 청운효자동
20150327,영업,0,서울특별시 종로구 옥인동 16번지 ,서울특별시 종로구 자하문로 71 1층 (옥인동),올림,제과제빵,126.97034921512,37.582400607386106,종로구,청운효자동,종로구 청운효자동
20131108,영업,0,서울특별시 종로구 평창동 512-7번지 ,서울특별시 종로구 평창20길 41 지하1층 (평창동),평창동의 봄카페,제과제빵,126.970525163332,37.6104997782866,종로구,평창동,종로구 평창동
20150518,영업,0,서울특별시 종로구 와룡동 168-1번지 ,서울특별시 종로구 돈화문로 69 1층 (와룡동),한일에스티(주)다옴,제과제빵,126.990768007393,37.5746195613577,종로구,종로1.2.3.4가동,종로구 종로1.2.3.4가동
20110406,영업,0,서울특별시 종로구 종로3가 103-2번지 (지상1층) ,서울특별시 종로구 수표로 98 (종로3가(지상1층)),종로 명인 단팥빵,제과제빵,126.989613653342,37.5699414089574,종로구,종로1.2.3.4가동,종로구 종로1.2.3.4가동
20160812,영업,0,서울특별시 종로구 청운동 4-20번지 지하1층 ,서울특별시 종로구 자하문로36길 40 지하1층 (청운동),다솜이야기,제과제빵,126.965856168052,37.590399579262794,종로구,청운효자동,종로구 청운효자동
20160331,영업,0,서울특별시 종로구 효자동 62번지 1층 ,서울특별시 종로구 자하문로24길 24 1층 (효자동),베어(bear),제과제빵,126.971111630068,37.582906614155995,종로구,청운효자동,종로구 청운효자동
20120615,영업,0,서울특별시 종로구 화동 65-2번지 ,서울특별시 종로구 북촌로5가길 44-2 지상1층 (화동),삼청동 4차원,제과제빵,126.981582771608,37.5814969455303,종로구,삼청동,종로구 삼청동
20161223,영업,0,서울특별시 종로구 창신동 290번지 ,서울특별시 종로구 종로 339 12층 (창신동),한국맥도날드(유)서울동묘역점,제과제빵,127.015132712732,37.5731724953577,종로구,창신1동,종로구 창신1동
20180426,영업,0,서울특별시 종로구 계동 86번지 ,서울특별시 종로구 계동길 61 1층 (계동),GS25 계동중앙점,제과제빵,126.986559414114,37.5800415210555,종로구,가회동,종로구 가회동
20060208,영업,0,서울특별시 종로구 명륜2가 138-1번지 외1필지 ,서울특별시 종로구 성균관로 21 (명륜2가외1필지),커피만 성균관대점,제과제빵,126.997161980452,37.5845215414858,종로구,혜화동,종로구 혜화동
20140305,영업,0,서울특별시 종로구 이화동 9-541번지 지상 12층 ,서울특별시 종로구 율곡로19길 68-7 지상 12층 (이화동),언덕에,제과제빵,127.007554839969,37.577391409976286,종로구,이화동,종로구 이화동
20010914,영업,0,서울특별시 종로구 숭인동 1399-0번지 ,서울특별시 종로구 난계로29가길 2 (숭인동),이디야에스프레소신설점,제과제빵,127.022404704451,37.5743477681645,종로구,숭인2동,종로구 숭인2동
20170518,영업,0,서울특별시 종로구 평창동 460-2번지 1층 ,서울특별시 종로구 평창30길 11 1층 (평창동),고래미역,제과제빵,126.974852948847,37.610778104303705,종로구,평창동,종로구 평창동
20170120,영업,0,서울특별시 종로구 숭인동 1062번지 1층 ,서울특별시 종로구 숭인동길 16 1층 (숭인동),GS25 숭인현대점,제과제빵,127.021812149053,37.5757069394404,종로구,숭인2동,종로구 숭인2동
20051216,영업,0,서울특별시 종로구 동숭동 195-6번지 ,서울특별시 종로구 이화장길 94 (동숭동),에쯔,제과제빵,127.00479114302601,37.5793903198822,종로구,이화동,종로구 이화동
20171114,영업,0,서울특별시 종로구 명륜4가 187번지 이화빌딩 ,서울특별시 종로구 창경궁로 236 1층 (명륜4가),(주)비지에프휴먼넷 CU명륜성대점,제과제빵,126.998768340952,37.5825425372877,종로구,혜화동,종로구 혜화동
20060704,영업,0,서울특별시 종로구 숭인동 76번지 롯데캐슬 107호 1층 ,서울특별시 종로구 종로 347 (숭인동롯데캐슬 107호 1층),던킨도너츠,제과제빵,127.016177810477,37.5738517068991,종로구,숭인1동,종로구 숭인1동
20160203,영업,0,서울특별시 종로구 연지동 136-46번지 2층 ,서울특별시 종로구 대학로 19 2층 (연지동),뇨뇨(nyonyo),제과제빵,127.001607097389,37.5729158598578,종로구,종로5.6가동,종로구 종로5.6가동
20151105,영업,0,서울특별시 종로구 와룡동 140번지 지하1층 ,서울특별시 종로구 돈화문로 85 지하1층 (와룡동),케이에이치아이(KHI),제과제빵,126.990312964039,37.5761345473028,종로구,종로1.2.3.4가동,종로구 종로1.2.3.4가동
20151223,영업,0,서울특별시 종로구 연지동 184번지 지상1층 ,서울특별시 종로구 김상옥로 10 지상1층 (연지동),커피 ?(coffee #),제과제빵,126.99886222410801,37.5732329254362,종로구,종로5.6가동,종로구 종로5.6가동
20160922,영업,0,서울특별시 종로구 사직동 1-7번지 ,서울특별시 종로구 사직로9길 18 1층 (사직동),사직동 그 가게,제과제빵,126.973635824431,37.5791823167365,종로구,사직동,종로구 사직동
20050426,영업,0,서울특별시 종로구 종로6가 251-1번지 ,서울특별시 종로구 종로41길 1 (종로6가),이삭토스트,제과제빵,127.00651372074499,37.571369853821395,종로구,종로5.6가동,종로구 종로5.6가동
20081114,영업,0,서울특별시 종로구 당주동 168번지 당주빌딩1층D호 ,서울특별시 종로구 새문안로5길 5-27 (당주동당주빌딩1층D호),빈트리,제과제빵,126.974562841007,37.5710214010082,종로구,사직동,종로구 사직동
20120315,영업,0,서울특별시 종로구 옥인동 104번지 ,서울특별시 종로구 옥인길 8 1층 (옥인동),Slow bread EVER,제과제빵,126.96806292320998,37.5806519031426,종로구,청운효자동,종로구 청운효자동
20180730,영업,0,서울특별시 종로구 삼청동 22번지 ,서울특별시 종로구 삼청로 132 2층 (삼청동),셧업커피숍,제과제빵,126.981201671872,37.577996163699005,종로구,삼청동,종로구 삼청동
20180907,영업,0,서울특별시 종로구 종로6가 289-42번지 ,서울특별시 종로구 종로 266 동대문종합시장 B동 6층 17호 (종로6가),뉴욕버거 동대문종합시장점,제과제빵,127.008205325492,37.5701747583032,종로구,종로5.6가동,종로구 종로5.6가동
20110818,폐업,20200121,서울특별시 종로구 창신동 393-12번지 지상1층 ,서울특별시 종로구 지봉로 13 (창신동지상1층),커피제이,제과제빵,127.01557695451599,37.5712111514976,종로구,창신1동,종로구 창신1동
20020514,영업,0,서울특별시 중구 명동2가 25-31번지 (1층) ,서울특별시 중구 명동10길 31-1 (명동2가(1층)),뉴질랜드내츄럴 명동2호점,제과제빵,126.985672381435,37.5624594860986,중구,명동,중구 명동
20020713,영업,0,서울특별시 중구 명동1가 74-1번지 (1층) ,서울특별시 중구 명동길 11 (명동1가(1층)),아이팝(I-POP),제과제빵,126.98289510106599,37.5638233151367,중구,명동,중구 명동
20011219,영업,0,서울특별시 중구 태평로2가 150번지 지하1층 ,서울특별시 중구 세종대로 55 (태평로2가지하1층),천수나라,제과제빵,126.975077306231,37.5615529441435,중구,소공동,중구 소공동
20030806,영업,0,서울특별시 중구 명동1가 28-2번지 (지상1층) ,서울특별시 중구 명동길 49 (명동1가(지상1층)),75도,제과제빵,126.98500644145399,37.56398181710461,중구,명동,중구 명동
20030324,영업,0,서울특별시 중구 소공동 1번지 외6필지 롯데백화점(지하1층) ,0,오이시이야끼야,제과제빵,126.981089534575,37.5648098108631,중구,소공동,중구 소공동
19680927,영업,0,서울특별시 중구 신당동 106-0번지 ,0,오댈로,제과제빵,127.01589457489099,37.5663652845515,중구,신당동,중구 신당동
19750410,영업,0,서울특별시 중구 신당동 65-6번지 ,0,청자당,제과제빵,127.021012432488,37.561852295110505,중구,신당5동,중구 신당5동
20030501,영업,0,서울특별시 중구 충무로1가 52-5번지 (신세계본점지하1층) ,서울특별시 중구 소공로 63 (충무로1가(신세계본점지하1층)),아미산,제과제빵,126.981138732453,37.5609226495431,중구,회현동,중구 회현동
20010920,영업,0,서울특별시 중구 초동 75-3번지 지상1층 ,서울특별시 중구 마른내로 40 (초동지상1층),한평커피,제과제빵,126.992337374323,37.56426011746761,중구,을지로동,중구 을지로동
20010627,영업,0,서울특별시 중구 을지로2가 50-0번지 기업은행소비조합지하1층 ,서울특별시 중구 을지로 79 (을지로2가기업은행소비조합지하1층),고려당,제과제빵,126.986560941681,37.5665019102915,중구,명동,중구 명동
20190917,영업,0,서울특별시 중구 소공동 1번지 롯데백화점 본점 ,서울특별시 중구 남대문로 81 롯데백화점 본점 8층 (소공동),롯데백화점 본점 이도카페,제과제빵,126.981089534575,37.5648098108631,중구,소공동,중구 소공동
19831101,영업,0,서울특별시 중구 신당동 54-0번지 ,0,던킨도너츠,제과제빵,127.017049792345,37.5663723313398,중구,신당동,중구 신당동
20070220,영업,0,서울특별시 중구 서소문동 21-1번지 (지상1층) ,서울특별시 중구 서소문로 135 (서소문동(지상1층)),미니스톱 서울시청역점,제과제빵,126.97586073996901,37.56405859798421,중구,소공동,중구 소공동
20140409,영업,0,서울특별시 중구 신당동 200-5번지 누죤상가 7층 302호303호 ,서울특별시 중구 을지로45길 62 7층 (신당동 누죤상가 7층 302호303호),다락방(DALAGBANG),제과제빵,127.012771355348,37.567196021547396,중구,신당동,중구 신당동
20081105,영업,0,서울특별시 중구 을지로6가 18-21번지 굿모닝시티 9층(902-5호) ,서울특별시 중구 장충단로 247 (을지로6가굿모닝시티 9층(902-5호)),던킨도너츠 굿모닝시티점,제과제빵,127.007280874922,37.5668732105026,중구,광희동,중구 광희동
20190703,영업,0,서울특별시 중구 소공동 1번지 롯데백화점 본점 ,서울특별시 중구 남대문로 81 롯데백화점 본점  지하1층 (소공동),강릉 중화 짬뽕빵,제과제빵,126.981089534575,37.5648098108631,중구,소공동,중구 소공동
20090515,영업,0,서울특별시 중구 소공동 1번지 롯데백화점 지하1층 ,0,린즈컵케이크,제과제빵,126.981089534575,37.5648098108631,중구,소공동,중구 소공동
20090217,영업,0,서울특별시 중구 태평로1가 31번지 시청역상가  (151-01) ,서울특별시 중구 세종대로 110 (태평로1가시청역상가  (151-01)),딜리셔스,제과제빵,126.978203640984,37.566585446882,중구,명동,중구 명동
20090219,영업,0,서울특별시 중구 명동1가 51번지 ,서울특별시 중구 명동7길 6 1층 (명동1가),타이거슈가 명동점,제과제빵,126.9845783484,37.564091413214896,중구,명동,중구 명동
20090707,영업,0,서울특별시 중구 신당동 106-1번지 신당역 지하2층 ,0,스위트만쥬,제과제빵,127.015896140671,37.5662764461378,중구,신당동,중구 신당동
20140303,영업,0,서울특별시 중구 소공동 1번지 지하1층 ,서울특별시 중구 남대문로 81 (소공동 지하1층),곰소뜸 롯데백화점본점,제과제빵,126.981089534575,37.5648098108631,중구,소공동,중구 소공동
20190415,영업,0,서울특별시 중구 남산동2가 41-2번지 ,서울특별시 중구 퇴계로20나길 10 4층 (남산동2가),루체,제과제빵,126.98552584771002,37.5587448384151,중구,명동,중구 명동
20190122,영업,0,서울특별시 중구 명동2가 53-1번지 포라리스 ,서울특별시 중구 명동4길 25 포라리스 1층 1002호 (명동2가),아리랑 핫도그,제과제빵,126.984103066747,37.5625490244839,중구,명동,중구 명동
20190114,영업,0,서울특별시 중구 태평로2가 361-1번지 ,서울특별시 중구 세종대로 91 12층 (태평로2가),디초콜릿커피앤드 덕수궁점,제과제빵,126.97656415022101,37.5645575312435,중구,소공동,중구 소공동
20110930,영업,0,서울특별시 중구 황학동 2545번지 (지하2층) ,서울특별시 중구 청계천로 400 (황학동(지하2층)),(주)일신푸드시스템,제과제빵,127.021433711217,37.5709782271712,중구,황학동,중구 황학동
20091009,영업,0,서울특별시 중구 명동2가 97-2번지 지상1층 ,서울특별시 중구 남대문로 62 (명동2가지상1층),호두고르기,제과제빵,126.981983110717,37.562623142322295,중구,명동,중구 명동
20180226,영업,0,서울특별시 중구 을지로3가 278번지 3층 ,서울특별시 중구 을지로16길 5-1 3층 (을지로3가),커피사,제과제빵,126.993789063347,37.566146798602794,중구,을지로동,중구 을지로동
20091119,영업,0,서울특별시 중구 봉래동2가 122번지 롯데마트내지상2층 ,서울특별시 중구 청파로 426 (봉래동2가롯데마트내지상2층),레빠니,제과제빵,126.96958785548901,37.5581669726573,중구,회현동,중구 회현동
20180405,영업,0,서울특별시 중구 명동2가 54-34번지 12층 ,서울특별시 중구 명동6길 2 12층 (명동2가),원스토리,제과제빵,126.984068750945,37.5631792669113,중구,명동,중구 명동
