인허가일자,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명,X좌표,Y좌표,구,행정동,구 행정동
20200713,영업,0,서울특별시 성북구 길음동 1280-6 대우상가,서울특별시 성북구 길음로 103 대우상가 상가동 1층 105106호 (길음동),씨유 길음푸르지오점,카페,127.01801766202401,37.610923566401,성북구,길음1동,성북구 길음1동
20200713,영업,0,서울특별시 송파구 방이동 44-3 현대토픽스,서울특별시 송파구 위례성대로 6 1층 (방이동),스타벅스 몽촌토성역점,카페,127.113106002269,37.51694245867221,송파구,방이2동,송파구 방이2동
20200713,영업,0,서울특별시 동대문구 전농동 38-104,서울특별시 동대문구 전농로16길 54 1층 (전농동),Min's coffee,카페,127.060377827267,37.5781116025386,동대문구,전농2동,동대문구 전농2동
20200713,영업,0,서울특별시 강서구 마곡동 773 힐스테이트에코마곡역 302호,서울특별시 강서구 마곡중앙로 76 힐스테이트에코마곡역 3층 302호 (마곡동),티오르카페,카페,126.82750850144801,37.5603955888014,강서구,가양1동,강서구 가양1동
20200713,영업,0,서울특별시 성북구 성북동 8-28,서울특별시 성북구 선잠로2다길 13-13 지하1층 (성북동),오버스토리,카페,126.999677608794,37.598753015803496,성북구,성북동,성북구 성북동
20200713,영업,0,서울특별시 용산구 한강로3가 40-605,서울특별시 용산구 한강대로7길 6 1층 (한강로3가),라라,카페,126.962546041804,37.5242864564672,용산구,한강로동,용산구 한강로동
20200713,영업,0,서울특별시 서초구 양재동 288-4 종성빌딩1층 101호,서울특별시 서초구 논현로 41 종성빌딩 1층 101호 (양재동),호키포키,카페,127.04771060688101,37.4742506975703,서초구,양재2동,서초구 양재2동
20200713,영업,0,서울특별시 중랑구 묵동 156-8,서울특별시 중랑구 공릉로14길 20-13 1층 (묵동),온브레이크(On Break),카페,127.08085448132,37.6174565296127,중랑구,묵1동,중랑구 묵1동
20200713,영업,0,서울특별시 동작구 상도1동 360-3,서울특별시 동작구 상도로45길 10 1층 4호 (상도1동),르뱅,카페,126.951003903016,37.5003768801038,동작구,상도1동,동작구 상도1동
20200707,폐업,20200712,서울특별시 강남구 삼성동 159 코엑스,서울특별시 강남구 영동대로 513 코엑스 A홀 지상1층 (삼성동),빈스빈스경기도미술관점(세븐스에비뉴),카페,127.05881925073099,37.5125211887102,강남구,삼성1동,강남구 삼성1동
20200316,영업,0,서울특별시 송파구 가락동 78 아이티벤처타워,서울특별시 송파구 중대로 135 아이티벤처타워 1층 동관101-42호 (가락동),COMPOSE 경찰병원점,카페,127.12244283170799,37.4951096443466,송파구,가락본동,송파구 가락본동
20191106,영업,0,서울특별시 강북구 미아동 311-14,서울특별시 강북구 삼양로54길 124 1층 (미아동),컴 어크로스(come across),카페,127.024757862739,37.623306427484,강북구,송천동,강북구 송천동
20190607,폐업,20200713,서울특별시 강북구 미아동 303-11,서울특별시 강북구 솔매로 118-1 1층 101호 (미아동),추억 82,카페,127.025321044064,37.62589637542021,강북구,미아동,강북구 미아동
20190415,폐업,20200713,서울특별시 용산구 한강로2가 107-2,서울특별시 용산구 한강대로44길 11 101호 (한강로2가),숨다,카페,126.970675600935,37.531019599069296,용산구,한강로동,용산구 한강로동
20190415,영업,0,서울특별시 강남구 일원동 644-7,서울특별시 강남구 양재대로53길 10 1층 101호 (일원동),숨다,카페,127.08752969963601,37.491409060680496,강남구,일원1동,강남구 일원1동
20171031,영업,0,서울특별시 중구 장충동2가 173-2 아도라타워 1층 103 104호,서울특별시 중구 퇴계로 272 (장충동2가 아도라타워 1층 103 104호),카페드블록,카페,127.00196940933901,37.5627764987166,중구,장충동,중구 장충동
