X좌표,Y좌표,자치구,번째,1인 가구 점수,2인 가구 점수,4인 가구 점수
126.95267536122101,37.6027400820335,서대문구,2447,8.0,8.0,11
126.952669841439,37.6027127799656,서대문구,2447,8.0,8.0,11
126.952654451584,37.602712773595,서대문구,2447,8.0,8.0,11
126.95259834970899,37.6026621151124,서대문구,2446,81.0,81.0,46
126.952587077286,37.602651929332,서대문구,2446,81.0,81.0,46
126.95237538189501,37.6024755820765,서대문구,2446,81.0,81.0,46
126.952451404142,37.602317662375896,서대문구,2446,81.0,81.0,46
126.952494963022,37.6019986784218,서대문구,2446,81.0,81.0,46
126.952542803725,37.601901779534394,서대문구,2446,81.0,81.0,46
126.95255041242201,37.6018863578611,서대문구,2446,81.0,81.0,46
126.95253786612601,37.601833014456396,서대문구,2446,81.0,81.0,46
126.952520068675,37.6017573965677,서대문구,2446,81.0,81.0,46
126.95246901689899,37.6016225072006,서대문구,2446,81.0,81.0,46
126.952506795166,37.601569770332496,서대문구,2446,81.0,81.0,46
126.952520782799,37.6014800562394,서대문구,2446,81.0,81.0,46
126.95255196422701,37.601419261827296,서대문구,2446,81.0,81.0,46
126.95259703479401,37.6012286595086,서대문구,2446,81.0,81.0,46
126.95262555229799,37.6011891091539,서대문구,2446,81.0,81.0,46
126.95266504149599,37.6011343637473,서대문구,2446,81.0,81.0,46
126.95274171871401,37.6010282506291,서대문구,2446,81.0,81.0,46
126.95285645742399,37.6009027279593,서대문구,2446,81.0,81.0,46
126.952887814216,37.600850087423,서대문구,2446,81.0,81.0,46
126.95288269339,37.60083626423,서대문구,2446,81.0,81.0,46
126.95287155873899,37.6008061577909,서대문구,2446,81.0,81.0,46
126.95291354135901,37.6007301591301,서대문구,2446,81.0,81.0,46
126.952904528882,37.6007104419045,서대문구,2446,81.0,81.0,46
126.953052010209,37.6005764812962,서대문구,2446,81.0,81.0,46
126.953191559947,37.6004665554875,서대문구,2446,81.0,81.0,46
126.953230285292,37.600436055032894,서대문구,2446,81.0,81.0,46
126.953282205994,37.6002958652397,서대문구,2446,81.0,81.0,46
126.953361918962,37.60016806627429,서대문구,2446,81.0,81.0,46
126.953361501969,37.5999892749657,서대문구,2446,81.0,81.0,46
126.953326702496,37.599902829426,서대문구,2446,81.0,81.0,46
126.95332163664101,37.5997862040663,서대문구,2446,81.0,81.0,46
126.953320777553,37.599766273962494,서대문구,2446,81.0,81.0,46
126.95337853043199,37.5996421239972,서대문구,2446,81.0,81.0,46
126.953380549795,37.599530916435,서대문구,2446,81.0,81.0,46
126.95331355133699,37.59943515959871,서대문구,2446,81.0,81.0,46
126.953299272393,37.599364201318004,서대문구,2446,81.0,81.0,46
126.953106726484,37.5991459133075,서대문구,2446,81.0,81.0,46
126.953104796662,37.5991183153911,서대문구,2446,81.0,81.0,46
126.95304590752,37.5990738096649,서대문구,2446,81.0,81.0,46
126.95301875557301,37.59896506781921,서대문구,2446,81.0,81.0,46
126.95301132383699,37.5989352692397,서대문구,2446,81.0,81.0,46
126.953061331454,37.5987581924543,서대문구,2446,81.0,81.0,46
126.953173039993,37.598654336837896,서대문구,2446,81.0,81.0,46
126.953237669223,37.598594961444896,서대문구,2445,67.0,67.5,51
126.95329591391899,37.5985848582004,서대문구,2445,67.0,67.5,51
126.953407714701,37.598565460599204,서대문구,2445,67.0,67.5,51
126.953508737032,37.598578457878496,서대문구,2445,67.0,67.5,51
126.953643536728,37.5986114525929,서대문구,2446,81.0,81.0,46
126.953677681122,37.5986241342668,서대문구,2446,81.0,81.0,46
126.95369620099702,37.5986332417062,서대문구,2446,81.0,81.0,46
126.95374188941999,37.5986556947004,서대문구,2446,81.0,81.0,46
126.953841131401,37.5986729165873,서대문구,2446,81.0,81.0,46
126.953881968885,37.598720072537105,서대문구,2446,81.0,81.0,46
126.953895468067,37.5987359262856,서대문구,2446,81.0,81.0,46
126.953922284246,37.5987692374552,서대문구,2446,81.0,81.0,46
126.953936274706,37.5988316271979,서대문구,2446,81.0,81.0,46
126.95394292552601,37.598861317287,서대문구,2446,81.0,81.0,46
126.95403189616002,37.598915691433895,서대문구,2446,81.0,81.0,46
126.954040897041,37.5989359671846,서대문구,2446,81.0,81.0,46
126.95404337355801,37.598941320022995,서대문구,2446,81.0,81.0,46
126.954045318399,37.5989458167131,서대문구,2446,81.0,81.0,46
126.954047839972,37.5989515479826,서대문구,2446,81.0,81.0,46
126.954051752664,37.5989599737523,서대문구,2446,81.0,81.0,46
126.95405468111099,37.5989669395327,서대문구,2446,81.0,81.0,46
126.954057157808,37.598972013065904,서대문구,2446,81.0,81.0,46
126.954059328744,37.5989771135057,서대문구,2446,81.0,81.0,46
126.95406139816099,37.5989815922259,서대문구,2446,81.0,81.0,46
126.954063874503,37.5989872243687,서대문구,2446,81.0,81.0,46
126.954070941886,37.599002994421795,서대문구,2446,81.0,81.0,46
126.954073406912,37.5990086175499,서대문구,2446,81.0,81.0,46
126.954076516487,37.5990156735009,서대문구,2446,81.0,81.0,46
126.954078540531,37.5990202783403,서대문구,2446,81.0,81.0,46
126.95408083612301,37.599025234672396,서대문구,2446,81.0,81.0,46
126.954084194298,37.5990331196279,서대문구,2446,81.0,81.0,46
126.95408853642999,37.5990429240736,서대문구,2446,81.0,81.0,46
126.95409443903999,37.599056215952395,서대문구,2446,81.0,81.0,46
126.95414129332501,37.5990979052569,서대문구,2446,81.0,81.0,46
126.95419511248699,37.5990849256557,서대문구,2446,81.0,81.0,46
126.95420075262399,37.5990835674319,서대문구,2521,111.0,111.5,81
