시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
부천시,탑슈(Top슈),20170419,폐업,20171222,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점중동점 백화점동 지하1층 일부)",경기도 부천시 중동 1164번지 현대백화점중동점 백화점동 지하1층 일부,14546,37.5042071,126.7621381
부천시,엔제리너스 홈플러스 부천상동점,20090630,폐업,20190502,N,,,백화점,"경기도 부천시 길주로 118 (상동,홈플러스부천상동점1층일부)",경기도 부천시 상동 540-1번지 홈플러스부천상동점1층일부 ,14545,37.5042283,126.7549340
부천시,(주)호면당 호면앤반중동점,20111104,폐업,20130814,N,,,백화점,"경기도 부천시 길주로 180, 백화점동 지하1층 (중동, 현대백화점 중동점)",경기도 부천시 중동 1164번지 외3필지 현대백화점 중동점 백화점동 지하1,14546,37.5042071,126.7621381
부천시,기흥농산,20040319,폐업,20060821,N,,,백화점,"경기도 부천시 길주로 180 ,1165,1165-1,2 현대백화점 지하1층 (중동)","경기도 부천시 중동 1164번지 ,1165,1165-1,2 현대백화점 지하1층",14546,37.5042071,126.7621381
부천시,미스터도넛(중동현대점),20100802,폐업,20131111,N,,,백화점,"경기도 부천시 길주로 지하 180, 백화점동 지하1층 (중동, 현대백화점 중동점)",경기도 부천시 중동 1164번지 외3필지 현대백화점중동점 백화점동 지하1층,14546,37.5042071,126.7621381
부천시,삐삣버거,20170106,폐업,20170210,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점중동점 백화점동 지하1층 일부)",경기도 부천시 중동 1164번지 현대백화점중동점 백화점동 지하1층 일부,14546,37.5042071,126.7621381
부천시,김순례닭강정,20180305,폐업,20191203,N,,,백화점,"경기도 부천시 길주로 180, 현대백화점 중동점 백화점동 지하1층 일부 (중동)",경기도 부천시 중동 1164번지 현대백화점 중동점 백화점동 지하1층 일부 ,14546,37.5042071784,126.7621381904
부천시,오꼬노미,20030812,폐업,20060511,N,,,백화점,"경기도 부천시 길주로 180 지하1층 (중동,로담코현대백화점)",경기도 부천시 중동 1164번지 로담코현대백화점 (지하1층),14546,37.5042071,126.7621381
부천시,소프트퀸비 롯데백화점 중동점,20140404,폐업,20150108,N,,,백화점,"경기도 부천시 길주로 300 (중동, 롯데백화점 중동점 지하1층 일부)",경기도 부천시 중동 1140번지 롯데백화점 중동점 지하1층 일부,14548,37.5024850,126.7751605
부천시,꼼데스뒤바리,20030813,폐업,20040621,N,,,백화점,"경기도 부천시 길주로 180 ,1165, 1165-1,2 (로담코현대백화점 지하1층) (중동)","경기도 부천시 중동 1164번지 ,1165, 1165-1,2 (로담코현대백화점 지하1층)",14546,37.5042071,126.7621381
부천시,모찌에 빠진 과일,20161215,폐업,20170224,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점중동점 백화점동 지하1층 일부)",경기도 부천시 중동 1164번지 현대백화점중동점 백화점동 지하1층 일부,14546,37.5042071,126.7621381
부천시,민트하임,20161221,폐업,20161227,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점중동점 백화점동 지하1층 일부)",경기도 부천시 중동 1164번지 현대백화점중동점 백화점동 지하1층 일부,14546,37.5042071,126.7621381
부천시,민트하임,20161014,폐업,20161115,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점중동점 지하1층 일부)",경기도 부천시 중동 1164번지 현대백화점중동점 지하1층 일부,14546,37.5042071,126.7621381
부천시,슐스타드,20170531,폐업,20170907,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점 중동점 백화점동 9층 일부)",경기도 부천시 중동 1164번지 현대백화점 중동점 백화점동 9층 일부,14546,37.5042071,126.7621381
부천시,에쉐르,20100823,폐업,20110103,N,,,백화점,"경기도 부천시 길주로 300 지하1층 일부 (중동,롯데백화점중동점)",경기도 부천시 중동 1140번지 롯데백화점지하1층일부,14548,37.5024850,126.7751605
부천시,카린토만주,20111114,폐업,20130813,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점 백화점동 지하1층 일부)","경기도 부천시 중동 1164번지 ,현대백화점 백화점동 지하1층 일부",14546,37.5042071,126.7621381
부천시,빠띠스리기야마,20080704,폐업,20080724,N,,,백화점,"경기도 부천시 길주로 180 ,1165,1165-1,2 현대백화점 지하1층 (중동)","경기도 부천시 중동 1164번지 ,1165,1165-1,2 현대백화점 지하1층",14546,37.5042071,126.7621381
부천시,캘리그릴,20170704,폐업,20180104,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점 중동점 백화점동 지하1층 일부)",경기도 부천시 중동 1164번지 현대백화점 중동점 백화점동 지하1층 일부,14546,37.5042071,126.7621381
부천시,타르틴,20161111,폐업,20161117,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점중동점 백화점동 지하1층 일부)",경기도 부천시 중동 1164번지 현대백화점중동점 백화점동 지하1층 일부,14546,37.5042071,126.7621381
부천시,토리고,20050613,폐업,20081215,N,,,백화점,"경기도 부천시 길주로 180 ,1165,1165-1,2 현대백화점중동점 지하1층 (중동)","경기도 부천시 중동 1164번지 ,1165,1165-1,2 현대백화점중동점 지하1층",14546,37.5042071,126.7621381
