상세영업상태코드,상세영업상태명,폐업일자,지번주소,사업장명,최종수정일자,데이터갱신일자,공연장형태구분명,최초등록시점
03,폐업,20040227,서울특별시 강남구 역삼동 772-0번지 ,동영아트홀,20040227131749,2018-08-31 23:59:59.0,영화관,19941107
03,폐업,20130306,서울특별시 서대문구 창천동 20-25번지 ,아트레온 제4관,20130307095239,2018-08-31 23:59:59.0,영화관,20030820
03,폐업,20130306,서울특별시 서대문구 창천동 20-25번지 ,아트레온 제3관,20130307095211,2018-08-31 23:59:59.0,영화관,20030820
03,폐업,20130306,서울특별시 서대문구 창천동 20-25번지 ,아트레온 제2관,20130307095138,2018-08-31 23:59:59.0,영화관,20030820
03,폐업,20130306,서울특별시 서대문구 창천동 20-25번지 ,아트레온 제1관,20130307095113,2018-08-31 23:59:59.0,영화관,20030820
03,폐업,20130205,서울특별시 서대문구 미근동 163-0번지 ,서대문아트홀,20130218155756,2018-08-31 23:59:59.0,영화관,20010709
03,폐업,20051004,서울특별시 서대문구 창천동 29-80번지 지하2층 ,녹색극장7관,20051007171303,2018-08-31 23:59:59.0,영화관,20010630
03,폐업,20051004,서울특별시 서대문구 창천동 29-80번지 4층 ,녹색극장2관,20051007171239,2018-08-31 23:59:59.0,영화관,20010625
03,폐업,20051004,서울특별시 서대문구 창천동 29-80번지 9층 ,녹색극장5관,20051007171133,2018-08-31 23:59:59.0,영화관,19990625
03,폐업,20051004,서울특별시 서대문구 창천동 29-80번지 10층 ,녹색극장6관,20051007171035,2018-08-31 23:59:59.0,영화관,19981203
03,폐업,20030922,서울특별시 서대문구 대현동 101-7번지 5층 ,영화마당2관,20031010111331,2018-08-31 23:59:59.0,영화관,19960925
