인허가일자,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명
20190326,영업,,서울특별시 종로구 공평동 100번지 한국스탠다드차타드은행 빌딩 ,서울특별시 종로구 종로 47 한국스탠다드차타드은행 빌딩 (공평동),에스시(SC)으뜸별어린이집,어린이집
20190322,영업,,서울특별시 종로구 창성동 117-6번지 ,서울특별시 종로구 효자로 39 (창성동),서울청사한빛어린이집,어린이집
20190327,영업,,서울특별시 종로구 내수동 95번지 경희궁 파크팰리스 ,서울특별시 종로구 사직로8길 20 1층 101호 (내수동 경희궁 파크팰리스),아이누리 어린이집,어린이집
20190313,영업,,서울특별시 종로구 궁정동 4-11번지 무궁화 어린이집 ,서울특별시 종로구 자하문로28길 8 무궁화 어린이집 (궁정동),무궁화어린이집,어린이집
20190312,영업,,서울특별시 종로구 원서동 181번지 ,서울특별시 종로구 창덕궁길 19 (원서동),현대 다솜 어린이집,어린이집
20181213,영업,,서울특별시 종로구 서린동 136번지 한국무역보험공사빌딩 ,서울특별시 종로구 종로 14 한국무역보험공사빌딩 2층 (서린동),kisd-sure 어린이집,어린이집
20181128,영업,,서울특별시 종로구 도렴동 95-1번지 정부서울청사별관 1층 ,서울특별시 종로구 사직로8길 60 정부서울청사별관 1층 (도렴동),정부서울청사 별관,공공기관
20001128,영업,,서울특별시 종로구 혜화동 1-1번지 ,서울특별시 종로구 혜화로 63 (혜화동),서울과학고등학교,학교
20001212,영업,,서울특별시 종로구 세종로 100-0번지 지상15층 ,서울특별시 종로구 세종대로 178 (세종로지상15층),주식회사 케이티(광화문빌딩 West),산업체
20010403,영업,,서울특별시 종로구 관훈동 192-18번지 ,서울특별시 종로구 인사동7길 32 (관훈동),(주)SK건설,산업체
20010403,영업,,서울특별시 종로구 필운동 32-0번지 ,서울특별시 종로구 사직로9길 19 (필운동),서울매동초등학교,학교
20010518,영업,,서울특별시 종로구 낙원동 58-8번지 ,서울특별시 종로구 삼일대로30길 26 (낙원동),종로세무서,공공기관
20010924,영업,,서울특별시 종로구 경운동 90-18번지 ,서울특별시 종로구 율곡로 46 (경운동),종로경찰서,공공기관
20020118,영업,,서울특별시 종로구 경운동 2번지 서울경운학교 ,서울특별시 종로구 삼일대로 454 서울경운학교 (경운동),대신중고등학교,학교
20020307,영업,,서울특별시 종로구 경운동 2번지 서울경운학교 ,서울특별시 종로구 삼일대로 454 서울경운학교 (경운동),서울경운학교,학교
20020312,영업,,서울특별시 종로구 동숭동 199-1번지 1층호,서울특별시 종로구 이화장길 71 (동숭동),서울대학교사범대학부설초등학교,학교
20020502,영업,,서울특별시 종로구 창신동 13-80번지 ,서울특별시 종로구 지봉로17길 49 (창신동),서일문화예술고등학교,학교
20020810,영업,,서울특별시 종로구 통인동 10번지 ,서울특별시 종로구 자하문로17길 7 (통인동),서울지방경찰청제22경찰경호대,공공기관
20021022,영업,,서울특별시 종로구 송현동 34번지 ,서울특별시 종로구 율곡로3길 49 (송현동),덕성여자중학교,학교
20021226,영업,,서울특별시 종로구 혜화동 90-1번지 ,서울특별시 종로구 창경궁로 296-12 (혜화동),카톨릭대학교(성신교정),학교
20030321,영업,,서울특별시 종로구 청운동 89-143번지 청운중학교 ,서울특별시 종로구 창의문로 51 청운중학교 (청운동),청운중학교,학교
20030715,영업,,서울특별시 종로구 수송동 146-1번지 이마빌딩지하 ,서울특별시 종로구 종로1길 42 (수송동이마빌딩지하),삼표산업(주),산업체
19991115,영업,,서울특별시 종로구 서린동 99번지 ,서울특별시 종로구 종로 26 (서린동),SK주식회사,산업체
19991123,영업,,서울특별시 종로구 연건동 28-22번지 ,서울특별시 종로구 대학로 101 (연건동),서울대의대연건기숙사,기숙사
19991214,영업,,서울특별시 종로구 세종로 77-6번지 ,서울특별시 종로구 세종대로 209 (세종로),정부서울청사,공공기관
20000108,영업,,서울특별시 종로구 세종로 139번지 ,서울특별시 종로구 청계천로 1 (세종로),(주)동아일보사,산업체
20000307,영업,,서울특별시 종로구 계동 1번지 중앙중고 100주년 기념관 B1호,서울특별시 종로구 창덕궁길 164 (계동중앙중고 100주년 기념관),중앙중.고등학교,학교
20000315,영업,,서울특별시 종로구 명륜3가 53번지 지하1층 ,서울특별시 종로구 성균관로 41 지하1층 (명륜3가),성균관대학교(600주년기념관),학교
20000315,영업,,서울특별시 종로구 명륜3가 53번지 ,서울특별시 종로구 성균관로 41 (명륜3가),성균관대학교(종합강의동),학교
20000427,영업,,서울특별시 종로구 신영동 219-4번지 ,서울특별시 종로구 세검정로9길 1 (신영동),서울세검정초등학교,학교
19991018,영업,,서울특별시 종로구 삼청동 28-1번지 ,서울특별시 종로구 삼청로 118 (삼청동),한국금융연수원,공공기관
19991021,영업,,서울특별시 종로구 평창동 217번지 서울예술고등학교 ,서울특별시 종로구 평창문화로 70 서울예술고등학교 (평창동),서울예술고등학교,학교
19991030,영업,,서울특별시 종로구 연건동 28-2번지 서울대학교병원(구내식당) ,서울특별시 종로구 대학로 103 서울대학교병원(구내식당) (연건동),서울대학병원구내식당,병원
20000509,영업,,서울특별시 종로구 무악동 46-82번지 독립문초등학교 ,서울특별시 종로구 통일로12길 23 독립문초등학교 (무악동),서울독립문초등학교,학교
20000617,영업,,서울특별시 종로구 연지동 1-7번지 B1호,서울특별시 종로구 율곡로 194 (연지동),주)현대상선,산업체
20000812,영업,,서울특별시 종로구 신문로2가 2-77번지 ,서울특별시 종로구 송월길 48 (신문로2가),서울특별시교육청 구내식당,공공기관
20000831,영업,,서울특별시 종로구 혜화동 13-1번지 ,서울특별시 종로구 혜화로 32 (혜화동),서울혜화초등학교,학교
20001113,영업,,서울특별시 종로구 필운동 12-0번지 1~4층호,서울특별시 종로구 필운대로1길 34 (필운동),배화여자고등학교,학교
20180904,영업,,서울특별시 종로구 필운동 88-2번지 사직 어린이집 ,서울특별시 종로구 필운대로1길 16-8 사직 어린이집 (필운동),배화여자대학 사직어린이집,어린이집
19931208,영업,,서울특별시 종로구 재동 83-0번지 ,서울특별시 종로구 북촌로 15 (재동),헌법재판소,공공기관
