년,인허가일자,상세영업상태명,폐업일자,업태구분명,사업장명,주소,경도,위도
2020,20030214,영업,0,유치원,충신유치원,서울특별시 용산구 이촌동 409번지 한가람APT 단지내 ,126.97350150985001,37.5207060373619
2020,20030218,폐업,20200228,유치원,유성유치원,서울특별시 용산구 이태원동 253-7번지 ,126.99061230350901,37.540552853261296
2020,20030326,영업,0,유치원,사랑유치원,서울특별시 성북구 종암동 99-10번지 ,127.03626300426501,37.5998534512943
2020,20030326,영업,0,유치원,영재유치원,서울특별시 성북구 종암동 45-31번지 ,127.034708331317,37.597464107468795
2020,20030715,폐업,20200511,어린이집,성덕어린이집(구립),서울특별시 성동구 성수동2가 513-1번지 (지상1층) ,127.05303967436701,37.5371423128219
2020,20030718,영업,0,어린이집,영안어린이집,서울특별시 중랑구 묵동 21번지 ,127.08803739749399,37.615092445063894
2020,20030918,영업,0,어린이집,신당삼성어린이집,서울특별시 중구 신당동 357-9번지 ,127.0092503701,37.5557280242366
2020,20031016,폐업,20200706,어린이집,스타터즈어린이집,서울특별시 용산구 이촌동 418,126.966499151392,37.521171869538705
2020,20031016,영업,0,어린이집,청파어린이집,서울특별시 용산구 청파동2가 36-4번지 (지상1층) ,126.968986702127,37.5452683682997
2020,20031016,영업,0,어린이집,동빙고어린이집,서울특별시 용산구 동빙고동 7-40번지 ,126.993993668838,37.5235662571596
2020,20031016,영업,0,어린이집,남산중앙어린이집,서울특별시 용산구 후암동 358-86번지 (지상1층) ,126.98357921413499,37.5483123003985
2020,20031016,영업,0,어린이집,새랑꾸미랑어린이집,서울특별시 용산구 도원동 23번지 삼성래미안아파트단지내 ,126.955292066192,37.5382858096126
2020,20031016,영업,0,어린이집,이촌어린이집,서울특별시 용산구 이촌동 206-1번지 ,126.95443996713699,37.526918468829706
2020,20031016,영업,0,어린이집,후암어린이집,서울특별시 용산구 후암동 160-1번지 ,126.97582790225401,37.547674157763
2020,20031016,영업,0,어린이집,원효어린이집,서울특별시 용산구 원효로3가 1-139번지 ,126.956736238136,37.534813667132795
2020,20031016,영업,0,어린이집,사무엘어린이집,서울특별시 용산구 이태원동 181-8번지 사무엘어린이집 ,126.990146535986,37.5345820539231
2020,20031016,영업,0,어린이집,상록어린이집,서울특별시 용산구 효창동 5-217번지 ,126.958289921718,37.540954254499
2020,20031016,영업,0,어린이집,보광어린이집,서울특별시 용산구 보광동 9-12번지 ,127.000886827225,37.5288326594755
2020,20031016,폐업,20200528,어린이집,해방어린이집,서울특별시 용산구 용산동2가 31번지 (지상1층) ,126.985175217878,37.5443706815507
2020,20031017,영업,0,어린이집,용산어린이집,서울특별시 용산구 한강로2가 187-3번지 ,126.967387590997,37.528570983082105
2020,20031017,영업,0,어린이집,후암교회부설 두툼돌어린이집,서울특별시 용산구 후암동 238-1번지 1층 ,126.977200298631,37.547927027259796
2020,20031017,폐업,20200409,어린이집,청운어린이집,서울특별시 용산구 청파동1가 89-77번지 ,126.96477407513399,37.5483027327293
2020,20031020,영업,0,어린이집,도원어린이집,서울특별시 용산구 용문동 38-265번지 (지하층) ,126.958561506935,37.538246730438104
2020,20031021,영업,0,어린이집,소월어린이집,서울특별시 용산구 용산동2가 11-3번지 ,126.98581264672701,37.5461080199481
2020,20040303,영업,0,어린이집,서소문 삼성어린이집,서울특별시 중구 을지로1가 50번지 235층 ,126.97994095597299,37.5663045531045
2020,20040317,영업,0,어린이집,원당어린이집,서울특별시 도봉구 방학동 496번지 ,127.02522973594999,37.6587982814033
2020,20040317,영업,0,어린이집,도봉2동어린이집,서울특별시 도봉구 도봉동 624-112번지 ,127.045810309807,37.673688458433794
2020,20040317,영업,0,어린이집,창3동어린이집,서울특별시 도봉구 창동 산 194-2번지 ,127.043759881186,37.639022506839
2020,20040317,영업,0,어린이집,방학1동어린이집,서울특별시 도봉구 방학동 649-57번지 ,127.041095779356,37.6680799587315
2020,20040317,영업,0,어린이집,방학2동어린이집,서울특별시 도봉구 방학동 668-7번지 ,127.032052285688,37.662476810822895
2020,20040317,영업,0,어린이집,도봉도선어린이집,서울특별시 도봉구 도봉동 629-8번지 ,127.049127923792,37.6772460201997
2020,20040317,영업,0,어린이집,창2동어린이집,서울특별시 도봉구 창동 632-74번지 ,127.035424865167,37.641255019900605
2020,20040317,영업,0,유치원,서울국악유치원,서울특별시 금천구 시흥동 산 24-17번지 ,126.906541805393,37.44590736429429
2020,20040317,영업,0,어린이집,쌍문1동어린이집,서울특별시 도봉구 쌍문동 348-10번지 ,127.025951748648,37.64829016680061
2020,20040317,영업,0,어린이집,도봉1동어린이집,서울특별시 도봉구 도봉동 577번지 ,127.042847772533,37.6829881485213
2020,20040317,영업,0,어린이집,쌍문2동어린이집,서울특별시 도봉구 쌍문동 8-19번지 ,127.037487808114,37.6613853579099
2020,20040317,영업,0,어린이집,도봉구청직장어린이집,서울특별시 도봉구 방학동 720번지 도봉구청내 ,127.04707265033701,37.66869654947679
2020,20040317,영업,0,어린이집,창5동어린이집,서울특별시 도봉구 창동 291-7번지 ,127.04304484026501,37.6548350752514
2020,20040318,영업,0,어린이집,응봉어린이집(구립),서울특별시 성동구 응봉동 193-212번지 (지상1층) ,127.030523806168,37.5489212078142
2020,20040319,영업,0,어린이집,서원어린이집,서울특별시 도봉구 도봉동 636-9번지 (1층) ,127.04652362473101,37.6697714590959
2020,20040323,영업,0,어린이집,다온어린이집,서울특별시 도봉구 창동 366번지 서울가든(아)상가동 ,127.044514068524,37.6478190778258
2020,20040323,영업,0,어린이집,상아어린이집,서울특별시 도봉구 창동 296-15번지 대원빌딩2층 ,127.04136132363001,37.654461311658004
2020,20040323,영업,0,어린이집,해맑은예체능어린이집,서울특별시 도봉구 쌍문동 493-8번지 ,127.015252431257,37.6565821601056
2020,20040325,영업,0,어린이집,꿈마당어린이집,서울특별시 도봉구 도봉동 567-2번지 ,127.043816590632,37.6841369878145
2020,20040325,영업,0,어린이집,엘림어린이집,서울특별시 도봉구 방학동 424번지 ,127.02707343941799,37.664210311836
2020,20040407,영업,0,어린이집,하늘빛어린이집,서울특별시 도봉구 도봉동 596-31번지 ,127.044027673447,37.6777601642042
2020,20040407,영업,0,어린이집,가나어린이집,서울특별시 도봉구 쌍문동 315-180번지 ,127.030444165756,37.6488986932183
2020,20040407,영업,0,어린이집,청아어린이집,서울특별시 도봉구 창동 808번지 동아청솔(아) 단지내 ,127.04827686831001,37.6572410977676
2020,20040409,영업,0,어린이집,서초어린이집,서울특별시 서초구 방배동 1027-6번지 (지하1층) ,127.000235754811,37.4746653887329
2020,20040412,영업,0,어린이집,잠원꿈밭어린이집,서울특별시 서초구 잠원동 24-11번지 (지하1층) ,127.01656529346,37.5137494249504
2020,20040412,영업,0,어린이집,구립서초한별어린이집,서울특별시 서초구 양재동 249-12번지 지하 1 층 ,127.039621589509,37.4733017286406
2020,20040413,폐업,20200417,어린이집,신애어린이집,서울특별시 서초구 우면동 68번지 1층 ,127.02658600312401,37.4718754558688
2020,20040413,영업,0,어린이집,까리따스어린이집,서울특별시 서초구 방배동 3274번지 1층 ,126.984188104755,37.474752940791
2020,20040414,영업,0,어린이집,바로미어린이집,서울특별시 서초구 서초동 1701-1번지 서울법원종합청사 별관 지상1층 ,127.011386114229,37.497001237963794
2020,20040416,영업,0,어린이집,반포청사어린이집,서울특별시 서초구 반포동 520-3번지 (지상1층) ,127.00296320825599,37.4993588720589
2020,20040420,영업,0,어린이집,국회사무처국회어린이집,서울특별시 영등포구 여의도동 1번지 ,126.91535677577801,37.5310475074358
2020,20040420,영업,0,어린이집,반포어린이집,서울특별시 서초구 반포동 107-87번지 지하1층 ,126.996718618874,37.497030665447
2020,20040421,영업,0,어린이집,남태령어린이집,서울특별시 서초구 방배동 2877번지 지하1층 ,126.98877238643,37.465872643611796
2020,20040422,영업,0,유치원,일민유치원,서울특별시 용산구 산천동 193번지 일민유치원 ,126.950568637454,37.5349915344981
2020,20040423,영업,0,유치원,해뜨는유치원,서울특별시 성북구 정릉동 181-22번지 ,127.015716742682,37.60485595412221
2020,20040424,영업,0,어린이집,영재어린이집,서울특별시 서초구 양재동 345-4번지 3층 ,127.043691385974,37.4684019153325
2020,20040430,영업,0,유치원,도원유치원,서울특별시 용산구 도원동 4-3번지 ,126.957817581886,37.538834019031896
2020,20040430,영업,0,유치원,원유치원,서울특별시 용산구 이촌동 402-0번지 ,126.97744369052299,37.5192234129583
2020,20040501,영업,0,유치원,수암유치원,서울특별시 중구 신당동 844번지 남산타운단지 24동 앞 ,127.009255376042,37.549003660166704
2020,20040504,영업,0,어린이집,서초성모어린이집,서울특별시 서초구 반포동 54-9번지 (지하1층) ,127.00949700852301,37.5010839967159
2020,20040506,영업,0,어린이집,구립서초사랑어린이집,서울특별시 서초구 잠원동 49-25번지 (지하1층) ,127.01479345226002,37.5205650302782
2020,20040507,영업,0,어린이집,행복한어린이집,서울특별시 서초구 방배동 789-22번지 (지상1층) ,126.98589657926,37.4920240521582
2020,20040507,영업,0,어린이집,상명어린이집,서울특별시 서초구 서초동 1491-12번지 지하1층 ,127.003074174176,37.4834524350787
2020,20040512,영업,0,유치원,가명유치원,서울특별시 중구 중림동 149-2,126.967223037283,37.5590645017077
2020,20040512,영업,0,유치원,덕수유치원,서울특별시 성북구 성북동 243-1번지 ,126.995241782235,37.593940189049704
2020,20040513,영업,0,유치원,약수유치원,서울특별시 중구 신당동 842번지 ,127.014684838211,37.554758565308106
2020,20040513,영업,0,어린이집,한티어린이집,서울특별시 강남구 대치동 994-17번지 대치문화복지회관3층 ,127.06693287302099,37.4999656569694
2020,20040513,영업,0,어린이집,서초구립사랑의어린이집,서울특별시 서초구 잠원동 60-5번지 (지상1층) ,127.01096461669701,37.5099392849185
2020,20040524,영업,0,어린이집,구립 샛별어린이집,서울특별시 구로구 구로동 549-8번지 ,126.885077458032,37.499936635
2020,20040601,영업,0,유치원,신일유치원,서울특별시 중구 신당동 369-51번지 ,127.011384885507,37.5552688629789
2020,20040604,폐업,20200722,어린이집,구립역촌2동어린이집,서울특별시 은평구 역촌동 66-11,126.91392074920401,37.602642189727796
2020,20040604,폐업,20200224,어린이집,성아어린이집,서울특별시 은평구 응암동 348-36번지 ,126.91947677005899,37.5909651835832
2020,20040604,폐업,20200709,어린이집,구립역촌어린이집,서울특별시 은평구 역촌동 26-45,126.920901281252,37.604773906363796
2020,20040609,영업,0,어린이집,구립은아새어린이집,서울특별시 은평구 응암동 123-19번지 ,126.91600218889201,37.595004679059
2020,20040609,영업,0,어린이집,성모자애어린이집,서울특별시 은평구 불광동 301-80번지 ,126.923783903742,37.6177204501023
2020,20040609,영업,0,어린이집,구립구산어린이집,서울특별시 은평구 구산동 340-6번지 ,126.90790606578899,37.6148079541604
2020,20040609,영업,0,어린이집,구립불광어린이집,서울특별시 은평구 불광동 205-2번지 ,126.929398841443,37.621704587151605
2020,20040609,영업,0,어린이집,구립개나리어린이집,서울특별시 은평구 불광동 444-5번지 ,126.92655780663,37.625349563278
2020,20040611,영업,0,어린이집,큰나무어린이집,서울특별시 구로구 고척동 296번지 대우(A)단지내 ,126.855452593344,37.5030131086245
2020,20040611,영업,0,어린이집,은현어린이집,서울특별시 은평구 갈현동 9-25번지 ,126.916292945221,37.6254667791939
2020,20040611,영업,0,어린이집,구립은평어린이집,서울특별시 은평구 증산동 92-143번지 ,126.90621999515601,37.5865089168539
2020,20040611,영업,0,어린이집,영산어린이집,서울특별시 은평구 불광동 279-2번지 ,126.931681680354,37.612907571889295
2020,20040614,영업,0,유치원,신촌유치원,서울특별시 서대문구 창천동 113-10번지 ,126.93155281985399,37.5573592482691
2020,20040615,영업,0,유치원,한일유치원,서울특별시 중구 신당동 67-81번지 ,127.01990292168301,37.5631068532682
2020,20040616,영업,0,유치원,학교법인 충암유치원,서울특별시 서대문구 남가좌동 2-3번지 충암초등학교 내 ,126.922354413151,37.584738796890605
2020,20040619,영업,0,어린이집,능곡어린이집,서울특별시 구로구 고척동 316번지 능곡어린이집 ,126.85443850613301,37.503181161631396
2020,20040619,영업,0,어린이집,온수어린이집,서울특별시 구로구 온수동 120-11번지 ,126.818712056677,37.4936321281169
2020,20040619,영업,0,어린이집,명화어린이집,서울특별시 구로구 개봉동 303-25번지 ,126.855087555436,37.4934554127126
2020,20040619,영업,0,어린이집,만나어린이집,서울특별시 구로구 개봉동 111-7번지 ,126.846219966528,37.5051310607602
2020,20040619,폐업,20200114,어린이집,다향어린이집,서울특별시 구로구 오류동 213-10번지 ,126.837340094784,37.4878062233051
2020,20040619,영업,0,어린이집,반야어린이집,서울특별시 구로구 신도림동 324-13번지 ,126.883786946931,37.5134833370579
2020,20040619,영업,0,어린이집,덕성어린이집,서울특별시 구로구 고척동 166-3번지 ,126.854162099149,37.5067021503364
2020,20040619,영업,0,어린이집,고척어린이집,서울특별시 구로구 고척동 141-1번지 ,126.86054565168199,37.5025350306089
2020,20040619,영업,0,어린이집,연꽃어린이집,서울특별시 구로구 구로동 777-22번지 연꽃어린이집 ,126.890299481658,37.487412241608
2020,20040619,영업,0,어린이집,성은어린이집,서울특별시 구로구 구로동 705-7번지 ,126.883258060369,37.4906988942278
2020,20040619,영업,0,어린이집,구민어린이집,서울특별시 구로구 구로동 90-1번지 ,126.89158278730801,37.4947521450933
2020,20040619,영업,0,어린이집,섬기는어린이집,서울특별시 구로구 가리봉동 111-1번지 ,126.889642515209,37.4828674348533
2020,20040619,영업,0,어린이집,지암어린이집,서울특별시 구로구 개봉동 354-6번지 (354-21) ,126.85283647402099,37.487224432160104
2020,20040619,폐업,20200110,어린이집,항동어린이집,서울특별시 구로구 항동 12-19번지 항동어린이집 ,126.82344112367399,37.485356130045
2020,20040619,영업,0,어린이집,남산어린이집,서울특별시 구로구 고척동 52-316번지 ,126.864877108377,37.5028507037735
2020,20040623,영업,0,어린이집,역삼가애어린이집,서울특별시 강남구 역삼동 783-19번지 ,127.044732484357,37.4948574029133
2020,20040623,영업,0,어린이집,강남구립보람어린이집,서울특별시 강남구 대치동 601-0번지 지상1층 ,127.061338245861,37.4943589563788
2020,20040623,영업,0,어린이집,태화어린이집,서울특별시 강남구 수서동 741-0번지 지상1층 ,127.09330077140899,37.4848385998018
2020,20040624,영업,0,어린이집,강남구립대청어린이집,서울특별시 강남구 일원동 675-1번지 지상1층 ,127.083502443243,37.4908623012801
2020,20040624,영업,0,어린이집,준현어린이집,서울특별시 강남구 청담동 19-16번지 지상2층 ,127.043336811681,37.5225982276932
2020,20040624,영업,0,어린이집,동산어린이집,서울특별시 강남구 개포동 1262-9번지 지하1층 ,127.050254812028,37.479467958963
2020,20040624,영업,0,어린이집,구립대치어린이집,서울특별시 강남구 대치동 985-1번지 ,127.065497967903,37.501812086977104
2020,20040625,영업,0,어린이집,해피어린이집,서울특별시 강남구 수서동 746-0번지 까치마을아파트관리동지상1층 ,127.087594588891,37.4847251268029
2020,20040625,영업,0,어린이집,논현어린이집,서울특별시 강남구 논현동 137-16번지 지하1층 ,127.026859612928,37.511030867992396
2020,20040625,영업,0,어린이집,구립푸른어린이집,서울특별시 강남구 자곡동 440-33번지 지상1층 ,127.09980606120001,37.47355367474329
2020,20040628,영업,0,어린이집,청마을어린이집,서울특별시 강남구 일원동 711-0번지 지상1층 ,127.090259593712,37.492625329087794
2020,20040628,영업,0,어린이집,예지어린이집,서울특별시 강남구 개포동 1164-15번지 대경빌딩 ,127.053361845198,37.4734657769789
2020,20040628,영업,0,어린이집,강남구민회관어린이집,서울특별시 강남구 대치동 509-2번지 지상1층 ,127.064125855635,37.493840729484894
2020,20040628,영업,0,어린이집,동서울어린이집,서울특별시 광진구 구의동 204-22번지 ,127.091438442871,37.543159554186104
2020,20040628,영업,0,어린이집,구립자양2동어린이집,서울특별시 광진구 자양동 669-2번지 ,127.08448025452499,37.528842845423796
2020,20040628,영업,0,어린이집,미담어린이집,서울특별시 강남구 일원동 717번지 삼성생명 일원동 빌딩 ,127.08442776256399,37.4839922695395
2020,20040628,영업,0,어린이집,구립역삼어린이집,서울특별시 강남구 역삼동 743-7번지 지상2층 ,127.03565122438101,37.4971127973507
2020,20040628,영업,0,어린이집,구립일원어린이집,서울특별시 강남구 일원동 730-0번지 지상3층 ,127.07791859500401,37.4840833646736
2020,20040628,영업,0,어린이집,느티나무어린이집,서울특별시 광진구 화양동 478-3번지 ,127.07806731081699,37.545406697493206
2020,20040628,영업,0,어린이집,삼성어린이집,서울특별시 강남구 삼성동 89-2번지 지상1층 ,127.05966789896601,37.517254068606704
2020,20040629,영업,0,어린이집,수서서머힐어린이집,서울특별시 강남구 수서동 712-0번지 지상2층 ,127.103552062194,37.4894614012726
2020,20040629,영업,0,어린이집,구립바롬어린이집,서울특별시 강남구 신사동 647-6번지 지하1층 ,127.036337367655,37.52531077048889
2020,20040629,영업,0,어린이집,청수어린이집,서울특별시 강남구 청담동 124-1번지 지상3층 ,127.049220339161,37.5250534902457
2020,20040629,영업,0,어린이집,다솔어린이집,서울특별시 강남구 개포동 1198-7번지 ,127.04906274516,37.475345763929205
2020,20040629,영업,0,어린이집,강남선재어린이집,서울특별시 강남구 대치동 916-23번지 지상1층 ,127.056334129744,37.5014588497954
2020,20040630,영업,0,어린이집,성심어린이집,서울특별시 광진구 중곡동 134-25번지 ,127.084964514818,37.5565888438511
2020,20040630,영업,0,어린이집,선우어린이집,서울특별시 강남구 도곡동 548-1번지 ,127.038492655349,37.490745299913
2020,20040630,폐업,20200117,어린이집,중곡1동어린이집,서울특별시 광진구 중곡동 258-17번지 ,127.079601914132,37.5609133263992
2020,20040630,영업,0,어린이집,성아어린이집,서울특별시 강남구 도곡동 515-15번지 ,127.043584722488,37.4840801075438
2020,20040630,영업,0,어린이집,민들레어린이집,서울특별시 강남구 수서동 723-0번지 지상1층 ,127.105122149538,37.4873037825343
2020,20040630,폐업,20200203,어린이집,자양4동어린이집,서울특별시 광진구 자양동 5-7번지 ,127.068372306187,37.539096065442
2020,20040630,영업,0,어린이집,강남어린이집,서울특별시 강남구 개포동 12-0번지 지상1층 ,127.075191406544,37.4941756707605
2020,20040630,영업,0,어린이집,중앙어린이집,서울특별시 광진구 자양동 615-28번지 ,127.078068456812,37.5329554102965
2020,20040702,영업,0,어린이집,신사어린이집,서울특별시 강남구 신사동 543-5번지 지하1층 ,127.02401104729799,37.5199918771792
2020,20040702,영업,0,어린이집,명성어린이집,서울특별시 광진구 구의동 248-5번지 ,127.086316509265,37.5400774791653
2020,20040702,영업,0,어린이집,명화어린이집,서울특별시 강남구 수서동 707-0번지 지상1층 ,127.10015362513599,37.4911237260586
2020,20040702,영업,0,어린이집,솔로몬어린이집,서울특별시 광진구 중곡동 191-36번지 ,127.08065203687,37.5665669158228
2020,20040702,영업,0,어린이집,군자어린이집,서울특별시 광진구 군자동 117-10번지 ,127.072666702977,37.5545832880111
2020,20040705,영업,0,어린이집,수서어린이집,서울특별시 강남구 수서동 450-2번지 ,127.099054643535,37.4861328789609
2020,20040705,영업,0,어린이집,구일어린이집,서울특별시 구로구 구로동 685-219번지 ,126.874364450301,37.4917311381906
2020,20040705,영업,0,어린이집,구립연화어린이집,서울특별시 강남구 논현동 114-24번지 논현문화복지회관3층 ,127.037210824581,37.517283199815104
2020,20040706,폐업,20200827,어린이집,참사랑어린이집,서울특별시 강남구 역삼동 657-27,127.036727653425,37.5060333184649
2020,20040714,영업,0,어린이집,동성어린이집,서울특별시 광진구 자양동 6-13번지 ,127.06767416617,37.539432095157
2020,20040714,영업,0,어린이집,목련어린이집,서울특별시 강남구 개포동 14-2번지 지상2층 ,127.07768189482401,37.4939862332378
2020,20040715,영업,0,어린이집,양재2동어린이집,서울특별시 서초구 양재동 341-8번지 (지하1층) ,127.044655577584,37.46911794788579
2020,20040715,영업,0,어린이집,즐거운어린이집,서울특별시 강서구 가양동 1481-0번지 (지상 1층) ,126.854574440511,37.563541153268396
2020,20040715,영업,0,어린이집,한솔어린이집,서울특별시 구로구 개봉동 64-10번지 ,126.84502084796699,37.500454966769794
2020,20040716,영업,0,어린이집,샬롬어린이집,서울특별시 성북구 보문동5가 41번지 ,127.01875737648999,37.583674853509706
2020,20040716,영업,0,어린이집,초망어린이집,서울특별시 강남구 삼성동 92-13번지 ,127.061846980701,37.516248461581704
2020,20040723,영업,0,어린이집,미래어린이집,서울특별시 구로구 구로동 751-14번지 ,126.887583802519,37.488095946645004
2020,20040824,영업,0,어린이집,돌곶이어린이집,서울특별시 성북구 석관동 343-61번지 ,127.055597484893,37.609681883391296
2020,20040824,영업,0,어린이집,영광어린이집,서울특별시 성북구 하월곡동 222-7번지 ,127.03828414285101,37.6056624949982
2020,20040901,영업,0,어린이집,국공립 돈암2동 어린이집,서울특별시 성북구 돈암동 609-1 한진A 406동,127.010292769897,37.594797976836205
