년,인허가일자,상세영업상태명,폐업일자,업태구분명,사업장명,주소,경도,위도
2018,20040317,폐업,20180314,어린이집,방아골어린이집,서울특별시 도봉구 방학동 396-19번지 방아골종합사회복지관 내 ,127.03261299999998,37.66931125
2018,20040317,폐업,20180718,어린이집,창문어린이집,서울특별시 도봉구 창동 663-37번지 ,127.03612120000001,37.64900654
2018,20040317,영업,0,어린이집,창2동어린이집,서울특별시 도봉구 창동 632-74번지 ,127.03542490000001,37.64125502
2018,20040317,영업,0,어린이집,도봉2동어린이집,서울특별시 도봉구 도봉동 624-112번지 ,127.04581029999999,37.67368846
2018,20040317,영업,0,어린이집,도봉구청직장어린이집,서울특별시 도봉구 방학동 720번지 도봉구청내 ,127.0470727,37.66869655
2018,20040318,영업,0,어린이집,응봉어린이집(구립),서울특별시 성동구 응봉동 193-212번지 (지상1층) ,127.03052379999998,37.54892121
2018,20040319,영업,0,어린이집,서원어린이집,서울특별시 도봉구 도봉동 636-9번지 (1층) ,127.0465236,37.66977146
2018,20040323,영업,0,어린이집,해맑은예체능어린이집,서울특별시 도봉구 쌍문동 493-8번지 ,127.0152524,37.65658216
2018,20040323,영업,0,어린이집,상아어린이집,서울특별시 도봉구 창동 296-15번지 대원빌딩2층 ,127.04136129999999,37.65446131
2018,20040323,영업,0,어린이집,다온어린이집,서울특별시 도봉구 창동 366번지 서울가든(아)상가동 ,127.04451409999999,37.64781908
2018,20040323,영업,0,어린이집,푸른나무어린이집,서울특별시 도봉구 방학동 654-24번지 ,127.0429547,37.66825958
2018,20040325,영업,0,어린이집,꿈마당어린이집,서울특별시 도봉구 도봉동 567-2번지 ,127.0438166,37.68413699
2018,20040325,영업,0,어린이집,엘림어린이집,서울특별시 도봉구 방학동 424번지 ,127.02707340000002,37.66421031
2018,20040329,폐업,20180919,어린이집,신창어린이집,서울특별시 도봉구 창동 448-6번지 ,127.0412758,37.64011792
2018,20040407,영업,0,어린이집,가나어린이집,서울특별시 도봉구 쌍문동 315-180번지 ,127.0304442,37.64889869
2018,20040407,영업,0,어린이집,청아어린이집,서울특별시 도봉구 창동 808번지 동아청솔(아) 단지내 ,127.0482769,37.6572411
2018,20040407,영업,0,어린이집,하늘빛어린이집,서울특별시 도봉구 도봉동 596-31번지 ,127.0440277,37.67776016
2018,20040409,영업,0,어린이집,서초어린이집,서울특별시 서초구 방배동 1027-6번지 (지하1층) ,127.0002358,37.47466539
2018,20040412,영업,0,어린이집,구립서초한별어린이집,서울특별시 서초구 양재동 249-12번지 지하 1 층 ,127.0396216,37.47330173
2018,20040412,영업,0,어린이집,잠원꿈밭어린이집,서울특별시 서초구 잠원동 24-11번지 (지하1층) ,127.0165653,37.51374942
2018,20040413,영업,0,어린이집,신애어린이집,서울특별시 서초구 우면동 68번지 1층 ,127.02658600000001,37.47187546
2018,20040413,영업,0,어린이집,까리따스어린이집,서울특별시 서초구 방배동 3274번지 1층 ,126.98418810000001,37.47475294
2018,20040414,영업,0,어린이집,바로미어린이집,서울특별시 서초구 서초동 1701-1번지 서울법원종합청사 별관 지상1층 ,127.01138610000001,37.49700124
2018,20040416,영업,0,어린이집,반포청사어린이집,서울특별시 서초구 반포동 520-3번지 (지상1층) ,127.0029632,37.49935887
2018,20040420,영업,0,어린이집,국회사무처국회어린이집,서울특별시 영등포구 여의도동 1번지 ,126.9153568,37.53104751
2018,20040420,영업,0,어린이집,반포어린이집,서울특별시 서초구 반포동 107-87번지 지하1층 ,126.9967186,37.49703067
2018,20040421,영업,0,어린이집,남태령어린이집,서울특별시 서초구 방배동 2877번지 지하1층 ,126.98877240000002,37.46587264
2018,20040422,영업,0,유치원,일민유치원,서울특별시 용산구 산천동 193번지 일민유치원 ,126.9505686,37.53499153
2018,20040423,영업,0,유치원,해뜨는유치원,서울특별시 성북구 정릉동 181-22번지 ,127.01571670000001,37.60485595
2018,20040424,영업,0,어린이집,영재어린이집,서울특별시 서초구 양재동 345-4번지 3층 ,127.04369140000001,37.46840192
2018,20040430,영업,0,유치원,도원유치원,서울특별시 용산구 도원동 4-3번지 ,126.9578176,37.53883402
2018,20040430,영업,0,유치원,원유치원,서울특별시 용산구 이촌동 402-0번지 ,126.9774437,37.51922341
2018,20040501,영업,0,유치원,수암유치원,서울특별시 중구 신당동 844번지 남산타운단지 24동 앞 ,127.0092554,37.54900366
2018,20040504,영업,0,어린이집,서초성모어린이집,서울특별시 서초구 반포동 54-9번지 (지하1층) ,127.009497,37.501084000000006
2018,20040506,영업,0,어린이집,구립서초사랑어린이집,서울특별시 서초구 잠원동 49-25번지 (지하1층) ,127.01479350000001,37.52056503
2018,20040507,영업,0,어린이집,행복한어린이집,서울특별시 서초구 방배동 789-22번지 (지상1층) ,126.9858966,37.49202405
2018,20040507,영업,0,어린이집,상명어린이집,서울특별시 서초구 서초동 1491-12번지 지하1층 ,127.00307420000001,37.48345244
2018,20040512,영업,0,유치원,덕수유치원,서울특별시 성북구 성북동 243-1번지 ,126.9952418,37.59394019
2018,20040512,영업,0,유치원,가명유치원,서울특별시 중구 중림동 149-2,126.967223,37.559064500000005
2018,20040513,영업,0,어린이집,서초구립사랑의어린이집,서울특별시 서초구 잠원동 60-5번지 (지상1층) ,127.0109646,37.50993928
2018,20040513,영업,0,유치원,약수유치원,서울특별시 중구 신당동 842번지 ,127.0146848,37.55475857
2018,20040513,영업,0,어린이집,한티어린이집,서울특별시 강남구 대치동 994-17번지 대치문화복지회관3층 ,127.06693290000001,37.49996566
2018,20040524,영업,0,어린이집,구립 샛별어린이집,서울특별시 구로구 구로동 549-8번지 ,126.8850775,37.49993664
2018,20040601,폐업,20180323,어린이집,새길어린이집,서울특별시 영등포구 신길동 428-2번지 ,126.90746229999999,37.49965433
2018,20040601,영업,0,유치원,신일유치원,서울특별시 중구 신당동 369-51번지 ,127.01138490000001,37.55526886
2018,20040604,영업,0,어린이집,구립역촌2동어린이집,서울특별시 은평구 역촌동 66-11,126.91392069999999,37.60264219
2018,20040604,영업,0,어린이집,성아어린이집,서울특별시 은평구 응암동 348-36번지 ,126.9194768,37.59096518
2018,20040604,영업,0,어린이집,사회복지법인 녹원어린이집,서울특별시 은평구 대조동 88-371번지 ,126.9243362,37.60987541
2018,20040604,영업,0,어린이집,구립신사어린이집,서울특별시 은평구 신사동 208-9번지 ,126.90743590000001,37.59521604
2018,20040604,영업,0,어린이집,구립역촌어린이집,서울특별시 은평구 역촌동 26-45,126.9209013,37.60477391
2018,20040609,영업,0,어린이집,성모자애어린이집,서울특별시 은평구 불광동 301-80번지 ,126.92378390000002,37.61772045
2018,20040609,영업,0,어린이집,구립구산어린이집,서울특별시 은평구 구산동 340-6번지 ,126.9079061,37.61480795
2018,20040609,영업,0,어린이집,구립개나리어린이집,서울특별시 은평구 불광동 444-5번지 ,126.9265578,37.62534956
2018,20040609,영업,0,어린이집,구립은아새어린이집,서울특별시 은평구 응암동 123-19번지 ,126.91600220000001,37.59500468
2018,20040609,영업,0,어린이집,구립불광어린이집,서울특별시 은평구 불광동 205-2번지 ,126.92939879999999,37.62170459
2018,20040611,영업,0,어린이집,구립은평어린이집,서울특별시 은평구 증산동 92-143번지 ,126.90621999999999,37.58650892
2018,20040611,영업,0,어린이집,은현어린이집,서울특별시 은평구 갈현동 9-25번지 ,126.9162929,37.62546678
2018,20040611,영업,0,어린이집,영산어린이집,서울특별시 은평구 불광동 279-2번지 ,126.9316817,37.61290757
2018,20040611,영업,0,어린이집,큰나무어린이집,서울특별시 구로구 고척동 296번지 대우(A)단지내 ,126.85545259999998,37.50301311
2018,20040614,영업,0,유치원,신촌유치원,서울특별시 서대문구 창천동 113-10번지 ,126.93155279999999,37.55735925
2018,20040615,영업,0,유치원,한일유치원,서울특별시 중구 신당동 67-81번지 ,127.0199029,37.56310685
2018,20040616,영업,0,유치원,학교법인 충암유치원,서울특별시 서대문구 남가좌동 2-3번지 충암초등학교 내 ,126.9223544,37.5847388
2018,20040619,영업,0,어린이집,구민어린이집,서울특별시 구로구 구로동 90-1번지 ,126.8915828,37.49475215
2018,20040619,폐업,20180612,어린이집,햇님어린이집,서울특별시 구로구 구로동 188-5번지 ,126.8972828,37.48470577
2018,20040619,영업,0,어린이집,명화어린이집,서울특별시 구로구 개봉동 303-25번지 ,126.85508759999999,37.49345541
2018,20040619,영업,0,어린이집,섬기는어린이집,서울특별시 구로구 가리봉동 111-1번지 ,126.88964250000001,37.48286743
2018,20040619,영업,0,어린이집,만나어린이집,서울특별시 구로구 개봉동 111-7번지 ,126.84622,37.50513106
2018,20040619,영업,0,어린이집,남산어린이집,서울특별시 구로구 고척동 52-316번지 ,126.8648771,37.5028507
2018,20040619,영업,0,어린이집,능곡어린이집,서울특별시 구로구 고척동 316번지 능곡어린이집 ,126.8544385,37.50318116
2018,20040619,영업,0,어린이집,온수어린이집,서울특별시 구로구 온수동 120-11번지 ,126.8187121,37.49363213
2018,20040619,영업,0,어린이집,성은어린이집,서울특별시 구로구 구로동 705-7번지 ,126.8832581,37.49069889
2018,20040619,영업,0,어린이집,덕성어린이집,서울특별시 구로구 고척동 166-3번지 ,126.85416210000001,37.50670215
2018,20040619,영업,0,어린이집,반야어린이집,서울특별시 구로구 신도림동 324-13번지 ,126.88378689999999,37.51348334
2018,20040619,영업,0,어린이집,고척어린이집,서울특별시 구로구 고척동 141-1번지 ,126.86054569999999,37.50253503
2018,20040619,영업,0,어린이집,연꽃어린이집,서울특별시 구로구 구로동 777-22번지 연꽃어린이집 ,126.89029950000001,37.48741224
2018,20040619,영업,0,어린이집,항동어린이집,서울특별시 구로구 항동 12-19번지 항동어린이집 ,126.82344109999998,37.48535613
2018,20040619,영업,0,어린이집,다향어린이집,서울특별시 구로구 오류동 213-10번지 ,126.83734009999998,37.48780622
2018,20040619,영업,0,어린이집,지암어린이집,서울특별시 구로구 개봉동 354-6번지 (354-21) ,126.8528365,37.48722443
2018,20040623,영업,0,어린이집,역삼가애어린이집,서울특별시 강남구 역삼동 783-19번지 ,127.0447325,37.494857399999994
2018,20040623,영업,0,어린이집,강남구립보람어린이집,서울특별시 강남구 대치동 601-0번지 지상1층 ,127.0613382,37.49435896
2018,20040623,영업,0,어린이집,태화어린이집,서울특별시 강남구 수서동 741-0번지 지상1층 ,127.0933008,37.4848386
2018,20040624,영업,0,어린이집,강남구립대청어린이집,서울특별시 강남구 일원동 675-1번지 지상1층 ,127.0835024,37.490862299999996
2018,20040624,영업,0,어린이집,구립대치어린이집,서울특별시 강남구 대치동 985-1번지 ,127.065498,37.50181209
2018,20040624,영업,0,어린이집,동산어린이집,서울특별시 강남구 개포동 1262-9번지 지하1층 ,127.05025479999999,37.47946796
2018,20040624,영업,0,어린이집,준현어린이집,서울특별시 강남구 청담동 19-16번지 지상2층 ,127.0433368,37.52259823
2018,20040625,영업,0,어린이집,논현어린이집,서울특별시 강남구 논현동 137-16번지 지하1층 ,127.0268596,37.51103087
2018,20040625,영업,0,어린이집,해피어린이집,서울특별시 강남구 수서동 746-0번지 까치마을아파트관리동지상1층 ,127.0875946,37.48472513
2018,20040625,영업,0,어린이집,구립푸른어린이집,서울특별시 강남구 자곡동 440-33번지 지상1층 ,127.0998061,37.47355367
2018,20040628,영업,0,어린이집,동서울어린이집,서울특별시 광진구 구의동 204-22번지 ,127.0914384,37.54315955
2018,20040628,영업,0,어린이집,느티나무어린이집,서울특별시 광진구 화양동 478-3번지 ,127.0780673,37.5454067
2018,20040628,영업,0,어린이집,구립일원어린이집,서울특별시 강남구 일원동 730-0번지 지상3층 ,127.0779186,37.48408336
2018,20040628,영업,0,어린이집,미담어린이집,서울특별시 강남구 일원동 717번지 삼성생명 일원동 빌딩 ,127.0844278,37.48399227
2018,20040628,영업,0,어린이집,구립역삼어린이집,서울특별시 강남구 역삼동 743-7번지 지상2층 ,127.0356512,37.4971128
2018,20040628,영업,0,어린이집,삼성어린이집,서울특별시 강남구 삼성동 89-2번지 지상1층 ,127.0596679,37.51725407
2018,20040628,영업,0,어린이집,구립자양2동어린이집,서울특별시 광진구 자양동 669-2번지 ,127.08448030000001,37.52884285
2018,20040628,영업,0,어린이집,예지어린이집,서울특별시 강남구 개포동 1164-15번지 대경빌딩 ,127.0533618,37.47346578
2018,20040628,영업,0,어린이집,청마을어린이집,서울특별시 강남구 일원동 711-0번지 지상1층 ,127.0902596,37.49262533
2018,20040628,영업,0,어린이집,강남구민회관어린이집,서울특별시 강남구 대치동 509-2번지 지상1층 ,127.06412590000001,37.49384073
2018,20040629,영업,0,어린이집,구립바롬어린이집,서울특별시 강남구 신사동 647-6번지 지하1층 ,127.03633740000001,37.52531077
2018,20040629,영업,0,어린이집,다솔어린이집,서울특별시 강남구 개포동 1198-7번지 ,127.04906270000001,37.47534576
2018,20040629,영업,0,어린이집,청수어린이집,서울특별시 강남구 청담동 124-1번지 지상3층 ,127.0492203,37.52505349
2018,20040629,영업,0,어린이집,수서서머힐어린이집,서울특별시 강남구 수서동 712-0번지 지상2층 ,127.1035521,37.4894614
2018,20040629,영업,0,어린이집,강남선재어린이집,서울특별시 강남구 대치동 916-23번지 지상1층 ,127.0563341,37.50145885
2018,20040630,영업,0,어린이집,강남어린이집,서울특별시 강남구 개포동 12-0번지 지상1층 ,127.07519140000001,37.49417567
2018,20040630,영업,0,어린이집,성아어린이집,서울특별시 강남구 도곡동 515-15번지 ,127.04358470000001,37.48408011
2018,20040630,영업,0,어린이집,선우어린이집,서울특별시 강남구 도곡동 548-1번지 ,127.03849270000002,37.4907453
2018,20040630,영업,0,어린이집,민들레어린이집,서울특별시 강남구 수서동 723-0번지 지상1층 ,127.10512209999999,37.48730378
2018,20040630,영업,0,어린이집,중곡1동어린이집,서울특별시 광진구 중곡동 258-17번지 ,127.07960190000001,37.56091333
2018,20040630,영업,0,어린이집,자양4동어린이집,서울특별시 광진구 자양동 5-7번지 ,127.0683723,37.53909607
2018,20040630,영업,0,어린이집,중앙어린이집,서울특별시 광진구 자양동 615-28번지 ,127.0780685,37.53295541
2018,20040630,영업,0,어린이집,성심어린이집,서울특별시 광진구 중곡동 134-25번지 ,127.0849645,37.55658884
2018,20040702,영업,0,어린이집,군자어린이집,서울특별시 광진구 군자동 117-10번지 ,127.07266670000001,37.55458329
2018,20040702,영업,0,어린이집,솔로몬어린이집,서울특별시 광진구 중곡동 191-36번지 ,127.080652,37.56656692
2018,20040702,영업,0,어린이집,신사어린이집,서울특별시 강남구 신사동 543-5번지 지하1층 ,127.02401100000002,37.51999188
2018,20040702,영업,0,어린이집,명성어린이집,서울특별시 광진구 구의동 248-5번지 ,127.08631650000001,37.54007748
2018,20040702,영업,0,어린이집,명화어린이집,서울특별시 강남구 수서동 707-0번지 지상1층 ,127.10015359999998,37.49112373
2018,20040705,영업,0,어린이집,구일어린이집,서울특별시 구로구 구로동 685-219번지 ,126.8743645,37.49173114
2018,20040705,영업,0,어린이집,구립연화어린이집,서울특별시 강남구 논현동 114-24번지 논현문화복지회관3층 ,127.0372108,37.51728320000001
2018,20040705,영업,0,어린이집,수서어린이집,서울특별시 강남구 수서동 450-2번지 ,127.09905459999999,37.48613288
2018,20040706,영업,0,어린이집,참사랑어린이집,서울특별시 강남구 역삼동 657-27,127.0367277,37.50603332
2018,20040714,영업,0,어린이집,목련어린이집,서울특별시 강남구 개포동 14-2번지 지상2층 ,127.07768190000002,37.49398623
2018,20040714,영업,0,어린이집,동성어린이집,서울특별시 광진구 자양동 6-13번지 ,127.06767420000001,37.5394321
2018,20040715,영업,0,어린이집,한솔어린이집,서울특별시 구로구 개봉동 64-10번지 ,126.84502079999999,37.50045497
2018,20040715,영업,0,어린이집,양재2동어린이집,서울특별시 서초구 양재동 341-8번지 (지하1층) ,127.04465559999998,37.46911795
2018,20040715,영업,0,어린이집,즐거운어린이집,서울특별시 강서구 가양동 1481-0번지 (지상 1층) ,126.85457439999999,37.56354115
2018,20040716,영업,0,어린이집,샬롬어린이집,서울특별시 성북구 보문동5가 41번지 ,127.0187574,37.58367485
2018,20040716,영업,0,어린이집,초망어린이집,서울특별시 강남구 삼성동 92-13번지 ,127.061847,37.51624846
2018,20040723,영업,0,어린이집,미래어린이집,서울특별시 구로구 구로동 751-14번지 ,126.8875838,37.48809595
2018,20040802,영업,0,어린이집,희망어린이집,서울특별시 구로구 구로동 1267번지 신도림태영타운교회 ,126.88860430000001,37.50606525
2018,20040824,영업,0,어린이집,돌곶이어린이집,서울특별시 성북구 석관동 343-61번지 ,127.0555975,37.60968188
2018,20040824,영업,0,어린이집,영광어린이집,서울특별시 성북구 하월곡동 222-7번지 ,127.0382841,37.60566249
2018,20040901,영업,0,어린이집,국공립 돈암2동 어린이집,서울특별시 성북구 돈암동 609-1 한진A 406동,127.0102928,37.59479798
2018,20040909,영업,0,어린이집,정릉1동어린이집,서울특별시 성북구 정릉동 966-100번지 ,127.016529,37.60290309
2018,20040909,영업,0,어린이집,웅지어린이집,서울특별시 성북구 길음동 877-255번지 ,127.02121509999998,37.60225776
2018,20040910,영업,0,어린이집,북악어린이집,서울특별시 성북구 정릉동 357번지 ,127.0078313,37.60978763
2018,20040914,영업,0,어린이집,삼선어린이집,서울특별시 성북구 삼선동1가 303번지 ,127.00896809999999,37.58235004
2018,20040914,영업,0,어린이집,아리랑어린이집,서울특별시 성북구 정릉동 506-37번지 ,127.0079503,37.60067658
2018,20040920,영업,0,어린이집,목화어린이집,서울특별시 성북구 하월곡동 52-6번지 ,127.03997820000001,37.60439104
2018,20040921,영업,0,어린이집,성북어린이집,서울특별시 성북구 동소문동1가 1번지 ,127.00582,37.58960325
2018,20040921,영업,0,어린이집,큰나무어린이집,서울특별시 성북구 상월곡동 산 8-10번지 ,127.05156159999999,37.60338939
2018,20041005,폐업,20180131,어린이집,영암어린이집,서울특별시 성북구 돈암동 6-12번지 ,127.0271297,37.60359933
2018,20041008,영업,0,어린이집,효창어린이집,서울특별시 용산구 효창동 5-410번지 ,126.9613587,37.54217651
2018,20041027,영업,0,어린이집,원광샛별어린이집,서울특별시 서초구 양재동 6-9번지 (지상1층) ,127.0416987,37.48272204
2018,20041028,영업,0,어린이집,구립 사근다솜어린이집,서울특별시 성동구 사근동 223-22번지 ,127.045275,37.56139347
2018,20041103,영업,0,어린이집,헷세드어린이집,서울특별시 성동구 응봉동 275번지 신동아(아)상가 2층 ,127.0294763,37.55024236
2018,20041110,영업,0,어린이집,튼튼삐아제어린이집,서울특별시 성동구 행당동 347번지 대림(아) 제2관리사무소2층 ,127.02709329999999,37.55789202
2018,20041111,영업,0,어린이집,꿈터어린이집,서울특별시 성동구 용답동 19-7번지 지상2층 ,127.0550972,37.56242205
2018,20041126,영업,0,어린이집,우정어린이집,서울특별시 은평구 갈현동 298-10번지 ,126.9150047,37.6256378
2018,20041130,영업,0,어린이집,중림어린이집,서울특별시 중구 만리동1가 62-12번지 ,126.96769109999998,37.55566474
2018,20041202,영업,0,유치원,양재천사유치원,서울특별시 서초구 양재동 154-2번지 지상 2층 ,127.02943400000001,37.47660893
2018,20041224,영업,0,어린이집,성동구청 무지개어린이집,서울특별시 성동구 행당동 142-1번지 ,127.0353983,37.5591786
2018,20050112,영업,0,어린이집,구립서초남서울어린이집,서울특별시 서초구 잠원동 76-9번지 10 (지하1층) ,127.00086100000001,37.50686872
2018,20050119,영업,0,어린이집,상미어린이집,서울특별시 강동구 천호동 303-18번지 ,127.1322879,37.54645417
2018,20050119,영업,0,어린이집,서문교회부설어린이집,서울특별시 은평구 응암동 577-57번지 ,126.91669040000001,37.59156784
2018,20050119,영업,0,어린이집,수성어린이집,서울특별시 은평구 갈현동 275-124번지 ,126.91341969999999,37.62357078
2018,20050125,영업,0,어린이집,구립 나래어린이집,서울특별시 구로구 오류동 6-126번지 ,126.83878909999999,37.49640951
2018,20050125,폐업,20180223,어린이집,해랑어린이집,서울특별시 은평구 구산동 19-13번지 ,126.91421809999999,37.60929702
2018,20050126,폐업,20180119,어린이집,구립개나리어린이집,서울특별시 강동구 암사동 474-8번지 ,127.13569790000001,37.55214225
2018,20050126,영업,0,어린이집,애지어린이집,서울특별시 강동구 둔촌동 452-2번지 ,127.14159520000001,37.53180707
2018,20050128,영업,0,어린이집,구립고덕2동어린이집,서울특별시 강동구 고덕동 258-7,127.1617094,37.56076498
2018,20050128,폐업,20180607,어린이집,고덕어린이집,서울특별시 강동구 고덕동 307번지 ,127.1548202,37.556605299999994
2018,20050128,영업,0,어린이집,구립신바람어린이집,서울특별시 강동구 성내동 508-1,127.1293428,37.53222275
2018,20050128,영업,0,어린이집,구립강동어린이집,서울특별시 강동구 암사동 414-2번지 ,127.1420091,37.55643217
2018,20050129,영업,0,어린이집,구립곡교어린이집,서울특별시 강동구 천호동 362-60번지 ,127.1282787,37.54340499
2018,20050201,영업,0,어린이집,구립암사어린이집,서울특별시 강동구 암사동 510-25번지 ,127.12495220000001,37.55060278
2018,20050201,영업,0,어린이집,천호어린이집,서울특별시 강동구 천호동 48-2번지 ,127.13853119999999,37.54374036
2018,20050201,영업,0,어린이집,구립빗살어린이집,서울특별시 강동구 천호동 340-39,127.123631,37.54265387
2018,20050201,영업,0,어린이집,강동복지관어린이집,서울특별시 강동구 천호동 555번지 ,127.12975349999999,37.5399175
2018,20050203,영업,0,어린이집,구립둔촌어린이집,서울특별시 강동구 둔촌동 81-4번지 ,127.1430335,37.53059406
2018,20050203,영업,0,어린이집,구립상계어린이집,서울특별시 노원구 상계동 101-135번지 ,127.07841509999999,37.66792587
2018,20050203,영업,0,어린이집,구립성내삼어린이집,서울특별시 강동구 성내동 446-30번지 ,127.13035430000001,37.52478812
2018,20050205,영업,0,어린이집,구립성내일어린이집,서울특별시 강동구 성내동 521-7번지 ,127.12686699999999,37.53055335
2018,20050205,폐업,20180705,어린이집,신나는 어린이집,서울특별시 노원구 월계동 321번지 월계동 사슴1단지내 ,127.06048290000001,37.63003833
2018,20050207,영업,0,어린이집,구립청소년회관어린이집,서울특별시 강동구 명일동 327-6,127.14621909999998,37.54975267
2018,20050214,영업,0,어린이집,사랑어린이집,서울특별시 강동구 둔촌동 94-3번지 ,127.14362690000002,37.52893797
2018,20050214,영업,0,어린이집,청포도어린이집,서울특별시 강동구 명일동 336-2번지 ,127.14447990000001,37.54844191
2018,20050215,영업,0,어린이집,향기로운어린이집,서울특별시 강동구 명일동 350-1번지 ,127.1453322,37.54470868
2018,20050216,영업,0,어린이집,푸르니서초어린이집,서울특별시 서초구 서초동 1607-5 푸르니서초어린이집1층,127.02376029999999,37.48745509
2018,20050307,영업,0,어린이집,탐구어린이집,서울특별시 강북구 미아동 87-141번지 ,127.03372809999999,37.61610567
2018,20050307,영업,0,어린이집,요한어린이집,서울특별시 강북구 미아동 301-10번지 ,127.02303429999999,37.62469366
2018,20050307,영업,0,어린이집,인수동 어린이집,서울특별시 강북구 수유동 355-8번지 ,127.0141098,37.64148009
2018,20050307,영업,0,어린이집,세화어린이집,서울특별시 구로구 구로동 745-74번지 ,126.88618670000001,37.48696529
2018,20050307,영업,0,어린이집,한세어린이집,서울특별시 강동구 성내동 196-8번지 ,127.1323372,37.53435262
2018,20050307,영업,0,어린이집,구립 우이동 어린이집,서울특별시 강북구 우이동 52-5번지 ,127.012621,37.65756462
2018,20050308,폐업,20180508,어린이집,도노킨더가든 어린이집,서울특별시 은평구 응암동 419-220번지 ,126.92014340000001,37.59335953
2018,20050309,영업,0,유치원,화계유치원,서울특별시 강북구 수유동 118-1번지 화계유치원 ,127.0188247,37.63455277
2018,20050310,영업,0,어린이집,구립 율곡 어린이집,서울특별시 강북구 미아동 258-733번지 ,127.0316697,37.62558632
2018,20050310,영업,0,어린이집,신광어린이집,서울특별시 강동구 암사동 495-56번지 ,127.1309125,37.5495922
2018,20050310,영업,0,어린이집,구립 해맞이 어린이집,서울특별시 강북구 미아동 133-7번지 ,127.03135390000001,37.62166602
2018,20050310,영업,0,어린이집,구립삼각산동어린이집,서울특별시 강북구 미아동 1357-5번지 삼각산아이원프러스 101호 ,127.01745690000001,37.61677333
2018,20050311,영업,0,어린이집,앨리스어린이집,서울특별시 강동구 암사동 457-43번지 (3층) ,127.13513229999998,37.554091299999996
2018,20050317,영업,0,어린이집,구립삼양어린이집,서울특별시 강북구 미아동 791-469번지 구립삼양어린이집 ,127.01992849999999,37.62771594
2018,20050317,영업,0,어린이집,구립송중동어린이집,서울특별시 강북구 미아동 1356-1번지 송중동어린이집 ,127.03508290000002,37.61397799
2018,20050317,영업,0,어린이집,제일어린이집,서울특별시 강북구 우이동 139-10번지 ,127.01072930000001,37.65930063
2018,20050318,영업,0,어린이집,번2동어린이집,서울특별시 강북구 번동 520번지 ,127.0319976,37.63372124
2018,20050318,영업,0,어린이집,삼동어린이집,서울특별시 강북구 번동 241번지 주공@ 202동 ,127.0453138,37.62655859
2018,20050318,영업,0,어린이집,미아2동어린이집,서울특별시 강북구 미아동 791-3784번지 ,127.0118489,37.62545914
2018,20050318,영업,0,어린이집,구립송천동어린이집,서울특별시 강북구 미아동 403-44번지 ,127.0243304,37.61747433
2018,20050321,영업,0,어린이집,구립 아람 어린이집,서울특별시 강북구 미아동 791-2119번지 ,127.01682959999998,37.62167659
2018,20050322,영업,0,유치원,꿈터유치원,서울특별시 노원구 상계동 995번지 ,127.0591754,37.67297534
2018,20050322,영업,0,어린이집,마하연꽃어린이집,서울특별시 노원구 상계동 456-86번지 ,127.0668175,37.66371457
2018,20050322,영업,0,유치원,서울화일초등학교서울화일초등학교병설유치원,서울특별시 강서구 화곡동 61-184번지 ,126.8475064,37.54060364
2018,20050323,영업,0,어린이집,은나래어린이집,서울특별시 노원구 상계동 1264번지 은빛아파트3단지 ,127.0566633,37.68296834
2018,20050324,영업,0,유치원,하나유치원,서울특별시 강북구 미아동 1353번지 SK단지내 ,127.0126044,37.61796618
2018,20050324,영업,0,어린이집,학림어린이집유치원,서울특별시 노원구 상계동 363-2번지 ,127.0645848,37.65783268
2018,20050324,영업,0,유치원,학림어린이집유치원,서울특별시 노원구 상계동 363-2번지 ,127.0645848,37.65783268
2018,20050325,영업,0,어린이집,중계어린이집,서울특별시 노원구 중계동 364-5번지 ,127.0807357,37.65001904
2018,20050325,폐업,20180713,어린이집,만나어린이집,서울특별시 노원구 중계동 139-8번지 ,127.07486340000001,37.66105003
2018,20050325,영업,0,유치원,사랑샘유치원,서울특별시 노원구 중계동 358-6번지 ,127.07768279999999,37.65638558
2018,20050325,영업,0,어린이집,꽃동산어린이집,서울특별시 서초구 방배동 458-38번지 ,126.98640970000001,37.48115568
2018,20050329,영업,0,어린이집,보람어린이집,서울특별시 노원구 하계동 256번지 ,127.0743236,37.64278877
2018,20050329,영업,0,어린이집,미광어린이집,서울특별시 노원구 공릉동 81 태강아파트관리동,127.08316090000002,37.62349086
2018,20050329,영업,0,어린이집,북부어린이집,서울특별시 노원구 상계동 1257번지 ,127.0523754,37.67959227
2018,20050329,영업,0,유치원,한성유치원,서울특별시 노원구 하계동 256-5 한신동성아파트,127.0752227,37.64042682
2018,20050329,영업,0,어린이집,예대어린이집,서울특별시 노원구 상계동 135-13번지 ,127.06942140000001,37.66656292
2018,20050330,영업,0,어린이집,상계4동어린이집,서울특별시 노원구 상계동 48-11번지 상계4동어린이집 ,127.08323659999999,37.67193382
2018,20050331,영업,0,어린이집,청은어린이집,서울특별시 노원구 중계동 314번지 ,127.07619479999998,37.64570564
2018,20050331,영업,0,어린이집,비선어린이집,서울특별시 노원구 공릉동 109번지 ,127.08733020000001,37.62576465
2018,20050331,영업,0,어린이집,교육촌어린이집,서울특별시 노원구 월계동 534-137번지 ,127.0527618,37.62268532
2018,20050401,영업,0,어린이집,세네동어린이집,서울특별시 노원구 상계동 64-22번지 세네동어린이집 ,127.08044029999999,37.67108734
