년,상세영업상태명,학교종류,학교명,주소,경도,위도
2017,영업,각종대학(대학),한국예술종합학교,서울특별시 성북구 석관동 화랑로32길,127.0359465,37.60310264
2017,영업,일반대학,한국성서대학교,서울특별시 노원구 상계6.7동 동일로214길 32,127.0637525,37.64896418
2017,영업,방송통신대학,한국방송통신대학교,서울특별시 종로구 이화동 대학로 86,127.00266090000002,37.57846638
2017,영업,일반대학,연세대학교,서울특별시 서대문구 신촌동 연세로 50,126.93962820000002,37.57083118
2017,영업,일반대학,세종대학교,서울특별시 광진구 군자동 능동로 209,127.075194,37.55146347
2017,영업,일반대학,성신여자대학교,서울특별시 성북구 돈암동 보문로34다길 2,127.0211814,37.59324948
2017,영업,일반대학,성균관대학교,서울특별시 종로구 명륜3가동 성균관로 25-2,126.9959362,37.58687602
2017,영업,사이버대학(대학),서울사이버대학교,서울 강북구 솔매로49길 60(미아동 193-15) 서울사이버대학교,127.0275159,37.62979963
2017,영업,사이버대학(대학),서울디지털대학교,서울 마포구 도화동 560번지,126.9478302,37.54295661
2017,영업,일반대학,서울대학교,서울 관악구 관악로 1 서울대학교,126.9502884,37.45425061
2017,영업,일반대학,서울기독대학교,서울 은평구 갈현로 4길 26-2호,126.9121925,37.60075749
2017,영업,교육대학,서울교육대학교,서울 서초구 서초중앙로 96(서초동 1650),127.0151788,37.48876279
2017,영업,일반대학,서울과학기술대학교,서울 노원구 공릉로 232 (공릉동 172),127.0809231,37.63380173
2017,영업,일반대학,삼육대학교,서울시 노원구 화랑로 815(공릉2동 26-21),127.1054211,37.6450008
2017,영업,전공대학,백석예술대학교,서울 서초구 방배로9길 23 백석예술대학교,126.9962913,37.48020197
2017,영업,전문대학(3년제),배화여자대학교,서울 종로구 필운대로 1길 34 배화여자대학교,126.9652634,37.57929545
2017,영업,전문대학(3년제),명지전문대학,서울 서대문구 가좌로 134 명지전문대학 ,126.9258148,37.58458239
2017,영업,전문대학(3년제),서울여자간호대학교,서울특별시 서대문구 간호대로 38,126.9477574,37.59756961
2017,영업,어린이집,서대문구청 직장어린이집,서울특별시 서대문구 연희동 170-8번지 1층 ,126.9331102,37.57833868
2017,영업,전문대학(2년제),서일대학교,서울특별시 중랑구 용마산로90길 28,127.0971986,37.58607474
2017,영업,일반대학,그리스도대학교,서울특별시 강서구 까치산로24길 47,126.854158,37.54868686
2017,영업,어린이집,예그랑어린이집,서울특별시 강동구 성내동 120-34번지 ,127.1237318,37.532014
2017,영업,어린이집,서울테크노파크 친친어린이집,서울특별시 노원구 공릉동 172번지 과기대 내 서울테크노파크 친친어린이집 ,127.0798534,37.63296538
2017,영업,어린이집,구립꿈마루어린이집,서울특별시 강동구 천호동 571번지 ,127.1319428,37.53722584
2017,영업,어린이집,해군바다마을어린이집,서울특별시 영등포구 신길동 4939번지 바다마을아파트 내 ,126.9152018,37.50281265
