년,설립일자,학교명,소재지지번주소,소재지도로명주소,위도,경도
2020,20080303,서울개롱초등학교,서울특별시 송파구 오금동 159,서울특별시 송파구 문정로 211,37.4973608,127.1398869
2020,19811126,서울잠전초등학교,서울특별시 송파구 잠실동 229,서울특별시 송파구 올림픽로12길 51,37.5073394,127.0838483
2020,19800801,서울풍납초등학교,서울특별시 송파구 풍납동 165,서울특별시 송파구 풍성로 43,37.5344059,127.1172056
2020,19840421,서울토성초등학교,서울특별시 송파구 풍납동 251,서울특별시 송파구 풍성로20길 44,37.5318847,127.1156313
2020,19910424,서울풍성초등학교,서울특별시 송파구 풍납동 388-8,서울특별시 송파구 강동대로2길 13,37.5262933,127.1134868
2020,19870424,서울아주초등학교,서울특별시 송파구 잠실동 115,서울특별시 송파구 올림픽로4길 59,37.5058275,127.075764
2020,20070901,서울버들초등학교,서울특별시 송파구 잠실동 35-6,서울특별시 송파구 석촌호수로 81,37.5102814,127.08906770000002
2020,19590526,서울신천초등학교,서울특별시 송파구 잠실동 27-5,서울특별시 송파구 올림픽로 215,37.5140127,127.0950476
2020,19851024,서울선린초등학교,서울특별시 강동구 둔촌동 91-17,서울특별시 강동구 진황도로61길 29,37.5297612,127.1455951
2020,19801129,서울고명초등학교,서울특별시 강동구 명일동 296-1,서울특별시 강동구 고덕로46길 53,37.5529723,127.1474373
2020,19851023,서울묘곡초등학교,서울특별시 강동구 고덕동 498,서울특별시 강동구 동남로79길 46,37.5587134,127.153094
2020,19930720,서울강일초등학교,서울특별시 강동구 강일동 685,서울특별시 강동구 아리수로98길 24,37.5652569,127.1772858
2020,19840511,서울고덕초등학교,서울특별시 강동구 고덕동 158,서울특별시 강동구 아리수로82길 42,37.5612943,127.166079
2020,19870406,서울강덕초등학교,서울특별시 강동구 고덕동 222,서울특별시 강동구 동남로82길 94-54,37.5595469,127.160484
2020,19850503,서울명덕초등학교,서울특별시 강동구 고덕동 487-15,서울특별시 강동구 양재대로156길 11,37.556763,127.1450817
2020,19820504,서울신명초등학교,서울특별시 강동구 길동 42,서울특별시 강동구 명일로24길 33,37.5409425,127.149989
2020,19740607,서울길동초등학교,서울특별시 강동구 길동 362,서울특별시 강동구 양재대로116길 69,37.5385062,127.1449741
2020,19830607,서울천동초등학교,서울특별시 강동구 길동 371-1,서울특별시 강동구 성안로 200,37.541015,127.13782759999998
2020,19900501,서울한산초등학교,서울특별시 강동구 둔촌동 149,서울특별시 강동구 풍성로 261,37.5286963,127.1410767
2020,19870422,서울명원초등학교,서울특별시 강동구 명일동 39,서울특별시 강동구 명일로 364,37.5512889,127.1504189
2020,19860506,서울대명초등학교,서울특별시 강동구 명일동 234,서울특별시 강동구 상암로 271,37.547667,127.15328970000002
2020,19840506,서울고일초등학교,서울특별시 강동구 상일동 125,서울특별시 강동구 구천면로93길 20,37.5515408,127.1694116
2020,19211002,서울상일초등학교,서울특별시 강동구 상일동 325-1,서울특별시 강동구 천호대로 1477,37.5475717,127.1726617
2020,20110301,서울강명초등학교,서울특별시 강동구 상일동 480,서울특별시 강동구 상일로 74-1,37.5547066,127.1733624
2020,19831006,서울성일초등학교,서울특별시 강동구 성내동 531,서울특별시 강동구 성내로15길 33,37.5297091,127.1284076
2020,19690327,서울성내초등학교,서울특별시 강동구 성내동 300-3,서울특별시 강동구 성내로3길 19,37.5313588,127.1225001
2020,19801006,서울명일초등학교,서울특별시 강동구 암사동 418-18,서울특별시 강동구 고덕로38길 8,37.5545424,127.1425695
2020,19851017,서울천일초등학교,서울특별시 강동구 천호동 217-70,서울특별시 강동구 구천면로 266,37.5443609,127.1334388
2020,19440920,서울천호초등학교,서울특별시 강동구 천호동 230-9,서울특별시 강동구 구천면로 310-11,37.5477199,127.1365906
2020,19770504,서울강동초등학교,서울특별시 강동구 천호동 306,서울특별시 강동구 상암로14길 77,37.5463648,127.1301879
2020,20010901,서울선사초등학교,서울특별시 강동구 암사동 186-1,서울특별시 강동구 올림픽로 837,37.5558491,127.1282034
2020,19801103,서울신암초등학교,서울특별시 강동구 암사동 517,서울특별시 강동구 올림픽로93길 33-16,37.5500219,127.1244047
2020,20110901,서울신은초등학교,서울특별시 양천구 신정동 1319,서울특별시 양천구 신정이펜2로 30,37.5139137,126.83217109999998
2020,19950605,서울목원초등학교,서울특별시 양천구 목동 191-1,서울특별시 양천구 목동중앙로 204,37.5429195,126.8824461
2020,19861127,서울경인초등학교,서울특별시 양천구 목동 911-4,서울특별시 양천구 안양천로 1009,37.5328698,126.8856977
2020,19871017,서울서정초등학교,서울특별시 양천구 목동 927-5,서울특별시 양천구 목동로8길 19,37.5234513,126.8672365
2020,20090506,서울목운초등학교,서울특별시 양천구 목동 922,서울특별시 양천구 목동동로 235,37.5270112,126.87304509999998
2020,19790506,서울계남초등학교,서울특별시 양천구 신정동 325-7,서울특별시 양천구 목동동로2길 54,37.5101694,126.8600168
2020,19960710,서울은정초등학교,서울특별시 양천구 신정동 276-2,서울특별시 양천구 목동남로 85,37.511129,126.8670412
2020,19871022,서울신서초등학교,서울특별시 양천구 신정동 312-1,서울특별시 양천구 목동서로10길 35,37.5205589,126.8623322
2020,19830302,서울양명초등학교,서울특별시 양천구 신정동 310-6,서울특별시 양천구 중앙로 204,37.516375,126.8566344
2020,20101002,서울신기초등학교,서울특별시 양천구 신정동 1274,서울특별시 양천구 신정로 292,37.5113683,126.8542146
2020,19921029,서울남명초등학교,서울특별시 양천구 신정동 653-5,서울특별시 양천구 중앙로23길 3,37.5156836,126.85408390000002
2020,19800417,서울양목초등학교,서울특별시 양천구 신정동 1001,서울특별시 양천구 목동로11길 30,37.5239168,126.8614708
2020,19871126,서울갈산초등학교,서울특별시 양천구 신정동 330-10,서울특별시 양천구 목동로 31,37.5123723,126.8702286
2020,19850304,서울강신초등학교,서울특별시 양천구 신월동 6-7,서울특별시 양천구 월정로 280,37.5421005,126.82958229999998
2020,19790404,서울양화초등학교,서울특별시 양천구 목동 542,서울특별시 양천구 목동중앙북로16길 57,37.5436699,126.8739855
2020,19810921,서울정목초등학교,서울특별시 양천구 목동 757-2,서울특별시 양천구 목동중앙로3길 30-10,37.5365297,126.870051
2020,19910506,서울양원초등학교,서울특별시 양천구 신월동 260-1,서울특별시 양천구 화곡로 16,37.5382167,126.8231056
2020,19810719,서울신원초등학교,서울특별시 양천구 신월동 202-1,서울특별시 양천구 남부순환로58길 32,37.5295028,126.829855
2020,19801018,서울강서초등학교,서울특별시 양천구 신월동 441,서울특별시 양천구 오목로 31,37.5224134,126.8409892
2020,19840601,서울신강초등학교,서울특별시 양천구 신월동 864,서울특별시 양천구 중앙로55길 72,37.5258425,126.8422626
2020,19870423,서울양강초등학교,서울특별시 양천구 신월동 496,서울특별시 양천구 오목로 101,37.523604,126.8474801
2020,19831024,서울신남초등학교,서울특별시 양천구 신월동 587,서울특별시 양천구 절골8길 33,37.5165295,126.8447978
2020,19880506,서울강월초등학교,서울특별시 양천구 신월동 987-3,서울특별시 양천구 신월로 97,37.516341,126.8334325
2020,19740701,서울목동초등학교,서울특별시 양천구 신정동 86-2,서울특별시 양천구 목동동로12길 12,37.52280800000001,126.8721201
2020,19820408,서울신목초등학교,서울특별시 양천구 신정동 281-2,서울특별시 양천구 신목로5길 11-6,37.5166096,126.8726419
2020,20020901,서울지향초등학교,서울특별시 양천구 신정동 1284,서울특별시 양천구 신정로11길 74,37.5128393,126.8370236
2020,20060301,서울장수초등학교,서울특별시 양천구 신정동 1288-2,서울특별시 양천구 신정로13가길 30,37.512998,126.845158
2020,19720811,서울양동초등학교,서울특별시 양천구 신정동 941,서울특별시 양천구 오목로23길 24,37.5258469,126.8512404
2020,19860417,서울월촌초등학교,서울특별시 양천구 목동 901-1,서울특별시 양천구 목동중앙로 132,37.5406954,126.876258
2020,19861127,서울영도초등학교,서울특별시 양천구 목동 903-1,서울특별시 양천구 목동중앙로 70,37.5359626,126.871927
2020,20050506,서울화일초등학교,서울특별시 강서구 화곡동 61-184,서울특별시 강서구 까치산로10길 70,37.540726,126.84740759999998
2020,19830610,서울우장초등학교,서울특별시 강서구 화곡동 18-5,서울특별시 강서구 화곡로 263,37.5496374,126.8459831
2020,19491001,서울신정초등학교,서울특별시 강서구 화곡동 869-42,서울특별시 강서구 곰달래로31가길 27,37.5320724,126.8523594
2020,19841022,서울신곡초등학교,서울특별시 강서구 화곡동 476-42,서울특별시 강서구 등촌로13자길 42-14,37.53909390000001,126.8560116
2020,20090302,서울등마초등학교,서울특별시 강서구 등촌동 718,서울특별시 강서구 등촌로35길 12,37.5420452,126.8616681
2020,19941130,서울등양초등학교,서울특별시 강서구 등촌동 691,서울특별시 강서구 강서로56나길 140,37.5649455,126.8447608
2020,20051026,서울염경초등학교,서울특별시 강서구 염창동 79,서울특별시 강서구 양천로69길 49,37.5550015,126.871205
2020,19630701,서울염창초등학교,서울특별시 강서구 염창동 269,서울특별시 강서구 양천로 646-28,37.5532243,126.8676002
2020,19940901,서울치현초등학교,서울특별시 강서구 방화동 833,서울특별시 강서구 방화대로47길 43,37.5759194,126.8146438
2020,19940506,서울삼정초등학교,서울특별시 강서구 방화동 798,서울특별시 강서구 금낭화로 222,37.58050789999999,126.8104935
2020,19930923,서울정곡초등학교,서울특별시 강서구 방화동 836,서울특별시 강서구 방화대로50길 22,37.5769549,126.818934
2020,19930413,서울가곡초등학교,서울특별시 강서구 마곡동 728-28,서울특별시 강서구 공항대로36길 74,37.5557076,126.8361018
2020,19791018,서울발산초등학교,서울특별시 강서구 내발산동 408,서울특별시 강서구 강서로45길 113,37.550262,126.8309942
2020,19000401,서울양천초등학교,서울특별시 강서구 가양동 272-11,서울특별시 강서구 양천로 329,37.57018950000001,126.8395384
2020,19940601,서울탑산초등학교,서울특별시 강서구 가양동 1473,서울특별시 강서구 허준로 109,37.5670167,126.8523675
2020,19920715,서울가양초등학교,서울특별시 강서구 가양동 1484,서울특별시 강서구 허준로 186,37.5622166,126.8585205
2020,19360906,서울송정초등학교,서울특별시 강서구 공항동 22-16,서울특별시 강서구 공항대로3길 18,37.5622318,126.8102817
2020,19840621,서울내발산초등학교,서울특별시 강서구 내발산동 707,서울특별시 강서구 강서로46길 23,37.5508811,126.838163
2020,19820707,서울등촌초등학교,서울특별시 강서구 등촌동 520-4,서울특별시 강서구 등촌로39길 71,37.5476125,126.8579416
2020,19840522,서울백석초등학교,서울특별시 강서구 등촌동 650-14,서울특별시 강서구 공항대로 491,37.5536473,126.8624253
2020,19901004,서울송화초등학교,서울특별시 강서구 마곡동 731-229,서울특별시 강서구 방화대로34길 2,37.5681509,126.8180317
2020,19560710,서울개화초등학교,서울특별시 강서구 방화동 502,서울특별시 강서구 양천로 11,37.5739427,126.8046463
2020,19860506,서울방화초등학교,서울특별시 강서구 방화동 542-2,서울특별시 강서구 양천로6길 92,37.5687036,126.8074988
2020,19970516,서울염동초등학교,서울특별시 강서구 염창동 45-4,서울특별시 강서구 양천로73길 17,37.5520943,126.8723507
2020,19670301,서울화곡초등학교,서울특별시 강서구 화곡동 24-266,서울특별시 강서구 초록마을로 28,37.5436698,126.8464706
2020,19820423,서울월정초등학교,서울특별시 강서구 화곡동 374-1,서울특별시 강서구 월정로 176,37.5349957,126.836292
2020,19750311,서울신월초등학교,서울특별시 강서구 화곡동 1080,서울특별시 강서구 강서로31길 48,37.5403664,126.8394575
2020,19841102,서울등서초등학교,서울특별시 강서구 화곡동 산212,서울특별시 강서구 화곡로58길 86,37.5518833,126.8550364
2020,19951206,서울등명초등학교,서울특별시 강서구 등촌동 690-2,서울특별시 강서구 강서로56나길 34,37.5608951,126.8423834
2020,19951021,서울등현초등학교,서울특별시 강서구 등촌동 702-5,서울특별시 강서구 화곡로65길 124,37.5614497,126.8475976
2020,19931026,서울등원초등학교,서울특별시 강서구 등촌동 704-1,서울특별시 강서구 화곡로65길 90,37.5598131,126.8500683
2020,20080301,서울수명초등학교,서울특별시 강서구 내발산동 752,서울특별시 강서구 수명로1길 84,37.5527744,126.8238445
2020,19650308,유석초등학교,서울특별시 강서구 등촌동 82-1,서울특별시 강서구 화곡로69길 9,37.5608059,126.8537249
2020,20120301,서울우면초등학교,서울특별시 서초구 우면동 690,서울특별시 서초구 태봉로 59,37.4647094,127.0237894
2020,19530415,서울교육대학교부설초등학교,서울특별시 서초구 서초동 1650,서울특별시 서초구 서초중앙로 96,37.4908795,127.0176896
2020,19360601,서울신중초등학교,서울특별시 서초구 서초동 1466-5,서울특별시 서초구 남부순환로317길 15,37.4799282,127.0102613
2020,19850422,서울서원초등학교,서울특별시 서초구 반포동 30-8,서울특별시 서초구 고무래로 63,37.5024379,127.0146207
2020,19790918,서울원촌초등학교,서울특별시 서초구 반포동 21,서울특별시 서초구 사평대로45길 26,37.5061899,127.0125676
2020,19781121,서울잠원초등학교,서울특별시 서초구 반포동 17,서울특별시 서초구 신반포로16길 15-25,37.5018585,126.9980966
2020,19820406,서울반원초등학교,서울특별시 서초구 잠원동 72,서울특별시 서초구 잠원로3길 28,37.5103135,127.0040536
2020,20080301,서울매헌초등학교,서울특별시 서초구 양재동 311-1,서울특별시 서초구 언남길 8,37.4712637,127.04206979999998
2020,19740320,서울반포초등학교,서울특별시 서초구 반포동 937,서울특별시 서초구 신반포로 55-4,37.5024854,126.9917397
2020,19841025,서울방일초등학교,서울특별시 서초구 방배동 167-4,서울특별시 서초구 방배로18길 52,37.48520429999999,126.9988512
2020,19780413,서울이수초등학교,서울특별시 서초구 방배동 468-6,서울특별시 서초구 방배천로4길 23,37.4783701,126.9844162
2020,19830404,서울서래초등학교,서울특별시 서초구 방배동 771,서울특별시 서초구 방배로 260,37.49640529999999,126.9901572
2020,19750912,서울방배초등학교,서울특별시 서초구 방배동 861-1,서울특별시 서초구 방배중앙로13길 26,37.4867642,126.9871924
2020,19901102,서울방현초등학교,서울특별시 서초구 방배동 산81-1,서울특별시 서초구 효령로4길 58,37.4765038,126.9900738
2020,19820506,서울서초초등학교,서울특별시 서초구 서초동 1310-6,서울특별시 서초구 서운로 178,37.4990484,127.024893
2020,19840301,서울서이초등학교,서울특별시 서초구 서초동 1334-2,서울특별시 서초구 서운로 35,37.4915663,127.0256187
2020,19861016,서울서일초등학교,서울특별시 서초구 서초동 1436-8,서울특별시 서초구 남부순환로339길 38,37.48529600000001,127.0221612
2020,19900504,서울원명초등학교,서울특별시 서초구 서초동 1685-1,서울특별시 서초구 고무래로 90-6,37.5007959,127.0167058
2020,19841024,서울양재초등학교,서울특별시 서초구 양재동 101,서울특별시 서초구 바우뫼로18길 14,37.4741645,127.0318861
2020,19941101,서울우암초등학교,서울특별시 서초구 우면동 58,서울특별시 서초구 바우뫼로7길 38,37.4722959,127.023722
2020,19460402,서울신동초등학교,서울특별시 서초구 잠원동 54-5,서울특별시 서초구 나루터로 15,37.5171282,127.0113885
2020,18820908,계성초등학교,서울특별시 서초구 반포동 6-1,서울특별시 서초구 신반포로19길 23,37.50491470000001,126.9968242
2020,19820407,서울봉은초등학교,서울특별시 강남구 삼성동 79-2,서울특별시 강남구 학동로 610,37.5200828,127.06093090000002
2020,19330501,서울대왕초등학교,서울특별시 강남구 세곡동 517,서울특별시 강남구 헌릉로618길 8,37.4646214,127.1055895
2020,19920715,서울수서초등학교,서울특별시 강남구 수서동 709,서울특별시 강남구 광평로51길 46,37.4911506,127.1015496
2020,19941014,서울대모초등학교,서울특별시 강남구 일원동 736,서울특별시 강남구 광평로20길 27,37.4805995,127.0859937
2020,19921026,서울대진초등학교,서울특별시 강남구 개포동 13,서울특별시 강남구 개포로109길 74,37.4970106,127.0780425
2020,19890506,서울양전초등학교,서울특별시 강남구 개포동 183,서울특별시 강남구 개포로 513,37.490283700000006,127.0694235
2020,19850506,서울구룡초등학교,서울특별시 강남구 개포동 655,서울특별시 강남구 개포로 263,37.4811961,127.051773
2020,19271008,서울언주초등학교,서울특별시 강남구 도곡동 922,서울특별시 강남구 남부순환로363길 19,37.4863231,127.03679270000002
2020,19840509,서울대치초등학교,서울특별시 강남구 대치동 505,서울특별시 강남구 양재천로 363,37.4912788,127.0621966
2020,19750312,서울도곡초등학교,서울특별시 강남구 대치동 924-10,서울특별시 강남구 선릉로64길 33,37.4995106,127.0544636
2020,19800327,서울대도초등학교,서울특별시 강남구 도곡동 106-1,서울특별시 강남구 선릉로 209,37.4926008,127.0533776
2020,19870901,서울개일초등학교,서울특별시 강남구 개포동 174,서울특별시 강남구 개포로 401,37.4862138,127.057742
2020,19721123,서울논현초등학교,서울특별시 강남구 논현동 168,서울특별시 강남구 강남대로120길 33,37.5084232,127.0262217
2020,19790411,서울학동초등학교,서울특별시 강남구 논현동 264-7,서울특별시 강남구 선릉로115길 42,37.5122603,127.0395969
2020,19820402,서울대곡초등학교,서울특별시 강남구 대치동 510,서울특별시 강남구 남부순환로 3022,37.4947119,127.0650265
2020,19850508,서울대현초등학교,서울특별시 강남구 대치동 969,서울특별시 강남구 역삼로98길 16,37.50372279999999,127.063564
2020,19850301,서울삼릉초등학교,서울특별시 강남구 삼성동 42,서울특별시 강남구 봉은사로63길 22,37.51325960000001,127.0469495
2020,19631031,서울왕북초등학교,서울특별시 강남구 수서동 745,서울특별시 강남구 광평로31길 74,37.4863299,127.08605459999998
2020,19811103,서울신구초등학교,서울특별시 강남구 신사동 550-11,서울특별시 강남구 압구정로18길 28,37.5233613,127.0239915
2020,19770504,서울압구정초등학교,서울특별시 강남구 압구정동 461,서울특별시 강남구 압구정로39길 29,37.531739,127.03084409999998
2020,19810930,서울도성초등학교,서울특별시 강남구 역삼동 714,서울특별시 강남구 역삼로 313,37.5014628,127.0488738
2020,19790927,서울역삼초등학교,서울특별시 강남구 역삼동 833-7,서울특별시 강남구 강남대로66길 21,37.4931653,127.0326527
2020,19930227,서울대청초등학교,서울특별시 강남구 일원동 712,서울특별시 강남구 양재대로55길 28,37.4931475,127.0877676
2020,19461001,서울영희초등학교,서울특별시 강남구 일원동 617,서울특별시 강남구 일원로 21,37.49230170000001,127.0811312
2020,19841010,서울일원초등학교,서울특별시 강남구 일원동 691,서울특별시 강남구 영동대로4길 20,37.4897893,127.0763669
2020,19450401,서울언북초등학교,서울특별시 강남구 청담동 27,서울특별시 강남구 삼성로135길 42,37.5201261,127.04471409999998
2020,19800404,서울청담초등학교,서울특별시 강남구 청담동 142,서울특별시 강남구 압구정로71길 9,37.5282818,127.0451534
2020,19901024,서울포이초등학교,서울특별시 강남구 개포동 1273,서울특별시 강남구 개포로22길 87,37.4752929,127.0514162
2020,19820412,서울신상도초등학교,서울특별시 동작구 상도동 204-333,서울특별시 동작구 장승배기로 14,37.5003463,126.9446175
2020,19451102,서울강남초등학교,서울특별시 동작구 상도1동 501-1,서울특별시 동작구 강남초등길 15,37.5061928,126.953358
2020,19480320,서울노량진초등학교,서울특별시 동작구 노량진동 237,서울특별시 동작구 장승배기로 160,37.511751200000006,126.9408222
2020,19481030,서울본동초등학교,서울특별시 동작구 본동 133,서울특별시 동작구 노량진로26길 16-40,37.5099262,126.9538533
2020,19081101,서울은로초등학교,서울특별시 동작구 흑석동 245-1,서울특별시 동작구 서달로 115,37.5031492,126.9600008
2020,19830406,서울동작초등학교,서울특별시 동작구 사당동 산9-1,서울특별시 동작구 동작대로29길 214,37.4941016,126.97651090000002
2020,20070901,서울삼일초등학교,서울특별시 동작구 사당동 산18-38,서울특별시 동작구 사당로23나길 27,37.4882355,126.9751016
2020,19920506,서울행림초등학교,서울특별시 동작구 사당동 산32-114,서울특별시 동작구 솔밭로 47,37.4828061,126.9649638
2020,19750311,서울신남성초등학교,서울특별시 동작구 사당동 199-1,서울특별시 동작구 사당로 146,37.4881508,126.9648709
2020,19620903,서울영화초등학교,서울특별시 동작구 대방동 13-2,서울특별시 동작구 등용로8길 3,37.508907,126.9329751
2020,19640312,서울신길초등학교,서울특별시 동작구 대방동 351-6,서울특별시 동작구 알마타길 16,37.510078,126.9262919
2020,19740402,서울대림초등학교,서울특별시 동작구 대방동 391-62,서울특별시 동작구 대방동1길 22,37.5006148,126.9248853
2020,19671127,서울영본초등학교,서울특별시 동작구 본동 441-11,서울특별시 동작구 만양로12가길 69,37.5112972,126.9486722
2020,19671205,서울남성초등학교,서울특별시 동작구 사당동 324-22,서울특별시 동작구 사당로23길 57-14,37.4845963,126.9754872
2020,19790927,서울남사초등학교,서울특별시 동작구 사당동 1011-1,서울특별시 동작구 동작대로13길 22,37.4819443,126.9782332
2020,19670311,서울상도초등학교,서울특별시 동작구 상도동 238-2,서울특별시 동작구 성대로21길 62,37.5003462,126.9372288
2020,20050506,서울보라매초등학교,서울특별시 동작구 신대방동 488-1,서울특별시 동작구 여의대방로16길 30,37.4958533,126.91614640000002
2020,19460406,서울문창초등학교,서울특별시 동작구 신대방동 640,서울특별시 동작구 신대방2길 14,37.4889831,126.9148425
2020,19680923,서울흑석초등학교,서울특별시 동작구 흑석동 7-1,서울특별시 동작구 현충로 87,37.5082938,126.9651701
2020,19650308,중앙대학교사범대학부속초등학교,서울특별시 동작구 흑석동 233-2,서울특별시 동작구 서달로 135,37.5054521,126.9596784
2020,20021022,서울원신초등학교,서울특별시 관악구 신림동 336,서울특별시 관악구 광신길 177,37.4671978,126.9272428
2020,19851008,서울남부초등학교,서울특별시 관악구 신림동 467,서울특별시 관악구 남부순환로163길 14,37.4851211,126.9221826
2020,19780406,서울신우초등학교,서울특별시 관악구 신림동 315,서울특별시 관악구 호암로 498,37.4632653,126.9325366
2020,19691209,서울신림초등학교,서울특별시 관악구 신림동 418-20,서울특별시 관악구 문성로28길 31,37.4771195,126.9268759
2020,20050301,서울조원초등학교,서울특별시 관악구 신림동 548-2,서울특별시 관악구 조원로 67,37.4841778,126.909581
2020,19710422,서울난곡초등학교,서울특별시 관악구 신림동 711-136,서울특별시 관악구 난곡로35길 102,37.4691296,126.9163436
2020,19721023,서울삼성초등학교,서울특별시 관악구 신림동 233-1,서울특별시 관악구 대학7길 52,37.468520700000006,126.9404946
2020,19800417,서울미성초등학교,서울특별시 관악구 신림동 768-23,서울특별시 관악구 문성로 79,37.4783386,126.9123944
2020,20030527,서울봉현초등학교,서울특별시 관악구 봉천동 1704,서울특별시 관악구 성현로 117,37.4912399617,126.9555881
2020,19851018,서울청룡초등학교,서울특별시 관악구 봉천동 390-3,서울특별시 관악구 관악로5길 61,37.4767248,126.9512057
2020,19670915,서울봉천초등학교,서울특별시 관악구 봉천동 28-6,서울특별시 관악구 행운1라길 17,37.4832688,126.9581888
2020,19730627,서울원당초등학교,서울특별시 관악구 봉천동 1669-1,서울특별시 관악구 봉천로 505,37.4812787,126.9562498
2020,19720713,서울사당초등학교,서울특별시 관악구 남현동 1080-1,서울특별시 관악구 남현4길 51,37.4738378,126.9733518
2020,19800402,서울인헌초등학교,서울특별시 관악구 봉천동 212-3,서울특별시 관악구 낙성대로 23,37.4767533,126.9598656
2020,19740910,서울당곡초등학교,서울특별시 관악구 봉천동 692-8,서울특별시 관악구 보라매로2길 23,37.49016820000001,126.9303685
2020,19810713,서울신봉초등학교,서울특별시 관악구 봉천동 458,서울특별시 관악구 양녕로6나길 1,37.4855755,126.9493908
2020,19770211,서울구암초등학교,서울특별시 관악구 봉천동 482-1,서울특별시 관악구 구암길 1,37.48966160000001,126.947398
2020,19580401,서울은천초등학교,서울특별시 관악구 봉천동 622-1,서울특별시 관악구 은천로 69,37.4865852,126.9426783
2020,19711204,서울관악초등학교,서울특별시 관악구 봉천동 920,서울특별시 관악구 청룡4길 49,37.481024100000006,126.942556
2020,19761203,서울난우초등학교,서울특별시 관악구 신림동 589-1,서울특별시 관악구 난우길 40,37.477117,126.9176507
2020,19810406,서울난향초등학교,서울특별시 관악구 신림동 672,서울특별시 관악구 난향길 9,37.4628203,126.9183355
2020,19821011,서울신성초등학교,서울특별시 관악구 신림동 118-1,서울특별시 관악구 신림로 114,37.4720039,126.93675220000002
2020,19621026,서울행당초등학교,서울특별시 성동구 행당동 320-60,서울특별시 성동구 고산자로8길 6,37.55701989999999,127.0348717
2020,20100301,서울동호초등학교,서울특별시 성동구 옥수동 556-1,서울특별시 성동구 동호로5길 133,37.5464614,127.0100328
2020,19131001,서울경동초등학교,서울특별시 성동구 성수동1가 19-1,서울특별시 성동구 성수일로 34,37.5438239,127.0500737
2020,19810429,서울경수초등학교,서울특별시 성동구 성수동2가 268,서울특별시 성동구 뚝섬로13길 22,37.540436,127.0580689
2020,19681126,서울금북초등학교,서울특별시 성동구 금호동1가 48-2,서울특별시 성동구 행당로1길 13,37.5574949,127.0235067
2020,19580401,서울금호초등학교,서울특별시 성동구 금호동2가 511,서울특별시 성동구 무수막길 69,37.5518984,127.020755
2020,19670306,서울옥수초등학교,서울특별시 성동구 금호동4가 440-12,서울특별시 성동구 금호로1길 25,37.5455299,127.0218712
2020,19620412,서울금옥초등학교,서울특별시 성동구 금호동4가 999-4,서울특별시 성동구 독서당로 251,37.54632150000001,127.01760120000002
2020,19441010,서울동명초등학교,서울특별시 성동구 마장동 556,서울특별시 성동구 마장로29길 29,37.5681238,127.0351078
2020,20050301,서울마장초등학교,서울특별시 성동구 마장동 766-49,서울특별시 성동구 마장로35나길 31,37.5683089,127.0421258
2020,19671113,서울사근초등학교,서울특별시 성동구 사근동 291-5,서울특별시 성동구 사근동11길 16,37.562685,127.047545
2020,19841031,서울경일초등학교,서울특별시 성동구 성수동1가 656-32,서울특별시 성동구 뚝섬로 332,37.5409421,127.0466048
2020,19721201,서울성수초등학교,서울특별시 성동구 성수동2가 277-32,서울특별시 성동구 아차산로17길 21,37.5443361,127.0631685
2020,20090301,서울송원초등학교,서울특별시 성동구 송정동 72-8,서울특별시 성동구 동일로43길 9,37.5541575,127.069528
2020,19710522,서울옥정초등학교,서울특별시 성동구 옥수동 233-16,서울특별시 성동구 한림말길 43,37.5423089,127.0157872
2020,19830420,서울용답초등학교,서울특별시 성동구 용답동 29,서울특별시 성동구 용답25길 1,37.5607301,127.0537611
2020,20021024,서울응봉초등학교,서울특별시 성동구 응봉동 193,서울특별시 성동구 독서당로62길 28,37.5502519,127.0338274
2020,19150901,서울무학초등학교,서울특별시 성동구 하왕십리동 950-1,서울특별시 성동구 무학봉15길 21,37.5632743,127.0296135
2020,20050901,서울행현초등학교,서울특별시 성동구 행당동 317-18,서울특별시 성동구 행당로 95,37.5577098,127.0293671
2020,19660515,한양초등학교,서울특별시 성동구 사근동 110,서울특별시 성동구 살곶이길 208,37.5576199,127.05026399999998
2020,20050301,서울양진초등학교,서울특별시 광진구 광장동 414-1,서울특별시 광진구 워커힐로 32,37.5445756,127.0983249
2020,19900607,서울광남초등학교,서울특별시 광진구 광장동 554,서울특별시 광진구 아차산로70길 35,37.5407894,127.1006638
2020,19461110,서울광장초등학교,서울특별시 광진구 광장동 389-1,서울특별시 광진구 광장로1길 27,37.5485479,127.1018014
2020,19870709,서울동의초등학교,서울특별시 광진구 구의동 4-5,서울특별시 광진구 영화사로 111,37.55342279999999,127.0990466
2020,20030901,서울광진초등학교,서울특별시 광진구 구의동 60-44,서울특별시 광진구 자양로40길 41,37.5476122,127.09133490000002
2020,19980301,서울구남초등학교,서울특별시 광진구 구의동 587-95,서울특별시 광진구 구의강변로 69,37.537095,127.0922906
2020,19550319,서울장안초등학교,서울특별시 광진구 군자동 365,서울특별시 광진구 군자로 74,37.5498778,127.0724029
2020,19451210,서울자양초등학교,서울특별시 광진구 자양동 222-6,서울특별시 광진구 아차산로44길 26,37.5369888,127.0797404
2020,19841205,서울동자초등학교,서울특별시 광진구 자양동 518-1,서울특별시 광진구 뚝섬로 561,37.5350583,127.0721804
2020,19790411,서울신양초등학교,서울특별시 광진구 자양동 504,서울특별시 광진구 능동로 42,37.534624,127.0699941
