년,상세영업상태명,학교종류,학교명,주소,경도,위도
2020,영업,유치원,청담몬테소리유치원,서울특별시 강남구 청담동 35-6번지 지상4층 ,127.04655078739599,37.5193671292277
2020,영업,어린이집,잠원어린이집,서울특별시 서초구 잠원동 157번지 동아아파트 관리동 ,127.010130335166,37.5087196925216
2020,영업,어린이집,(주)위즈아일랜드 중계직영학원,서울특별시 노원구 중계동 423-40번지 태인빌딩 2층 ,127.072430167159,37.652174431563104
2020,영업,어린이집,신나라어린이집,서울특별시 중랑구 면목동 192-84번지 ,127.074284328576,37.5883771975561
2020,영업,어린이집,예쁜친구어린이집,서울특별시 도봉구 창동 241-11번지 지상3층 ,127.04517108707898,37.6560152890454
2020,영업,어린이집,우리티움아이어린이집,서울특별시 광진구 구의동 209-44번지 ,127.090808117975,37.540153565374105
2020,영업,어린이집,신한마리오 어린이집,서울특별시 강남구 역삼동 725-19번지 ,127.039886900737,37.4994887579227
2020,영업,어린이집,구립 푸름어린이집,서울특별시 은평구 역촌동 33-37번지 4층 ,126.91817558570801,37.6035253485186
2020,영업,어린이집,참예은어린이집,서울특별시 중랑구 상봉동 114-49번지 ,127.083564666165,37.594671412339004
2020,영업,어린이집,LG전자 어린이집,서울특별시 금천구 독산동 289-12번지 메이시티 103호,126.896742013613,37.4700209779208
2020,영업,어린이집,즐거운어린이집,서울특별시 성동구 성수동2가 661-2번지 지상1층 ,127.05541841379801,37.536237814005496
2020,영업,어린이집,당성어린이집,서울특별시 영등포구 당산동1가 407번지 ,126.897716951817,37.522827781298794
2020,영업,어린이집,하늘샘어린이집,서울특별시 강서구 내발산동 709-8번지 1층 ,126.834370204312,37.551350826519396
2020,영업,어린이집,딩동댕어린이집,서울특별시 성동구 성수동2가 452번지 지상1층 ,127.05298665344,37.53612968154761
2020,영업,어린이집,주식회사 케이티(KT연구개발센터 꿈나무어린이집),서울특별시 서초구 우면동 17번지 1층 ,127.028998615021,37.4713452038053
2020,영업,어린이집,사과나무 어린이집,서울특별시 중랑구 면목동 572-7번지 ,127.087696408981,37.583102311694496
2020,영업,어린이집,새조양어린이집,서울특별시 성북구 정릉동 16-208번지 ,127.018342865018,37.6017698320547
2020,영업,어린이집,참고은어린이집,서울특별시 영등포구 대림동 766-2번지 ,126.90001589763,37.4968928798451
2020,영업,어린이집,여의동어린이집,서울특별시 영등포구 여의도동 53-22번지 1층 ,126.934555228097,37.5176462240439
2020,폐업,어린이집,영삼어린이집,서울특별시 영등포구 영등포동6가 53-1번지,126.90374163440599,37.5214279922699
2020,영업,어린이집,구립목화마을어린이집,서울특별시 영등포구 문래동3가 55-20번지 에이스하이테크시티 1동 101호,126.89892290700199,37.5147432096021
2020,영업,어린이집,튼튼어린이집,서울특별시 영등포구 대림동 1083-5번지 ,126.89871915366899,37.4891594946976
2020,영업,어린이집,구민회관어린이집,서울특별시 영등포구 당산동3가 3번지 ,126.900115625318,37.526174133660895
2020,영업,어린이집,좋은친구어린이집,서울특별시 강서구 화곡동 1084-24번지 (지상 2층) ,126.83727472274299,37.5390624329278
2020,영업,어린이집,리틀스텝어린이집,서울특별시 동작구 상도동 156-13 1층,126.944324731691,37.50357272480021
2020,영업,어린이집,새하늘어린이집,서울특별시 동대문구 휘경동 343-4번지 1층 ,127.053635595364,37.587680525013596
2020,폐업,어린이집,예다미어린이집,서울특별시 동대문구 이문동 264-117번지 예다미어린이집3층 ,127.057697899394,37.5993349932988
2020,영업,어린이집,예일어린이집,서울특별시 광진구 구의동 50-4번지 ,127.09177753471901,37.5522115086339
2020,영업,어린이집,현대힐스어린이집,서울특별시 동작구 동작동 58-1번지 이수힐스테이트아파트 관리동 1층 ,126.980663872094,37.4935249977192
2020,영업,어린이집,성동어린이집,서울특별시 성동구 금호동2가 519번지 지상1층 ,127.020731342401,37.5529188319299
2020,영업,어린이집,도토리어린이집,서울특별시 마포구 합정동 443-6번지 2층 ,126.90542305067801,37.551365140866295
2020,영업,어린이집,미래스쿨어린이집,서울특별시 강서구 화곡동 969-6번지 1층 ,126.850016603922,37.547940588169496
2020,영업,어린이집,구립 피노키오 어린이집,서울특별시 강서구 화곡동 158-21번지 피노키오 어린이집 (지상 4층) ,126.85108022281901,37.5322616238097
2020,영업,어린이집,에반어린이집,서울특별시 강서구 화곡동 341-83번지 3층 ,126.847935940205,37.532103151163895
2020,폐업,어린이집,서울서광어린이집,서울특별시 광진구 구의동 70-30번지 ,127.088579155707,37.547702025683606
2020,영업,어린이집,동심 어린이집,서울특별시 중랑구 망우동 388-4번지 ,127.10126787694999,37.5961492744613
2020,영업,어린이집,예랑어린이집,서울특별시 광진구 구의동 29-21번지 ,127.09230854398399,37.5533564314166
2020,영업,어린이집,예쁜어린이집,서울특별시 성북구 정릉동 464-22번지 ,127.01123315505698,37.6040434794275
2020,영업,어린이집,하늘빛 어린이집,서울특별시 중랑구 중화동 87-5번지 ,127.082078556753,37.6022419717825
2020,영업,어린이집,봄내어린이집,서울특별시 중랑구 면목동 547-33번지 ,127.085368377316,37.58611795618409
2020,영업,어린이집,파크빌어린이집,서울특별시 광진구 광장동 577번지 현대파크빌아파트 단지내 ,127.101502370499,37.5441368825554
2020,영업,어린이집,구립세움어린이집,서울특별시 동작구 상도동 454번지 1층 ,126.935818093182,37.5064760322154
2020,영업,어린이집,새봄어린이집,서울특별시 중랑구 중화동 326-14번지 ,127.073098400781,37.5971795009108
2020,폐업,어린이집,한길어린이집,서울특별시 동대문구 장안동 364-12 한길어린이집2층,127.069542214913,37.5677865223655
2020,영업,어린이집,은하어린이집,서울특별시 마포구 신수동 42-6번지 ,126.938941344098,37.5463734903836
2020,영업,어린이집,대은어린이집,서울특별시 강서구 화곡동 425-22번지 (지상 4층) ,126.839850975499,37.530454935954
2020,영업,어린이집,예은어린이집,서울특별시 관악구 봉천동 178-348번지 ,126.969192090937,37.47100861884649
2020,영업,어린이집,모모 어린이집,서울특별시 중랑구 신내동 796번지 ,127.096213711097,37.6003757824504
2020,영업,어린이집,하나린 어린이집,서울특별시 중랑구 면목동 154-87번지 ,127.08211054358699,37.585140294798
2020,영업,어린이집,구립서부중앙어린이집,서울특별시 은평구 응암동 631-2번지 2층 ,126.92230100967,37.5889150714841
2020,영업,어린이집,구립우리어린이집,서울특별시 성동구 행당동 298-136번지 지상1층 ,127.0318647377,37.560406350905
2020,영업,어린이집,아띠어린이집,서울특별시 도봉구 도봉동 576-25번지 1층 ,127.04299596495501,37.683798296500704
2020,영업,어린이집,쵸코렛어린이집,서울특별시 성동구 하왕십리동 966-17번지 지상1층 ,127.033050932647,37.562192245038
2020,폐업,어린이집,해담어린이집,서울특별시 강서구 방화동 593-100번지 해담어린이집 (지하 1층) ,126.81032666857,37.57001741641249
2020,영업,어린이집,구립마들어린이집,서울특별시 노원구 중계동 515-3번지 ,127.06516883013,37.647244844647496
2020,폐업,어린이집,성신어린이집,서울특별시 성북구 동소문동7가 87-3번지,127.01333433937,37.5970018335063
2020,폐업,어린이집,구립꿈나무마을어린이집,서울특별시 은평구 응암동 42-5번지 1층,126.92883330103001,37.5979098462831
2020,영업,어린이집,이삭어린이집,서울특별시 마포구 성산동 200-26번지 ,126.90945078513599,37.5669439633799
2020,폐업,어린이집,배화어린이집,서울특별시 서대문구 충정로2가 40번지 광산빌딩 1층 ,126.964769980003,37.56593657562129
2020,영업,유치원,루이유치원,서울특별시 성북구 길음동 1284-2번지 ,127.01641020890699,37.60713349776921
2020,영업,어린이집,미파어린이집,서울특별시 광진구 중곡동 608-6번지 ,127.085858277725,37.5702253545033
2020,영업,어린이집,국민체육진흥공단 어린이집,서울특별시 송파구 방이동 88-2번지 올림픽공원내 ,127.126019514278,37.51701108424471
2020,영업,어린이집,미소담어린이집,서울특별시 강서구 화곡동 926-4번지 미소담어린이집 (지상 1층) 101호,126.842201748367,37.5287831194848
2020,영업,어린이집,아뜰어린이집,서울특별시 동대문구 신설동 53-3번지 ,127.024387211953,37.577892351239704
2020,영업,어린이집,키드윈아트어린이집,서울특별시 양천구 목동 724-7번지 ,126.865832896456,37.5387430799081
2020,영업,어린이집,두드림어린이집,서울특별시 관악구 신림동 537-28번지 ,126.913290467891,37.482757068818394
2020,영업,어린이집,예다솜어린이집,서울특별시 강남구 세곡동 330번지 ,127.103777755198,37.4667188522061
2020,폐업,어린이집,세화어린이집,서울특별시 은평구 역촌동 39-35,126.917962068114,37.601393012835004
2020,영업,어린이집,구립가온어린이집,서울특별시 강남구 세곡동 122-2번지 ,127.10657789334299,37.4645609788575
2020,폐업,유치원,하나유치원,서울특별시 은평구 진관동 5-4번지 (4층) ,126.929832322379,37.6480320706016
2020,영업,어린이집,구립 서초장미어린이집,서울특별시 서초구 서초동 1353-3번지 지하1층 ,127.028425767152,37.4841965837414
2020,영업,어린이집,린아어린이집,서울특별시 동작구 상도동 430번지 sh-ville 관리동 1층 린아어린이집 ,126.95434259086599,37.502118493661
2020,영업,어린이집,백호사랑어린이집,서울특별시 구로구 신도림동 393-26번지 ,126.880047838151,37.5087929368105
2020,영업,유치원,두산효자유치원,서울특별시 성북구 석관동 10번지 ,127.068679453389,37.6126464929809
2020,영업,어린이집,별강서어린이집,서울특별시 강서구 화곡동 967-1번지 3층 ,126.851487229663,37.5489248282629
2020,영업,어린이집,물샘어린이집,서울특별시 은평구 갈현동 516-22번지 1층 ,126.914364694631,37.618828143371
2020,영업,어린이집,아이샘어린이집,서울특별시 강서구 화곡동 46-228번지 (지상 1층) ,126.84708912254601,37.54438466875371
2020,영업,어린이집,헤브론어린이집,서울특별시 서초구 양재동 310번지 ,127.04427124445401,37.4721205687843
2020,영업,어린이집,숲속천사어린이집,서울특별시 동작구 사당동 300-84번지 지하1층 ,126.971053893338,37.4798872018868
2020,영업,어린이집,강동리베라움 어린이집,서울특별시 강동구 고덕동 499번지 고덕아이파크 관리동 1층 ,127.15521519928998,37.5589221597808
2020,영업,어린이집,이화어린이집,서울특별시 동대문구 장안동 341-5번지 1층 ,127.07267772187599,37.5700465034405
2020,영업,어린이집,아음어린이집,서울특별시 양천구 목동 536-13번지 ,126.874100975276,37.54447634617871
2020,영업,어린이집,롯데어린이집,서울특별시 강서구 화곡동 1145번지 우장산롯데캐슬A단지내 ,126.84821226392599,37.55560809481071
2020,영업,어린이집,스머프어린이집,서울특별시 중랑구 면목동 107-12번지 ,127.091474218701,37.58645902716921
2020,영업,어린이집,서울YMCA방화어린이집,서울특별시 강서구 방화동 851-0번지 도시개발공사아파트 사회복지관 1층 ,126.80541722246599,37.570147074008105
2020,영업,어린이집,상록어린이집,서울특별시 강서구 방화동 816-0번지 방화6단지복지관 1층 ,126.81098137494301,37.578437623331105
2020,영업,어린이집,드림어린이집,서울특별시 강서구 내발산동 748-4번지 강서구영유아플라자 (지상  1층) ,126.826214236101,37.54947976387321
2020,폐업,어린이집,서울여자대학교부속어린이집,서울특별시 노원구 공릉동 126번지 ,127.090461100814,37.627764020061896
2020,영업,어린이집,돈암교회어린이집,서울특별시 성북구 동선동5가 70-35번지 ,127.017859228017,37.5958888967632
2020,영업,어린이집,대학로 어린이집,서울특별시 종로구 동숭동 192-19번지 ,127.00547794474899,37.5793504664241
2020,영업,어린이집,하늘빛어린이집,서울특별시 용산구 한남동 765-23번지 지상1층 ,127.00143566221901,37.531437070588005
2020,영업,유치원,신길에덴유치원,서울특별시 영등포구 신길동 4916-14번지 신길에덴유치원 ,126.913331241449,37.505588942336296
2020,영업,어린이집,믿음어린이집,서울특별시 금천구 독산동 1051-29번지 지하1층 ,126.899456798389,37.464211077379
2020,영업,어린이집,장위1동어린이집,서울특별시 성북구 장위동 218-27번지 ,127.04470370506701,37.6188624419554
2020,영업,어린이집,구립은빛어린이집,서울특별시 강서구 방화동 183-0번지 우리교회 (지상 1층) ,126.818407953833,37.5711881057698
2020,영업,어린이집,구립 새움터어린이집,서울특별시 구로구 구로동 170-5번지 우림이비지센터 1차 101호 ,126.895235981084,37.4868867755854
2020,폐업,어린이집,키즈랜드 어린이집,서울특별시 강남구 세곡동 290-0번지 리엔파크1단지관리동 ,127.10404334955601,37.464885379679714
2020,영업,어린이집,구립 아이누리 어린이집,서울특별시 강동구 길동 336-7번지 ,127.142333445573,37.5424872751259
2020,영업,어린이집,더크는어린이집,서울특별시 영등포구 대림동 973-48번지 더크는어린이집 ,126.90497998521299,37.491001494913895
2020,영업,어린이집,구립수연어린이집,서울특별시 강남구 삼성동 40-3번지 ,127.045546724557,37.5124008731071
2020,영업,어린이집,꽃사슴어린이집,서울특별시 양천구 목동 230-25번지 ,126.870437640306,37.5394300655214
2020,영업,유치원,서안유치원,서울특별시 중랑구 중화동 282-12번지 ,127.07995587021401,37.604403746812004
2020,폐업,어린이집,단비어린이집,서울특별시 송파구 문정동 6-7,127.125792661191,37.4900998447767
2020,영업,어린이집,그린어린이집,서울특별시 동대문구 휘경동 29-1번지 12층 ,127.06441709181699,37.589312265153204
2020,영업,어린이집,노엘어린이집,서울특별시 도봉구 쌍문동 315-414번지 ,127.02890206145901,37.6483752492503
2020,폐업,유치원,예닮유치원,서울특별시 관악구 신림동 1612-7번지 ,126.92524515041201,37.4825124339651
2020,영업,어린이집,예다미 어린이집,서울특별시 강동구 천호동 29-3 예다미 어린이집,127.141365685488,37.5482877437092
2020,영업,어린이집,만나 어린이집,서울특별시 종로구 혜화동 6-32번지 1층 ,127.000488615772,37.5901461597372
2020,영업,어린이집,예쁜 새싹 어린이집,서울특별시 중랑구 면목동 466-9번지 ,127.091622281356,37.5814635103886
2020,영업,어린이집,개나리동산 어린이집,서울특별시 성동구 성수동1가 211-1번지 지상2층 ,127.048330222864,37.5381272592233
2020,영업,어린이집,구립성삼보듬이나눔이어린이집,서울특별시 성동구 성수동2가 289-138번지 지상2층 ,127.05661644308998,37.54872976665779
2020,영업,어린이집,마천어린이집,서울특별시 송파구 마천동 183-56번지 지하1지상2층 ,127.151799866376,37.4958132079378
2020,영업,어린이집,구립금삼어린이집,서울특별시 성동구 금호동3가 1265-51번지 지상1층 ,127.01978363601201,37.5495280286717
2020,영업,유치원,선덕유치원,서울특별시 노원구 하계동 273번지 ,127.067838725991,37.6336929365719
2020,폐업,어린이집,예지 어린이집,서울특별시 성동구 마장동 565 지상1층,127.035358981397,37.5669161221182
2020,영업,어린이집,구립한울어린이집,서울특별시 동작구 신대방동 344-281번지 구립한울어린이집 ,126.926346346376,37.4943207606589
2020,영업,어린이집,은가람어린이집,서울특별시 구로구 신도림동 324-4번지 신도림생활체육관 1층 ,126.88326523416201,37.5137346845003
2020,영업,어린이집,오주어린이집,서울특별시 송파구 오금동 70-14번지 ,127.134708099152,37.5036737405039
2020,영업,어린이집,자빈어린이집,서울특별시 강동구 명일동 305-23,127.143341664575,37.5541020117059
2020,영업,어린이집,구립메꽃어린이집,서울특별시 동대문구 장안동 333-1번지 1층 ,127.076036840704,37.5717627168249
2020,영업,어린이집,구립햇살어린이집,서울특별시 동대문구 용두동 696-9번지 1층 ,127.036908906015,37.57280668781571
2020,영업,어린이집,평화어린이집,서울특별시 관악구 신림동 522-5번지 ,126.913863604487,37.48381501173722
2020,영업,어린이집,바이시클(주),서울특별시 용산구 한남동 60-61 1층,127.011287754167,37.5382228987083
2020,영업,어린이집,중앙삐아제어린이집,서울특별시 동대문구 이문동 217-1번지 2층 ,127.06679032470899,37.6040155900876
2020,폐업,어린이집,주찬양어린이집,서울특별시 마포구 매봉산로 8 (상암동 월드컵파크아파트 3단지 관리동 1층),126.889946399412,37.5741745775104
2020,영업,유치원,중앙대학교 사범대학 부속유치원,서울특별시 동작구 흑석동 211-32번지 ,126.95561765972401,37.5065464360448
2020,영업,어린이집,성북구청직장어린이집,서울특별시 성북구 삼선동5가 411번지 ,127.016803235798,37.5894392533529
2020,영업,어린이집,강동무지개어린이집,서울특별시 강동구 천호동 43-22 강동무지개어린이집,127.14063938793899,37.544600739808295
2020,영업,어린이집,바름이어린이집,서울특별시 서초구 서초동 1706-4번지 1층 ,127.00891764985501,37.494163134138496
2020,영업,어린이집,신사1 어린이집,서울특별시 은평구 은평로3가길 16 (신사동),126.91319056897801,37.5992617250774
2020,영업,어린이집,구립예본몬테소리어린이집,서울특별시 금천구 시흥동 219-3번지 ,126.91137793944701,37.4529679505597
2020,영업,어린이집,구립 연지어린이집,서울특별시 구로구 오류동 173-1번지 연지타운 1단지 구립연지어린이집 104동 1호,126.839643774764,37.487870866831706
2020,영업,어린이집,새꼬예미어린이집,서울특별시 강동구 천호동 39-24번지 ,127.138816680943,37.5453885671975
2020,영업,어린이집,서초구립 서리풀어린이집,서울특별시 서초구 서초동 1541-1번지 지하1층 ,127.00731413986999,37.4913141078723
2020,영업,어린이집,세곡연두어린이집,서울특별시 강남구 자곡동 580-25번지 엘에이치강남3단지 1층 ,127.088860180478,37.4692198110814
2020,영업,어린이집,구립희망샘어린이집,서울특별시 광진구 중곡동 63-8번지 ,127.090192140914,37.5592981443374
2020,영업,어린이집,구립대치도담 어린이집,서울특별시 강남구 대치동 924-10번지 도곡초등학교 내 구립대치도담어린이집 지상1층 ,127.054646372782,37.499051846614
2020,영업,어린이집,농심어린이집,서울특별시 동작구 신대방동 370-1번지 ,126.919394787481,37.496682764780395
2020,영업,어린이집,가로수 어린이집(국공립),서울특별시 강남구 신사동 550-11번지 ,127.024161072111,37.523108414057795
2020,영업,어린이집,송파위례22 어린이집,서울특별시 송파구 장지동 879번지 ,127.14011267661002,37.4791840843926
2020,폐업,어린이집,아이들세상 어린이집,서울특별시 광진구 중곡동 150-236 (1층),127.08457391891599,37.5600969592454
2020,영업,어린이집,한화여의도어린이집,서울특별시 영등포구 여의도동 23-5번지 지상2층 ,126.92293327700399,37.5239636217383
2020,영업,유치원,서울솔가람유치원,서울특별시 송파구 장지동 900번지 ,127.140610606925,37.47802580102571
2020,영업,어린이집,을지로 푸르니 하나금융어린이집,서울특별시 중구 을지로2가 9-10번지 2층 ,126.98400730508499,37.5664045192536
2020,영업,어린이집,두꼬마 어린이집,서울특별시 송파구 방이동 219-8번지 ,127.121651876419,37.507580028851294
2020,폐업,유치원,하늘유치원,서울특별시 은평구 진관1로 77-15 (진관동),126.928797755277,37.6321842004299
2020,영업,어린이집,아이와나무 어린이집,서울특별시 광진구 중곡동 118-38번지 ,127.08714517232299,37.5552258106716
2020,영업,어린이집,구립 온새미어린이집,서울특별시 구로구 구로동 50-11번지 구립온새미어린이집 ,126.89225029748998,37.5012830567498
2020,영업,유치원,동산유치원,서울특별시 금천구 독산동 955-12번지 ,126.90093901766501,37.4769120074897
2020,영업,어린이집,샛별어린이집,서울특별시 서대문구 홍은동 204-27번지 ,126.935142338557,37.5906593453682
2020,영업,유치원,샛별유치원,서울특별시 동작구 상도동 134-160번지 ,126.950239386676,37.498030369487296
2020,영업,어린이집,한국원자력의학원어린이집,서울특별시 노원구 공릉동 215-4번지 ,127.082243644839,37.628389077125505
2020,영업,유치원,빛나유치원,서울특별시 양천구 목동 925번지 목동아파트7단지내1층 ,126.86781580884701,37.5288116839027
2020,영업,어린이집,송파위례24 어린이집,서울특별시 송파구 장지동 901번지 ,127.139342432661,37.4759094989183
2020,영업,어린이집,구립 로미어린이집,서울특별시 동작구 노량진동 326번지 ,126.94243845213,37.5063788368013
2020,영업,어린이집,착한나라어린이집,서울특별시 마포구 망원동 417-25번지 ,126.90152157558599,37.555911472515795
2020,영업,유치원,서울여자대학교부속유치원,서울특별시 노원구 공릉동 126번지 ,127.090461100814,37.627764020061896
2020,영업,어린이집,구립 산모건강증진센터 어린이집,서울특별시 송파구 장지동 841-1번지 ,127.127109451338,37.477919903505395
2020,영업,어린이집,송파 리틀짐 어린이집,서울특별시 송파구 송파동 128-9번지 ,127.113710302878,37.5070121238119
2020,영업,유치원,아랑유치원,서울특별시 노원구 공릉동 708번지 아랑유치원 ,127.069403699559,37.6302649045774
2020,영업,어린이집,구립응암새싹어린이집,서울특별시 은평구 응암동 98-74번지 ,126.92337753402398,37.5999804979346
2020,영업,어린이집,무궁화누리어린이집,서울특별시 송파구 방이동 119-20번지 ,127.116488438491,37.51037685807521
2020,영업,어린이집,햇살마루어린이집,서울특별시 도봉구 쌍문동 25-87번지 지상1층 ,127.036332542525,37.659468017822704
2020,영업,어린이집,정원어린이집,서울특별시 양천구 신월동 16-14번지 ,126.827781447794,37.5401086298133
2020,영업,유치원,삼성유치원,서울특별시 동대문구 전농동 440-9번지 1층 ,127.05076163497299,37.5773106094799
2020,영업,어린이집,SKT행복날개어린이집,서울특별시 중구 을지로2가 11번지 SKT타워  3층 ,126.985085610951,37.566472860530794
2020,영업,어린이집,방학동행복한어린이집,서울특별시 도봉구 방학동 265-3번지 ,127.036886448343,37.661450111876995
2020,영업,어린이집,장위3동 어린이집,서울특별시 성북구 장위동 77-64번지 ,127.053462365333,37.61681786812871
2020,영업,어린이집,국공립 새롬마을어린이집,서울특별시 구로구 오류동 13-46번지 ,126.84179006541201,37.4972748220603
2020,영업,어린이집,(재)천주교 서울대교구유지재단 천사어린이집,서울특별시 송파구 마천동 93-5번지 마천동 천주교회 지상2층 ,127.14897574315901,37.4995223807643
2020,영업,어린이집,양재복지관 어린이집,서울특별시 서초구 양재동 11-13번지 ,127.03617104458999,37.4845195234451
2020,영업,어린이집,육영어린이집,서울특별시 관악구 신림동 751-10번지 ,126.914526117211,37.475114071589296
2020,영업,어린이집,아이비케이 참 좋은 어린이집,서울특별시 강남구 대치동 921-3번지 중소기업은행 도곡동지점 지상2층 ,127.051729968036,37.4994318310168
2020,영업,어린이집,라온어린이집,서울특별시 양천구 신정동 117-37번지 ,126.87422424525101,37.521650155205705
2020,영업,어린이집,서초구립 서초3단지어린이집,서울특별시 서초구 우면동 784번지 ,127.02208881281601,37.458633294824
2020,영업,어린이집,곤지잼잼어린이집,서울특별시 성동구 성수동2가 289-27번지 ,127.053815946309,37.5465681744717
2020,폐업,유치원,예일유치원,서울특별시 광진구 중곡동 141-12번지 ,127.08274909594499,37.5582773635949
2020,폐업,어린이집,구립샤마임어린이집,서울특별시 양천구 신월동 103-23번지 ,126.834215412871,37.53481712036661
2020,영업,어린이집,키즈윌어린이집,서울특별시 동대문구 전농동 212-10번지 1~3층 ,127.0522917596,37.5802732547595
2020,영업,어린이집,청정원직장어린이집,서울특별시 동대문구 신설동 103-13번지 ,127.025128915221,37.5741357494924
2020,영업,어린이집,구립 새솔어린이집,서울특별시 중랑구 신내동 817번지 ,127.096714599788,37.60371361059021
2020,영업,어린이집,구립색동어린이집,서울특별시 관악구 봉천동 663-2번지 ,126.931549085926,37.4885111955739
2020,영업,어린이집,구립 자람터어린이집,서울특별시 구로구 구로동 235-2번지 에이스하이엔등 1차 201호 ,126.89341115857599,37.4815239943174
2020,영업,어린이집,한강 어린이집,서울특별시 동작구 서달로 91 107동관리동 (흑석동 흑석한강센트레빌2차),126.95973793726401,37.501552464290704
2020,영업,어린이집,해피용마어린이집,서울특별시 광진구 중곡동 147-35번지 ,127.087791008243,37.5609526553969
2020,영업,어린이집,강남구립세곡나비어린이집,서울특별시 강남구 자곡로 230 (자곡동 세곡2 보금자리주택지구 3단지),127.10681256152999,37.4753169308412
2020,영업,유치원,서울하늘숲유치원,서울특별시 구로구 천왕동 9-51번지 ,126.843097268701,37.485068113224
2020,영업,어린이집,한울어린이집,서울특별시 관악구 남현동 산 100-14번지 ,126.98172194312099,37.4615430975068
2020,영업,어린이집,산마루 어린이집,서울특별시 서대문구 북아현동 1-595번지 ,126.951116891225,37.5657102162383
2020,영업,어린이집,행복숲 어린이집,서울특별시 송파구 가락동 181-22번지 ,127.135394724453,37.4944787911381
2020,영업,어린이집,세곡햇빛어린이집,서울특별시 강남구 자곡로 260 지상1층 (율현동 강남한양수자인 ),127.11275237791,37.476803518558995
2020,영업,어린이집,홀츠앤키즈맑은샘어린이집,서울특별시 은평구 불광동 641번지 북한산힐스테이트3차아파트관리동 ,126.93487809238701,37.6184693017776
2020,영업,어린이집,신촌사랑어린이집,서울특별시 마포구 염리동 518번지 1층 ,126.947297502657,37.549926675954104
2020,영업,어린이집,오르다킨더가든어린이집,서울특별시 은평구 대조동 59-23번지 ,126.92280843335199,37.608190770709996
2020,영업,어린이집,케이티아이행복한어린이집,서울특별시 양천구 목동 924번지 ,126.871093194039,37.5294459269502
2020,영업,어린이집,아이젤어린이집,서울특별시 은평구 응암동 427-90번지 ,126.919306752775,37.5942404221455
2020,영업,어린이집,미래어린이집,서울특별시 용산구 후암동 244-104번지 ,126.97829877022,37.5490102028831
2020,영업,어린이집,단이슬 어린이집,서울특별시 강서구 공항동 651-7번지 공항동청소년공부방 (지상 2층) ,126.814105602826,37.5585335002051
2020,영업,어린이집,꿈나무키즈어린이집,서울특별시 강북구 번동 437-17번지 ,127.030127816431,37.63443914785579
2020,영업,어린이집,아이사랑어린이집,서울특별시 성북구 정릉동 307-4번지 ,127.008169109133,37.611229468773
2020,영업,어린이집,우리두리어린이집,서울특별시 송파구 풍납동 395-1번지 지상3층 ,127.11475455032301,37.5277698461042
2020,영업,어린이집,종로생명숲어린이집,서울특별시 종로구 평창동 186-18번지 지상1층 ,126.96816048913901,37.6064307743195
2020,영업,어린이집,샤론어린이집,서울특별시 금천구 시흥동 492-24번지 ,126.90063587456301,37.4467682609632
2020,영업,어린이집,서울디지털 직장 어린이집,서울특별시 금천구 가산동 50-3번지 305호,126.88389362141899,37.4813751677738
2020,폐업,어린이집,수피아 어린이집,서울특별시 강동구 암사동 462-12번지 ,127.12994119118099,37.554078743682794
2020,영업,어린이집,구립극동그린어린이집,서울특별시 성동구 옥수동 436,127.00996242805599,37.5419464759201
2020,영업,어린이집,두란노어린이집,서울특별시 서대문구 북가좌동 3-28번지 ,126.920737136383,37.581854250552794
2020,영업,어린이집,은혜감사어린이집,서울특별시 서대문구 남가좌동 5-7번지 ,126.922693459974,37.5820120071865
2020,영업,어린이집,은송어린이집,서울특별시 송파구 가락동 131-12번지 지하1층 ,127.126277455289,37.4938362562577
2020,영업,어린이집,방죽어린이집,서울특별시 강남구 율현동 318-11번지 12층 ,127.104621879566,37.46993644719621
2020,폐업,어린이집,자연숲어린이집,서울특별시 은평구 갈현동 487-16번지 ,126.91459465857099,37.6144727340685
2020,영업,어린이집,국회제3어린이집,서울특별시 영등포구 여의도동 1번지 국회제3어린이집 ,126.91535677577801,37.5310475074358
2020,영업,유치원,동일 유치원,서울특별시 중랑구 면목동 665-2번지 ,127.08461362197599,37.5781836218081
2020,폐업,어린이집,거여동화나라어린이집,서울특별시 송파구 거여동 173-3번지 지상2층 ,127.14423914553801,37.4945772636381
2020,영업,어린이집,꼬마둥지어린이집,서울특별시 도봉구 창동 585-64번지 ,127.03480342974899,37.6394702175247
2020,영업,어린이집,온무리 교회 (어린이집),서울특별시 서초구 양재동 2-33번지 온무리교회 지하1층 ,127.040684775858,37.484655938561204
2020,영업,어린이집,조은어린이집,서울특별시 강북구 수유동 252-185번지 ,127.020647972894,37.64639260625521
2020,영업,어린이집,창5동가인어린이집,서울특별시 도봉구 창동 320번지 행정지원센터 지상1층 ,127.044179038444,37.6526196078504
2020,영업,어린이집,예일어린이집,서울특별시 도봉구 창동 458-4번지 ,127.041571436203,37.6380504215374
2020,영업,어린이집,용두동 어린이집,서울특별시 동대문구 용두동 140-2번지 1층 ,127.031495212267,37.5792961101198
2020,폐업,어린이집,세빛어린이집,서울특별시 은평구 갈현동 277-4번지 ,126.914096423789,37.621355354307795
2020,영업,어린이집,동심영재어린이집,서울특별시 마포구 망원동 466-9번지 ,126.90074852672599,37.560298272249604
2020,폐업,어린이집,은지어린이집,서울특별시 은평구 갈현로1길 18 (신사동),126.90823167997299,37.5994285896253
2020,폐업,유치원,자연아이유치원,서울특별시 도봉구 방학동 263-58번지 ,127.035808946448,37.6610318589483
