인허가일자,영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명
19910626,영업/정상,0,서울특별시 중구 수표동 69-0번지 ,0,만나분식,분식
20121101,영업/정상,0,서울특별시 중구 을지로1가 56번지 시청광장 지하도상가  지하1층 ,0,하마랑,한식
20121102,영업/정상,0,서울특별시 중구 을지로1가 56번지 시청광장 지하상가 511513518호 ,0,명동칼국수(시청점),한식
19910511,영업/정상,0,서울특별시 중구 황학동 490-0번지 ,0,청도식당,한식
19910509,영업/정상,0,서울특별시 중구 순화동 1-6번지 ,0,명동칼국수,분식
20060417,영업/정상,0,서울특별시 중구 을지로6가 105-0번지 (지상7층7031호) ,0,아름다운자장면,중국식
19920604,영업/정상,0,서울특별시 중구 신당동 130-0번지 ,0,대중꼬치,분식
19960621,영업/정상,0,서울특별시 중구 회현동1가 194-55번지 ,서울특별시 중구 퇴계로 71 (회현동1가),일미분식,한식
19821012,영업/정상,0,서울특별시 중구 신당동 산 340-80번지 지하 ,0,귀빈,한식
19941111,영업/정상,0,서울특별시 중구 무교동 1-103번지 ,0,뉴넘버원,경양식
19800929,영업/정상,0,서울특별시 중구 충무로4가 153-2번지 ,0,죽변막회,한식
19990603,영업/정상,0,서울특별시 중구 황학동 2515-0번지 2층동 ,0,명성,경양식
19850604,영업/정상,0,서울특별시 중구 남대문로5가 12-8번지 (1층) ,서울특별시 중구 세종대로 12 (남대문로5가(1층)),미미,경양식
19940715,영업/정상,0,서울특별시 중구 저동1가 73-0번지 ,서울특별시 중구 명동13길 28 (저동1가),가야삼계탕,경양식
19901210,영업/정상,0,서울특별시 중구 회현동1가 195-4번지 ,서울특별시 중구 남대문시장10길 14 (회현동1가),진도집,한식
19940107,영업/정상,0,서울특별시 중구 충무로3가 49-2번지 ,0,손맛스낵,분식
19890217,영업/정상,0,서울특별시 중구 회현동1가 28-12번지 ,0,뽀뽀(II)호프,분식
20010628,영업/정상,0,서울특별시 중구 신당동 369-75번지 ,0,윤대감부대찌개,한식
19941031,영업/정상,0,서울특별시 중구 순화동 3-24번지 (1층) ,0,미락정,한식
19840424,영업/정상,0,서울특별시 중구 만리동1가 38-6번지 ,0,프라자호프,분식
20030313,영업/정상,0,서울특별시 중구 저동1가 48-0번지 (1층) ,서울특별시 중구 삼일대로 341 (저동1가(1층)),Mari(마리),한식
19830926,영업/정상,0,서울특별시 중구 오장동 192-0번지 ,0,동원분식,분식
19840414,영업/정상,0,서울특별시 중구 남학동 14-3번지 ,0,계백,한식
19930827,영업/정상,0,서울특별시 중구 순화동 164-26번지 ,0,명가,한식
19940104,영업/정상,0,서울특별시 중구 신당동 85-569번지 ,0,우연,경양식
20011220,영업/정상,0,서울특별시 중구 신당동 381-16번지 1층 ,0,약수동 치맛살,한식
19821030,영업/정상,0,서울특별시 중구 다동 183-0번지 정서빌딩2층 ,0,제주본가,한식
19930923,영업/정상,0,서울특별시 중구 남대문로3가 25-0번지 ,0,코끼리왕만두,분식
19900901,영업/정상,0,서울특별시 중구 신당동 294-36번지 ,0,한마음,경양식
19830201,영업/정상,0,서울특별시 중구 을지로2가 199-69번지 ,0,한성식당,한식
19930824,영업/정상,0,서울특별시 중구 회현동2가 10-33번지 ,0,24시 서울깍두기설렁탕,한식
19931111,영업/정상,0,서울특별시 중구 순화동 1-56번지 ,0,태림식당,한식
19830723,영업/정상,0,서울특별시 중구 남대문로5가 12-13번지 ,0,부산식당,한식
19960501,영업/정상,0,서울특별시 중구 순화동 1-50번지 ,0,맛 있는 집,한식
19990720,영업/정상,0,서울특별시 중구 남대문로5가 12-2번지 ,서울특별시 중구 세종대로 20-2 (남대문로5가),오렌지,경양식
19980831,영업/정상,0,서울특별시 중구 황학동 2470-0번지 ,0,하이트월드,분식
19990126,영업/정상,0,서울특별시 중구 북창동 17-4번지 ,서울특별시 중구 세종대로16길 18 (북창동),사랑채,한식
20030221,영업/정상,0,서울특별시 중구 북창동 17-4번지 ,서울특별시 중구 세종대로16길 18 (북창동),향진,경양식
19901208,영업/정상,0,서울특별시 중구 충무로5가 79-2번지 ,서울특별시 중구 서애로 7 (충무로5가),동국이네분식,분식
19751014,영업/정상,0,서울특별시 중구 광희동1가 62-100번지 ,0,강원도집,한식
19721228,영업/정상,0,서울특별시 중구 태평로1가 64-14번지 ,0,우정분식,분식
19680404,영업/정상,0,서울특별시 중구 저동1가 79-1번지 ,서울특별시 중구 명동13길 18 (저동1가),황구복집,한식
19970731,영업/정상,0,서울특별시 중구 순화동 154-3번지 ,0,정일식당,한식
19970902,영업/정상,0,서울특별시 중구 남창동 44-0번지 ,0,신흥분식,분식
19970902,영업/정상,0,서울특별시 중구 남창동 44-0번지 ,0,일류분식,분식
20051125,영업/정상,0,서울특별시 중구 남대문로5가 14-5번지 (지상4층) ,서울특별시 중구 세종대로2나길 14 (남대문로5가(지상4층)),에프,한식
19680705,영업/정상,0,서울특별시 중구 입정동 4-4번지 ,0,중원장,중국식
19680801,영업/정상,0,서울특별시 중구 회현동1가 3-14번지 ,0,복센타,일식
19961119,영업/정상,0,서울특별시 중구 쌍림동 115-3번지 ,0,진미식당,한식
20010330,영업/정상,0,서울특별시 중구 황학동 2277-0번지 삼일(아)21-106 ,0,오복식당,한식
19770725,영업/정상,0,서울특별시 중구 을지로2가 88-9번지 ,서울특별시 중구 삼일대로12길 8 (을지로2가),송원,일식
20001206,영업/정상,0,서울특별시 중구 서소문동 119번지 1층 ,서울특별시 중구 세종대로 69-18 1층 (서소문동),다마시떼,일식
19751025,영업/정상,0,서울특별시 중구 수하동 21-0번지 ,0,옥돌집,한식
19770201,영업/정상,0,서울특별시 중구 회현동1가 3-10번지 ,0,유원주물럭,한식
19971103,영업/정상,0,서울특별시 중구 저동1가 48-0번지 ,서울특별시 중구 삼일대로 341 (저동1가),광개토,한식
19940930,영업/정상,0,서울특별시 중구 흥인동 0-8번지 ,0,대명호프,분식
19950317,영업/정상,0,서울특별시 중구 회현동1가 18-3번지 ,0,가마솥,한식
20001211,영업/정상,0,서울특별시 중구 신당동 85-20번지 1층 ,0,오뚜기,한식
19841224,영업/정상,0,서울특별시 중구 남창동 34-0번지 ,0,왕성집,한식
19760731,영업/정상,0,서울특별시 중구 충무로4가 127-1번지 ,0,호남식당,한식
19970307,영업/정상,0,서울특별시 중구 회현동1가 74-0번지 ,0,모든호프,경양식
19780424,영업/정상,0,서울특별시 중구 초동 49-2번지 ,서울특별시 중구 충무로 21-8 (초동),부산옥,한식
19770114,영업/정상,0,서울특별시 중구 남대문로5가 6-25번지 ,0,한성,한식
19821123,영업/정상,0,서울특별시 중구 남학동 23-2번지 ,0,남산정,한식
20001212,영업/정상,0,서울특별시 중구 회현동2가 194-53번지 ,0,타임레스토랑,경양식
19731215,영업/정상,0,서울특별시 중구 충무로4가 127-1번지 ,0,충무로 청국장,한식
20051116,영업/정상,0,서울특별시 중구 명동2가 107번지 외4필지(지상1층) ,0,향미,중국식
19830712,영업/정상,0,서울특별시 중구 을지로6가 21-42번지 ,0,너랑나,분식
19840512,영업/정상,0,서울특별시 중구 을지로5가 212-4번지 ,0,초원집,일식
19960911,영업/정상,0,서울특별시 중구 필동2가 13-2번지 ,0,하이트광장 퇴계로점,경양식
19971030,영업/정상,0,서울특별시 중구 남대문로5가 679-0번지 ,0,초우,한식
19981026,영업/정상,0,서울특별시 중구 순화동 62-12번지 ,0,예지원,한식
19770813,영업/정상,0,서울특별시 중구 회현동1가 195-3번지 ,서울특별시 중구 남대문시장10길 14 (회현동1가),상록수,한식
19760515,영업/정상,0,서울특별시 중구 봉래동2가 1-45번지 ,0,홍익회,한식
19861203,영업/정상,0,서울특별시 중구 남대문로3가 17-0번지 ,0,한우리,경양식
19861106,영업/정상,0,서울특별시 중구 을지로6가 4-63번지 지하보도상 63 ,0,을지분식,분식
19870417,영업/정상,0,서울특별시 중구 황학동 83-6번지 ,0,흥수돼지갈비,한식
19760527,영업/정상,0,서울특별시 중구 남대문로5가 219번지  231 (1층) ,서울특별시 중구 세종대로2길 19 (남대문로5가 1층),본처가식당,한식
20010320,영업/정상,0,서울특별시 중구 다동 192-1번지 ,0,산하네분식,분식
19971208,영업/정상,0,서울특별시 중구 소공동 117-10번지 ,0,브라운빌,한식
19961009,영업/정상,0,서울특별시 중구 다동 189-0번지 ,0,목포세발낙지,한식
19861011,영업/정상,0,서울특별시 중구 충무로5가 79-2번지 ,서울특별시 중구 서애로 7 (충무로5가),알촌,한식
19860421,영업/정상,0,서울특별시 중구 산림동 205-315번지 ,0,선돌식당,한식
19850720,영업/정상,0,서울특별시 중구 황학동 137-1번지 ,0,대목음식백화점,분식
19861007,영업/정상,0,서울특별시 중구 남대문로5가 12-15번지 ,0,김명자 굴국밥,한식
19860407,영업/정상,0,서울특별시 중구 저동1가 73-0번지 ,서울특별시 중구 명동13길 28 (저동1가),이모낙지,한식
19860506,영업/정상,0,서울특별시 중구 저동1가 64-1번지 ,서울특별시 중구 명동13길 34-1 (저동1가),명가,한식
19860514,영업/정상,0,서울특별시 중구 남대문로5가 12-15번지 ,0,서울참치,일식
19870604,영업/정상,0,서울특별시 중구 회현동2가 2-1번지 (지상1층) ,0,아싸라비어,한식
19851217,영업/정상,0,서울특별시 중구 흥인동 133-0번지 ,서울특별시 중구 퇴계로 385-1 (흥인동),뜨네호프,분식
20051229,영업/정상,0,서울특별시 중구 다동 191번지 (지상23층) ,0,동원참치시청점,일식
20060510,영업/정상,0,서울특별시 중구 남대문로5가 243-0번지 외1필지(지하1층) ,서울특별시 중구 세종대로4길 28 (남대문로5가외1필지(지하1층)),구미락,한식
19940702,영업/정상,0,서울특별시 중구 순화동 77-0번지 ,0,금원,한식
19951108,영업/정상,0,서울특별시 중구 남대문로5가 255-0번지 ,서울특별시 중구 퇴계로 21 (남대문로5가),마로니에,경양식
19711106,영업/정상,0,서울특별시 중구 다동 184-3번지 ,0,청주회관,한식
19720303,영업/정상,0,서울특별시 중구 저동1가 87-0번지 ,서울특별시 중구 명동길 87-6 (저동1가),수향,한식
19761224,영업/정상,0,서울특별시 중구 을지로6가 17-0 평화상가나  286호,0,한성식당,한식
19860124,영업/정상,0,서울특별시 중구 남대문로3가 23-0번지 ,0,치킨하우스,분식
20131217,폐업,20200204,0,서울특별시 중구 을지로 지하 58 467-1호 (을지로2가 을지로 지하도상가),굿모닝식당,한식
19991016,폐업,20200220,서울특별시 중구 인현동2가 117-0번지 ,0,풍전,한식
20010406,영업/정상,0,서울특별시 용산구 이태원동 127-25번지 ,0,까치네,분식
20010330,영업/정상,0,서울특별시 용산구 이태원동 127-25번지 (지상1층) ,0,커피플러스,경양식
20150617,영업/정상,0,서울특별시 용산구 문배동 16번지 지상1층 ,0,전주콩나물국밥,한식
19911120,영업/정상,0,서울특별시 용산구 청파동3가 80-12번지 83-345(지상1층) ,서울특별시 용산구 청파로 249 (청파동3가83-345(지상1층)),조대포,한식
20100820,영업/정상,0,서울특별시 용산구 한강로3가 40번지 (지상1층) ,서울특별시 용산구 이촌로29길 5 (한강로3가(지상1층)),청해진,한식
19861202,영업/정상,0,서울특별시 용산구 용산동3가 1-89번지 (지상1층) ,0,황토마당,한식
19800613,영업/정상,0,서울특별시 용산구 한남동 94-8번지 (지상1층) ,0,할머니네집,한식
19770304,영업/정상,0,서울특별시 용산구 용산동3가 1-16번지 (지상1층) ,0,소림분식,분식
19821126,영업/정상,0,서울특별시 용산구 청파동3가 15-4번지 (지상1층) ,서울특별시 용산구 청파로47길 5 (청파동3가),신선 낙지,한식
20000729,영업/정상,0,서울특별시 용산구 후암동 244-80번지 (지상1층) ,0,비어호프치킨,한식
19980811,영업/정상,0,서울특별시 용산구 한남동 94-3번지 (지상1층) ,서울특별시 용산구 독서당로14길 16 (한남동(지상1층)),원미식당,한식
20001020,영업/정상,0,서울특별시 용산구 신계동 1-1번지 (지상1층) ,0,솔밭식당,한식
19851221,영업/정상,0,서울특별시 용산구 한남동 726-63번지 (지상1층) ,0,예원,한식
19890609,영업/정상,0,서울특별시 용산구 용산동2가 5-723번지 (지상1층) ,0,동원분식,분식
20090617,영업/정상,0,서울특별시 용산구 한강로3가 40번지 (지상1층) ,서울특별시 용산구 이촌로29길 5 (한강로3가(지상1층)),기찻길주점,분식
19901212,영업/정상,0,서울특별시 용산구 한강로3가 63-373번지 379 ,0,신경복궁,한식
20150326,영업/정상,0,서울특별시 성동구 옥수동 518-9번지 ,서울특별시 성동구 매봉길 13 상가동 지하4층 412호 (옥수동 래미안옥수리버젠),오션버킷,한식
20130401,영업/정상,0,서울특별시 성동구 옥수동 518-9번지 래미안 옥수리버젠 상가 ,서울특별시 성동구 매봉길 13 지하3층 307308호 (옥수동 래미안옥수리버젠),(주)채선당 옥수점,한식
20100723,영업/정상,0,서울특별시 성동구 옥수동 518-9번지 래미안옥수리버젠 ,서울특별시 성동구 매봉길 13 지하3층 303304호 (옥수동 래미안옥수리버젠),다이쿄,일식
20081009,영업/정상,0,서울특별시 성동구 성수동2가 19-12번지 지상1층( 동2로 612) ,서울특별시 성동구 동일로 113 (성수동2가지상1층( 동2로 612)),뽀식이네,한식
20180830,영업/정상,0,서울특별시 성동구 금호동4가 56-1번지 ,서울특별시 성동구 금호로 40 33호 (금호동4가),미쎄스등갈비,한식
19960819,영업/정상,0,서울특별시 성동구 하왕십리동 959-5번지 ,0,일미식당,한식
19950406,영업/정상,0,서울특별시 광진구 군자동 473-14번지 ,0,하나참치,일식
19951127,영업/정상,0,서울특별시 광진구 화양동 6-6번지 ,0,허수아비돈까스,경양식
19870620,영업/정상,0,서울특별시 광진구 중곡동 340-4번지 ,0,명랑식당,한식
19930706,영업/정상,0,서울특별시 동대문구 용두동 234-47번지 ,0,동원식당,한식
19851216,영업/정상,0,서울특별시 동대문구 답십리동 497-24번지 ,0,성신식당,한식
20000928,영업/정상,0,서울특별시 동대문구 장안동 237-3번지 ,0,이가네 아구찜,한식
20041029,영업/정상,0,서울특별시 동대문구 답십리동 198-10번지 (답십리길 140-1) ,0,나주해장국,한식
20031104,영업/정상,0,서울특별시 동대문구 전농동 150-7번지 (지상1층) ,0,가마솥닭곰탕2500원,한식
20120327,영업/정상,0,서울특별시 동대문구 휘경동 140-45번지 ,서울특별시 동대문구 외대역동로 68 1층 (휘경동),명가족발,한식
20030207,영업/정상,0,서울특별시 동대문구 회기동 3-151번지 ,0,솔잎깨비식당,한식
19991217,영업/정상,0,서울특별시 동대문구 제기동 451-0번지 ,0,서울해장국,한식
19980423,영업/정상,0,서울특별시 동대문구 용두동 9-9번지 ,0,용아칼국수,분식
19830205,영업/정상,0,서울특별시 동대문구 장안동 199-9번지 ,0,두리,분식
20160122,영업/정상,0,서울특별시 동대문구 제기동 67-137번지 ,서울특별시 동대문구 제기로2길 27 1층 (제기동),용두동엽기쭈꾸미,한식
19911118,영업/정상,0,서울특별시 동대문구 장안동 217-2번지 ,0,시골집,한식
19990429,영업/정상,0,서울특별시 동대문구 제기동 137-414번지 ,0,명동감자탕,한식
20000216,영업/정상,0,서울특별시 동대문구 답십리동 488-164번지 ,0,꼬꼬리아,분식
19990313,영업/정상,0,서울특별시 동대문구 전농동 655-12번지 (답십리길87) ,0,혜산식당,한식
20070123,영업/정상,0,서울특별시 동대문구 답십리동 198-45번지 (상원동2길 24) ,0,황금갈비,한식
19801107,영업/정상,0,서울특별시 동대문구 제기동 634-0번지 ,0,홍파식당,한식
20061213,영업/정상,0,서울특별시 동대문구 답십리동 477-26번지 (답일길 4) ,0,화끈하고통크게,한식
19980629,영업/정상,0,서울특별시 동대문구 휘경동 296-18번지 ,0,진미손칼국수,분식
19951101,영업/정상,0,서울특별시 동대문구 답십리동 477-38번지 (답오1길25) ,0,수연,한식
19981002,영업/정상,0,서울특별시 동대문구 신설동 122-27번지 (하정로86) ,0,가마솥,한식
20011108,영업/정상,0,서울특별시 동대문구 제기동 634번지 ,0,연자네분식,분식
20110725,영업/정상,0,서울특별시 동대문구 장안동 297-2번지 제가동 지상1층 ,서울특별시 동대문구 장한로27가길 39 (장안동제가동 지상1층),성원,김밥(도시락)
19890719,영업/정상,0,서울특별시 동대문구 이문동 305-84번지 ,0,진미식당,한식
19990114,영업/정상,0,서울특별시 동대문구 제기동 147-6번지 ,0,목포식당,한식
19950630,영업/정상,0,서울특별시 동대문구 용두동 130-9번지 (어항길9-1) ,서울특별시 동대문구 한빛로 76-1 (용두동(어항길9-1)),황대포소금구이,한식
19960920,영업/정상,0,서울특별시 동대문구 신설동 250-34번지 ,0,전주식당,한식
19941104,영업/정상,0,서울특별시 중랑구 망우동 341-28번지 ,0,또와분식,분식
19970311,영업/정상,0,서울특별시 중랑구 면목동 산 19-44번지 ,0,맛대박,한식
20040127,영업/정상,0,서울특별시 중랑구 면목동 632-4번지 5 ,0,우리분식,분식
20110412,영업/정상,0,서울특별시 중랑구 면목동 1084-0번지 1층 ,서울특별시 중랑구 용마산로 320-7 (면목동1층),할매순대국,한식
20050412,영업/정상,0,서울특별시 중랑구 면목동 5-36번지 ,서울특별시 중랑구 용마산로90길 25 (면목동),쏭이네컵닭,분식
20040426,영업/정상,0,서울특별시 중랑구 묵동 2-105번지 ,서울특별시 중랑구 신내로25가길 2 105호 (묵동),지리산흙돼지,한식
19881205,폐업,20200106,서울특별시 중랑구 신내동 493-145번지 ,서울특별시 중랑구 용마산로117길 28 (신내동),나민식당,한식
20010611,영업/정상,0,서울특별시 성북구 동소문동1가 9-0번지 ,0,참나무이야기,한식
20010407,영업/정상,0,서울특별시 성북구 종암동 3-699번지 바11호 ,0,큰손맛집,한식
20190610,영업/정상,0,서울특별시 성북구 석관동 46-50번지 래미안아트리치 상가 ,서울특별시 성북구 돌곶이로8길 22 105호 (석관동 래미안아트리치),경화네김밥,분식
20110302,영업/정상,0,서울특별시 성북구 안암동5가 86-153번지 ,서울특별시 성북구 인촌로28길 21 1층 (안암동5가),스시원,일식
19920420,영업/정상,0,서울특별시 성북구 길음동 635-26번지 ,0,화성갈비,한식
19850902,영업/정상,0,서울특별시 성북구 안암동4가 12번지 ,서울특별시 성북구 안암로5길 38 (안암동4가),상만복집,한식
19680828,영업/정상,0,서울특별시 성북구 정릉동 826번지 ,0,청수만남,분식
19990403,폐업,50080306,서울특별시 성북구 돈암동 583-0번지 ,0,녹주식당,한식
20141216,영업/정상,0,서울특별시 강북구 미아동 157-7번지 외1필지 ,0,엄마손 백반,한식
19880412,영업/정상,0,서울특별시 강북구 수유동 47-58번지 ,0,대벌설렁탕,한식
19960427,영업/정상,0,서울특별시 강북구 수유동 273-67번지 ,0,스마일분식,분식
20060313,영업/정상,0,서울특별시 강북구 미아동 700-89번지 (지하1층) ,0,오성식당,한식
19971010,영업/정상,0,서울특별시 강북구 미아동 1264-102번지 ,0,행운,한식
20061011,영업/정상,0,서울특별시 강북구 수유동 340-10번지 (지상1층) ,0,소야지,한식
19970410,영업/정상,0,서울특별시 강북구 수유동 253-6번지 ,0,용희식당,한식
19730416,영업/정상,0,서울특별시 강북구 우이동 산 1-0,0,청운장,한식
19990212,영업/정상,0,서울특별시 강북구 미아동 1264-63번지 61 ,0,옛날칼국수,분식
19950503,영업/정상,0,서울특별시 강북구 번동 621-4번지 (지상2층) ,0,현대식당,한식
19991013,영업/정상,0,서울특별시 강북구 번동 410-10번지 ,0,족발촌보쌈촌,분식
19961205,영업/정상,0,서울특별시 강북구 수유동 483-1번지 ,서울특별시 강북구 삼양로77길 29 (수유동),김밥마을,분식
20010227,영업/정상,0,서울특별시 강북구 미아동 833-0번지 (지상1층) ,0,등대식당,한식
20000503,영업/정상,0,서울특별시 강북구 수유동 340-10번지 ,0,지성,분식
20100701,영업/정상,0,서울특별시 노원구 상계동 0번지 6구역 52블럭 2롯트 101102호 ,0,올래오리나라,한식
20111101,영업/정상,0,서울특별시 노원구 상계동 -번지 2구역14블럭3롯트 불암빌딩 ,0,당고개빈대떡,한식
20051220,영업/정상,0,서울특별시 노원구 상계동 0번지 1구역2블럭12롯트(101호) ,0,예듬,한식
20080703,영업/정상,0,서울특별시 노원구 상계동 0번지 6구역42블럭9롯트 수락파크빌102호 ,0,벼락곱창,한식
20080707,영업/정상,0,서울특별시 노원구 상계동 0번지 6구역37블럭19롯트 ,0,대(大)장군돼지부속,한식
20110404,영업/정상,0,서울특별시 노원구 상계동 341-18번지 1층 1호 ,0,민희네 곱창닭발,한식
20140516,영업/정상,0,0,서울특별시 노원구 한글비석로 331 106호 (상계동),불암산식당,한식
20080912,영업/정상,0,서울특별시 노원구 상계동 0번지 6구역 44블럭 1롯트 건영아파트상가 107호,0,브로이,경양식
20090813,영업/정상,0,서울특별시 노원구 상계동 1279-102번지 ,0,엄마손한분식,한식
20010831,영업/정상,0,서울특별시 노원구 상계동 419-0번지 외 1필지(6구역 42블럭 8롯트) ,0,하나수산,일식
20010803,영업/정상,0,서울특별시 노원구 월계동 59-5번지 2층 ,0,봉추찜닭(석계점),한식
20010508,영업/정상,0,서울특별시 은평구 진관동 151-38번지 ,0,소나무집,한식
19970320,영업/정상,0,서울특별시 서대문구 현저동 104-65번지 ,0,독립문식당,한식
19870127,영업/정상,0,서울특별시 은평구 응암동 295-4번지 (1층) ,0,두메산골,한식
20030813,영업/정상,0,서울특별시 은평구 응암동 293-7번지 (1층) ,0,궁중한방족발,분식
19920403,영업/정상,0,서울특별시 은평구 응암동 293-6번지 ,0,명당만두,분식
20040719,영업/정상,0,서울특별시 은평구 응암동 297-18번지 19(지상1층) ,0,항아리집영양탕,한식
20190304,영업/정상,0,서울특별시 은평구 신사동 19-190번지 은평신사효성해링턴플레이스아파트 11호,서울특별시 은평구 가좌로 334 11호 (신사동 은평신사효성해링턴플레이스아파트),소금항아리,한식
20010409,영업/정상,0,서울특별시 서대문구 남가좌동 272번지  273-12 ,0,수정,한식
19980518,영업/정상,0,서울특별시 서대문구 홍제동 82-55번지 91-995-196-4 가호 ,0,마포소금구이,한식
20041105,영업/정상,0,서울특별시 서대문구 충정로3가 284 285 (지상1층),0,할매추어탕,한식
20040322,영업/정상,0,서울특별시 서대문구 북아현동 164-24번지 (지상1층) ,0,오박사 시오야끼,한식
20030115,영업/정상,0,서울특별시 서대문구 냉천동 78-24번지 ,0,캐비아치킨,한식
20170720,영업/정상,0,서울특별시 서대문구 북아현동 136-21번지 e편한세상상가 지하 404호,서울특별시 서대문구 신촌로35길 10 404호 (북아현동 e편한세상상가 지하),봉평막국수,한식
20080620,영업/정상,0,서울특별시 서대문구 남가좌동 124-461번지 (지상1층) ,0,일점오,한식
20091125,영업/정상,0,서울특별시 서대문구 홍제동 274-965번지 (지상1층) ,0,하루방뒷고기,한식
20170529,영업/정상,0,서울특별시 서대문구 북아현동 136-21번지 e편한세상 상가동 105호,서울특별시 서대문구 신촌로35길 10 105호 (북아현동 e편한세상 상가동 ),마포만두,한식
19810427,영업/정상,0,서울특별시 서대문구 북아현동 1000-0번지 ,0,밤차,경양식
19861201,영업/정상,0,서울특별시 서대문구 북아현동 144-25번지 ,0,선수촌,경양식
19930716,영업/정상,0,서울특별시 서대문구 대신동 90-10번지 ,0,쉼표,한식
19871214,영업/정상,0,서울특별시 서대문구 홍은동 441-1번지 ,서울특별시 서대문구 통일로 524 (홍은동),다전국수,분식
19871217,영업/정상,0,서울특별시 서대문구 홍은동 439-2번지 ,0,귀빈회관,한식
19900202,영업/정상,0,서울특별시 서대문구 미근동 27-1번지 ,0,일품식당,한식
20020523,영업/정상,0,서울특별시 서대문구 북아현동 144-1번지 ,0,행운각,중국식
20000425,영업/정상,0,서울특별시 서대문구 북가좌동 149-46번지 ,0,벅시,분식
19960122,영업/정상,0,서울특별시 서대문구 연희동 334-40번지 341-388485 ,0,월드컵주점,분식
20051216,영업/정상,0,서울특별시 서대문구 남가좌동 289-73번지 101호 ,0,춘천전통호반닭갈비,한식
19950110,영업/정상,0,서울특별시 서대문구 신촌동 9-1번지 (연세프라자 3층 동문회관) ,0,한화호텔앤드리조트(주)연세프라자,한식
20060921,영업/정상,0,서울특별시 서대문구 남가좌동 155-16번지 (지상1층) ,0,돼랑이,한식
19971224,영업/정상,0,서울특별시 서대문구 남가좌동 273-11번지 ,0,해송황금장어,한식
19980804,영업/정상,0,서울특별시 서대문구 남가좌동 115-19번지 ,0,김제아줌마기사식당,한식
20001223,영업/정상,0,서울특별시 서대문구 남가좌동 277-10번지 ,0,산호,한식
19991015,영업/정상,0,서울특별시 서대문구 남가좌동 289-1번지 ,0,명가,한식
19921127,영업/정상,0,서울특별시 서대문구 홍제동 295-20번지 2630 ,0,대지아구탕,한식
19920214,영업/정상,0,서울특별시 서대문구 남가좌동 275-48번지 ,0,고흥집,한식
19961019,영업/정상,0,서울특별시 서대문구 남가좌동 119-32번지 ,0,비어스카이,분식
19940225,영업/정상,0,서울특별시 서대문구 북아현동 209-19번지 ,0,영구네치킨,분식
20060706,영업/정상,0,서울특별시 서대문구 남가좌동 289-1번지 (지하1층) ,0,행운,한식
20001010,영업/정상,0,서울특별시 서대문구 남가좌동 152-6번지 ,0,호랑이와 곶감,한식
20060615,영업/정상,0,서울특별시 서대문구 홍은동 451-33번지 ,서울특별시 서대문구 통일로 494-4 (홍은동),천지 항아리 숯불갈비,한식
19761111,영업/정상,0,서울특별시 서대문구 남가좌동 290-5번지 ,0,대흥각,중국식
20000712,영업/정상,0,서울특별시 서대문구 충정로3가 464-116번지 117118(지하1층) ,0,황토골 옹기집,일식
19781201,영업/정상,0,서울특별시 서대문구 충정로3가 45-6번지 ,0,꼼지락,한식
19841113,영업/정상,0,서울특별시 서대문구 대현동 56-4번지 ,0,율촌,경양식
19850223,영업/정상,0,서울특별시 서대문구 대현동 56-67번지 ,0,남향종합분식,분식
19801110,영업/정상,0,서울특별시 서대문구 홍은동 448-15번지 ,서울특별시 서대문구 통일로 504 (홍은동),멕시칸호프,한식
20020102,폐업,0,서울특별시 서대문구 남가좌동 359-20번지 ,0,대왕숯불갈비,분식
20091222,영업/정상,0,서울특별시 마포구 공덕동 445-2번지 ,서울특별시 마포구 백범로 172 (공덕동),토궁,한식
19970710,영업/정상,0,서울특별시 마포구 아현동 61-14번지 ,0,페리카나치킨,분식
19971208,영업/정상,0,서울특별시 마포구 용강동 114-7번지 1층동 ,0,궁가등,한식
20001018,영업/정상,0,서울특별시 마포구 아현동 44-1번지 ,0,꺽쇠갈비,한식
19790201,영업/정상,0,서울특별시 마포구 공덕동 254번지 ,0,신촌식당,한식
19970726,영업/정상,0,서울특별시 마포구 공덕동 115-38번지 1층동 ,0,스핑크스,한식
20050413,영업/정상,0,서울특별시 마포구 아현동 73번지 외3필지  1층 ,0,하나식당,한식
19941101,영업/정상,0,서울특별시 마포구 공덕동 445-1번지 ,서울특별시 마포구 백범로 168 (공덕동),멕시칸치킨,분식
20001026,영업/정상,0,서울특별시 마포구 아현동 390-18번지 ,0,니가내,분식
19910913,영업/정상,0,서울특별시 마포구 성산동 341-15번지 상가103 ,0,지희네양념통닭,분식
19920526,영업/정상,0,서울특별시 마포구 성산동 260-114번지 ,서울특별시 마포구 성미산로1길 67 114호 (성산동),만나식당,분식
20000906,영업/정상,0,서울특별시 마포구 도화동 180-5번지 ,0,마포오리떼,한식
20110415,영업/정상,0,서울특별시 마포구 상암동 0-0번지 DMC B4-4블럭 상암 IT타워 지하152호 ,0,찌개마루,한식
20101208,영업/정상,0,서울특별시 마포구 신수동 68-15번지 B동 105호 ,서울특별시 마포구 창전로 94 B동 105호 (신수동),무영식당,한식
20100511,영업/정상,0,서울특별시 마포구 상암동 0번지 상암택지개발사업지구 5블럭 상암근린상가 1층 130호 ,0,피자투어상암점,한식
20141231,영업/정상,0,0,서울특별시 마포구 마포대로 195 4-204호 (아현동 마포레미안푸르지오상가),우리가족,한식
