소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 금천구 시흥대로2나길 28,서울특별시 금천구 시흥3동 972,다목적,5,2020-07-31
서울특별시 금천구 시흥대로56길 40,서울특별시 금천구 시흥1동 892-12,다목적,5,2020-07-31
서울특별시 금천구 독산로44길 9,서울특별시 금천구 시흥4동 789-62,다목적,5,2020-07-31
서울특별시 금천구 시흥대로104길 13,서울특별시 금천구 독산2동 1033-73,다목적,6,2020-07-31
서울특별시 금천구 독산로24다길 43,서울특별시 금천구 시흥4동 822-39,다목적,4,2020-07-31
서울특별시 금천구 시흥대로110길 21,서울특별시 금천구 독산4동 1025-21,다목적,6,2020-07-31
서울특별시 금천구 독산로99길 7,서울특별시 금천구 독산3동 978,다목적,6,2020-07-31
,서울특별시 금천구 시흥1동 899-14,다목적,4,2020-07-31
서울특별시 금천구 남부순환로122길 32,서울특별시 금천구 독산3동 958-41,다목적,3,2020-07-31
서울특별시 금천구 시흥대로150길 50-4,서울특별시 금천구 독산3동 970-1,다목적,1,2020-07-31
서울특별시 금천구 독산로93길 18,서울특별시 금천구 독산3동 980-44,다목적,4,2020-07-31
서울특별시 금천구 독산로281-24,서울특별시 금천구 독산3동 178-17,다목적,1,2020-07-31
서울특별시 금천구 독산로106길 31,서울특별시 금천구 독산3동 880-28,다목적,1,2020-07-31
서울특별시 금천구 독산로92길 16,서울특별시 금천구 독산3동 992,다목적,5,2020-07-31
서울특별시 금천구 독산로54길 237,서울특별시 금천구 독산3동 994-20,다목적,1,2020-07-31
서울특별시 금천구 남부순환로128길 14,서울특별시 금천구 독산3동 898-8,다목적,5,2020-07-31
서울특별시 금천구 독산로80길 13,서울특별시 금천구 독산4동 181-65,다목적,5,2020-07-31
서울특별시 금천구 독산로70다길 64,서울특별시 금천구 독산4동 919,다목적,5,2020-07-31
서울특별시 금천구 독산로70라길 14,서울특별시 금천구 독산4동 932-5,다목적,4,2020-07-31
서울특별시 금천구 독산로75길 12-7,서울특별시 금천구 독산4동 196-8,다목적,2,2020-07-31
서울특별시 금천구 시흥대로128길 34,서울특별시 금천구 독산4동 284-4,다목적,1,2020-07-31
서울특별시 금천구 가산로5길 43,서울특별시 금천구 가산동 235-3,다목적,2,2020-07-31
서울특별시 금천구 남부순환로112길 42,서울특별시 금천구 가산동 146-28,다목적,4,2020-07-31
서울특별시 금천구 벚꽃로48길 7,서울특별시 금천구 가산동 32-80,다목적,3,2020-07-31
서울특별시 금천구 시흥대로123길 66,서울특별시 금천구 독산1동 296-2,다목적,5,2020-07-31
서울특별시 금천구 시흥대로457,서울특별시 금천구 독산1동 150-1,다목적,4,2020-07-31
서울특별시 금천구 가산디지털2로 98,서울특별시 금천구 가산동 371-18,다목적,2,2020-07-31
서울특별시 금천구 벚꽃로10길 94,서울특별시 금천구 독산1동 1010,다목적,2,2020-07-31
서울특별시 금천구 범안로1172,서울특별시 금천구 독산1동 1006,다목적,5,2020-07-31
서울특별시 금천구 금하로1마길 15-5,서울특별시 금천구 독산1동 1114-1,다목적,4,2020-07-31
서울특별시 금천구 벚꽃로46나길 24,서울특별시 금천구 가산동 34-29,다목적,5,2020-07-31
서울특별시 금천구 범안로15길 52,서울특별시 금천구 독산1동 330-39,다목적,2,2020-07-31
서울특별시 금천구 탑골로10길 3,서울특별시 금천구 시흥2동 237-5,다목적,3,2020-07-31
서울특별시 금천구 금하로29길 15,서울특별시 금천구 시흥5동 263-11,다목적,2,2020-07-31
