소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 노원구 월계로44가길 37-36,서울특별시 노원구 월계동 534-43,생활방범,3,2015-06
서울특별시 노원구 월계로 268,서울특별시 노원구 월계동 932,생활방범,3,2015-06
서울특별시 노원구 월계로44가길 70,서울특별시 노원구 월계동 534-178,생활방범,1,2015-12
서울특별시 노원구 월계로44가길 59-11,서울특별시 노원구 월계동 534-6,생활방범,1,2015-12
서울특별시 노원구 월계로44가길 43-13,서울특별시 노원구 월계동 534-46,생활방범,1,2015-12
서울특별시 노원구 월계로44가길65-6,서울특별시 노원구 월계동 534-188,생활방범,1,2015-12
서울특별시 노원구 월계로44가길 50,서울특별시 노원구 월계동 534-25,생활방범,1,2015-12
서울특별시 노원구 월계로44가길 36,서울특별시 노원구 월계동 534-43,생활방범,1,2015-12
서울특별시 노원구 월계로44가길 20,서울특별시 노원구 월계동 534-110,생활방범,1,2015-12
서울특별시 노원구 월계로44길 44,서울특별시 노원구 월계동 534-148,생활방범,1,2015-12
서울특별시 노원구 월계로44나길 51,서울특별시 노원구 월계동 534-21,생활방범,1,2015-12
서울특별시 노원구 월계로44나길 23-1,서울특별시 노원구 월계동 534-102,생활방범,1,2015-12
서울특별시 노원구 월계로44가길 12,서울특별시 노원구 월계동 534-121,생활방범,1,2015-12
서울특별시 노원구 월계로44가길 12,서울특별시 노원구 월계동 534-121,생활방범,1,2015-12
서울특별시 노원구 월계로44가길 5,서울특별시 노원구 월계동 534-143,생활방범,1,2015-12
서울특별시 노원구 월계로44가길 5,서울특별시 노원구 월계동 534-143,생활방범,1,2015-12
서울특별시 노원구 덕릉로867,서울특별시 노원구 상계동 43-20,생활방범,1,2015-12
서울특별시 노원구 월계로44가길51-10,서울특별시 노원구 월계동 534-8,생활방범,1,2015-12
서울특별시 노원구 광운로2가길 17-10,서울특별시 노원구 월계동 473-8,생활방범,1,2015-12
서울특별시 노원구 광운로 4-23,서울특별시 노원구 월계동 472-22,생활방범,1,2015-12
서울특별시 노원구 한글비석로길 39길18 보듬이나눔이어린이집,서울특별시 노원구 상계5동 169-497,생활방범,1,2014-09
서울특별시 노원구 한글비석로길 20길 15-10 상계역뒤 옛고을 골목,서울특별시 노원구 중계동 142-20,생활방범,1,2014-09
서울특별시 노원구 한글비석로길 20길 15-10 상계역 대호상가 뒷골목,서울특별시 노원구 중계동 142-20,생활방범,1,2014-09
