소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 동대문구 답십리로48다길 16,서울특별시 동대문구 답십리동 32-36,생활방범,3,2015-02
서울특별시 동대문구 전농로10길 80,서울특별시 동대문구 답십리동 80-2,생활방범,3,2015-02
서울특별시 동대문구 답십리로56길 32,서울특별시 동대문구 답십리동 49-44,생활방범,3,2016-02
서울특별시 동대문구 답십리로52길 53,서울특별시 동대문구 답십리2동 43-23,생활방범,3,2016-01
서울특별시 동대문구 답십리로59가길 14,서울특별시 동대문구 답십리2동 1-304,어린이보호,2,2016-01
서울특별시 동대문구 답십리로60길 40,서울특별시 동대문구 답십리동 808-2,어린이보호,3,2010-01
서울특별시 동대문구 답십리로56길 89,서울특별시 동대문구 답십리동 23-3,생활방범,3,2016-10
서울특별시 동대문구 답십리로48나길 12,서울특별시 동대문구 답십리동 32-31,생활방범,3,2016-10
서울특별시 동대문구 한천로33길 11,서울특별시 동대문구 답십리동 1000,어린이보호,2,2016-10
서울특별시 동대문구 답십리로48길 24,서울특별시 동대문구 답십리동 52-5,어린이보호,2,2016-10
서울특별시 동대문구 답십리로48길 38,서울특별시 동대문구 답십리동 50-35,어린이보호,2,2016-10
서울특별시 동대문구 답십리로48길 67,서울특별시 동대문구 답십리동 33-16,어린이보호,3,2016-10
서울특별시 동대문구 전농로2나길 12,서울특별시 동대문구 답십리동 488-55,생활방범,3,2017-12
서울특별시 동대문구 황물로15길 25,서울특별시 동대문구 답십리동 998,생활방범,3,2018-12
서울특별시 동대문구 답십리로48라길 12,서울특별시 동대문구 답십리동 21-1,생활방범,3,2018-12
서울특별시 동대문구 답십리로 219-4,서울특별시 동대문구 답십리동 3-37,생활방범,3,2019-12
서울특별시 동대문구 황물로15다길 11,서울특별시 동대문구 답십리동 953-11,생활방범,3,2019-12
서울특별시 동대문구 전농로4가길 8,서울특별시 동대문구 답십리동 488-100,생활방범,3,2019-12
서울특별시 동대문구 답십리로58길 8,서울특별시 동대문구 답십리동 60-7,생활방범,2,2019-12
서울특별시 동대문구 천호대로17길 75,서울특별시 동대문구 용신동 112-21,생활방범,3,2006-01
서울특별시 동대문구 청계천로13길 31,서울특별시 동대문구 용신동 129-263,생활방범,3,2006-01
서울특별시 동대문구 천호대로25길 55,서울특별시 동대문구 용신동 237-57,생활방범,3,2006-01
서울특별시 동대문구 왕산로 6,서울특별시 동대문구 용신동 101-2,생활방범,3,2006-01
,서울특별시 동대문구 용신동 238-30,어린이보호,3,2007-01
서울특별시 동대문구 고산자로28길,서울특별시 동대문구 용신동 33-1,생활방범,3,2007-01
서울특별시 동대문구 안암로 30-4,서울특별시 동대문구 용신동 723-2,생활방범,3,2007-01
,서울특별시 동대문구 용신동 39-1008,생활방범,3,2008-01
서울특별시 동대문구 안암로16길 9,서울특별시 동대문구 용신동 727-9,생활방범,4,2008-01
서울특별시 동대문구 천호대로 4,서울특별시 동대문구 용신동 117-23,생활방범,4,2008-01
,서울특별시 동대문구 용신동 396-1,생활방범,2,2008-01
서울특별시 동대문구 무학로26길 16,서울특별시 동대문구 용신동 779,생활방범,3,2009-01
,서울특별시 동대문구 용신동 11-1,생활방범,3,2009-01
서울특별시 동대문구 천호대로45나길 44,서울특별시 동대문구 용신동 39-530,생활방범,3,2009-01
서울특별시 동대문구 난계로28길 12,서울특별시 동대문구 용신동 114-27,생활방범,3,2009-01
서울특별시 동대문구 무학로20길 14-6,서울특별시 동대문구 용신동 129-430,생활방범,3,2009-01
서울특별시 동대문구 왕산로30길 23-1,서울특별시 동대문구 용신동 20-35,생활방범,3,2009-01
서울특별시 동대문구 천호대로13길 13,서울특별시 동대문구 용신동 238-7,어린이보호,3,2009-01
,서울특별시 동대문구 용두동 238-154,생활방범,4,2010-01
서울특별시 동대문구 천호대로43길 46,서울특별시 동대문구 용두동 39-361,생활방범,3,2010-01
서울특별시 동대문구 고산자로34길 60,서울특별시 동대문구 용신동 12-9,생활방범,3,2010-01
서울특별시 동대문구 무학로16길 59,서울특별시 동대문구 용신동 129-357,생활방범,3,2010-01
,서울특별시 동대문구 용신동 756-13,생활방범,3,2010-01
,서울특별시 동대문구 용신동 92-5,생활방범,3,2010-01
서울특별시 동대문구 천호대로29가길 11,서울특별시 동대문구 용두동 39-938,생활방범,3,2010-01
서울특별시 동대문구 하정로 20-1,서울특별시 동대문구 용신동 94-14,생활방범,3,2010-01
,서울특별시 동대문구 용신동 687-72,생활방범,3,2011-11
서울특별시 동대문구 무학로32길 27,서울특별시 동대문구 용두동 118-7,생활방범,3,2011-11
서울특별시 동대문구 왕산로30길 29,서울특별시 동대문구 용두동 20-3,생활방범,3,2011-11
서울특별시 동대문구 왕산로3가길 10,서울특별시 동대문구 신설동 89-76,생활방범,3,2011-11
서울특별시 동대문구 청계천로 547,서울특별시 동대문구 용두동 696-9,어린이보호,3,2012-01
,서울특별시 동대문구 신설동 101-7,생활방범,3,2012-07
서울특별시 동대문구 고산자로28길 61,서울특별시 동대문구 용두동 39-663,생활방범,3,2015-02
서울특별시 동대문구 한빛로 32,서울특별시 동대문구 신설동 16,생활방범,3,2015-02
서울특별시 동대문구 천호대로2길 23-9,서울특별시 동대문구 용신동 104-35,생활방범,2,2009-01
서울특별시 동대문구 천호대로16길 32,서울특별시 동대문구 용두동 129-31,생활방범,3,2016-10
서울특별시 동대문구 천호대로13길 43,서울특별시 동대문구 용두동 237-1,어린이보호,3,2016-10
서울특별시 동대문구 왕산로16길 28,서울특별시 동대문구 용두동 119-40,생활방범,4,2017-12
서울특별시 동대문구 왕산로32길 57,서울특별시 동대문구 용두동 39-21,생활방범,3,2017-12
서울특별시 동대문구 천호대로33길 46,서울특별시 동대문구 용두동 39-682,생활방범,4,2017-12
서울특별시 동대문구 무학로 34가길 21,서울특별시 동대문구 용두동 102-179,생활방범,3,2017-12
서울특별시 동대문구 하정로 44,서울특별시 동대문구 신설동 92-10,교통단속,4,2017-12
서울특별시 동대문구 고산자로34길 11,서울특별시 동대문구 용두동 23-6,생활방범,4,2017-12
서울특별시 동대문구 정릉천동로 60-13,서울특별시 동대문구 용두동 712-53,생활방범,3,2017-12
