상세영업상태코드,상세영업상태명,폐업일자,지번주소,사업장명,최종수정일자,데이터갱신일자,공연장형태구분명,최초등록시점
13,영업중,0,서울특별시 종로구 관수동 59-7번지 3층 ,독립영화전용관 인디스페이스,20171012114214,2018-08-31 23:59:59.0,영화관,20030212
13,영업중,0,서울특별시 중구 남대문로2가 130번지 ,롯데시네마 에비뉴엘5 샤롯데,20200113194247,2020-01-15 02:40:00.0,영화관,20050322
13,영업중,0,서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ,씨큐엔(CQN)명동5관,20051222132734,2018-08-31 23:59:59.0,영화관,20051222
13,영업중,0,서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ,씨큐엔(CQN)명동4관,20051222132548,2018-08-31 23:59:59.0,영화관,20051222
13,영업중,0,서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ,씨큐엔(CQN)명동3관,20051222132336,2018-08-31 23:59:59.0,영화관,20051222
13,영업중,0,서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ,씨큐엔(CQN)명동2관,20051222132155,2018-08-31 23:59:59.0,영화관,20051222
13,영업중,0,서울특별시 중구 충무로4가 131-6번지 ,극동극장,20030520181219,2018-08-31 23:59:59.0,영화관,20030520
13,영업중,0,서울특별시 중구 남대문로2가 130번지 ,롯데시네마 에비뉴엘5 <1관>,20200113194247,2020-01-15 02:40:00.0,영화관,20050322
13,영업중,0,서울특별시 중구 남대문로2가 130번지 ,롯데시네마 에비뉴엘5 <5관>,20200113194247,2020-01-15 02:40:00.0,영화관,20050322
13,영업중,0,서울특별시 중구 남대문로2가 130번지 ,롯데시네마 에비뉴엘5 <3관>,20200113194247,2020-01-15 02:40:00.0,영화관,20050322
13,영업중,0,서울특별시 중구 남대문로2가 130번지 ,롯데시네마 에비뉴엘5 <2관>,20200113194247,2020-01-15 02:40:00.0,영화관,20050322
13,영업중,0,서울특별시 중구 충무로4가 125-18번지 ,대한극장(11관),20171019144528,2018-08-31 23:59:59.0,영화관,20011212
13,영업중,0,서울특별시 중구 초동 41번지 ,스카라극장,20030520183350,2018-08-31 23:59:59.0,영화관,20030520
13,영업중,0,서울특별시 중구 충무로4가 125-18번지 ,대한극장(2관),20171018180032,2018-08-31 23:59:59.0,영화관,20011212
13,영업중,0,서울특별시 중구 명동2가 83-5번지 아바타빌딩 8층 ,CGV 명동 5관,20190423160718,2019-04-25 02:40:00.0,영화관,20011224
13,영업중,0,서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ,씨큐엔(CQN)명동1관,20051222132801,2018-08-31 23:59:59.0,영화관,20051222
13,영업중,0,서울특별시 중구 필동2가 19-1번지 ,대한극장(9관),20171019143656,2018-08-31 23:59:59.0,영화관,20050623
13,영업중,0,서울특별시 중구 장충동2가 201-6번지 ,씨너스 이오이(EOE)4 남산자동차극장,20150206104419,2018-08-31 23:59:59.0,자동차극장,20030520
13,영업중,0,서울특별시 중구 명동2가 83-5번지 아바타빌딩 8층 ,CGV 명동 4관,20190423160201,2019-04-25 02:40:00.0,영화관,20011224
13,영업중,0,서울특별시 중구 명동2가 83-5번지 아바타빌딩 8층 ,CGV 명동 3관,20190423160659,2019-04-25 02:40:00.0,영화관,20011224
13,영업중,0,서울특별시 중구 충무로4가 125-18번지 ,대한극장(10관),20171019144124,2018-08-31 23:59:59.0,영화관,20011212
13,영업중,0,서울특별시 중구 충무로4가 125-18번지 ,대한극장(5관),20171019090455,2018-08-31 23:59:59.0,영화관,20011212
13,영업중,0,서울특별시 중구 충무로4가 125-18번지 ,대한극장(3관),20171019135647,2018-08-31 23:59:59.0,영화관,20011212
13,영업중,0,서울특별시 중구 을지로6가 17-2번지 현대시티타워 ,CGV 동대문 제3관,20190424101801,2019-04-26 02:40:00.0,영화관,20171219
13,영업중,0,서울특별시 중구 을지로6가 17-2번지 현대시티타워 ,CGV 동대문 제2관,20190424101748,2019-04-26 02:40:00.0,영화관,20171219
13,영업중,0,서울특별시 중구 을지로6가 17-2번지 현대시티타워 ,CGV 동대문 제6관,20190424101846,2019-04-26 02:40:00.0,영화관,20171219
13,영업중,0,서울특별시 중구 을지로6가 17-2번지 현대시티타워 ,CGV 동대문 제5관,20190424101835,2019-04-26 02:40:00.0,영화관,20171219
13,영업중,0,서울특별시 중구 을지로6가 17-2번지 현대시티타워 ,CGV 동대문 제4관,20190424101812,2019-04-26 02:40:00.0,영화관,20171219
13,영업중,0,서울특별시 중구 봉래동2가 122번지 서울역 ,KTX시네마,20150206131538,2018-08-31 23:59:59.0,영화관,20090211
13,영업중,0,서울특별시 중구 을지로6가 18-21번지 굿모닝시티 ,메가박스중앙(주) 동대문점 8관,20191217181936,2019-12-19 02:40:00.0,영화관,20080910
13,영업중,0,서울특별시 중구 충무로2가 65-9번지 ,CGV명동역 씨네라이브러리 ART 5관,20191111143306,2019-11-13 02:40:00.0,영화관,20060406
13,영업중,0,서울특별시 중구 필동2가 19-1번지 ,대한극장(4관),20171019140114,2018-08-31 23:59:59.0,영화관,20060714
13,영업중,0,서울특별시 중구 충무로2가 65-9번지 ,CGV명동역 씨네라이브러리 ART 1관,20190423160532,2019-04-25 02:40:00.0,영화관,20060406
13,영업중,0,서울특별시 중구 충무로2가 65-9번지 ,CGV명동역 씨네라이브러리 ART 4관,20191111143306,2019-11-13 02:40:00.0,영화관,20060406
13,영업중,0,서울특별시 중구 충무로2가 65-9번지 ,인사이드시네마,20060406132854,2018-08-31 23:59:59.0,영화관,20060406
13,영업중,0,서울특별시 중구 을지로6가 18-21번지 굿모닝시티 ,메가박스중앙(주) 동대문점 7관,20191217181924,2019-12-19 02:40:00.0,영화관,20080910
13,영업중,0,서울특별시 중구 을지로6가 18-21번지 굿모닝시티 ,메가박스중앙(주) 동대문점 6관,20191217181947,2019-12-19 02:40:00.0,영화관,20080910
13,영업중,0,서울특별시 중구 을지로6가 18-21번지 굿모닝시티 ,메가박스중앙(주) 동대문점 5관,20191217181912,2019-12-19 02:40:00.0,영화관,20080910
13,영업중,0,서울특별시 중구 을지로6가 18-21번지 굿모닝시티 ,메가박스중앙(주) 동대문점 4관,20191217181900,2019-12-19 02:40:00.0,영화관,20080910
13,영업중,0,서울특별시 중구 을지로6가 18-21번지 굿모닝시티 ,메가박스중앙(주) 동대문점 3관,20191217181846,2019-12-19 02:40:00.0,영화관,20080910
13,영업중,0,서울특별시 중구 을지로6가 18-21번지 굿모닝시티 ,메가박스중앙(주) 동대문점 2관,20191217181832,2019-12-19 02:40:00.0,영화관,20080910
13,영업중,0,서울특별시 중구 을지로6가 18-21번지 굿모닝시티 ,메가박스중앙(주) 동대문점 COMFORT 1관,20191217181813,2019-12-19 02:40:00.0,영화관,20080910
13,영업중,0,서울특별시 중구 을지로6가 17-2번지 현대시티타워 ,CGV 동대문 제1관,20190424101737,2019-04-26 02:40:00.0,영화관,20171219
13,영업중,0,서울특별시 중구 초동 18-5번지 ,주식회사 명보아트홀(명보아트시네마),20190827164809,2019-08-29 02:40:00.0,영화관,20130710
13,영업중,0,서울특별시 중구 충정로1가 68번지 ,청춘극장,20150326110339,2018-08-31 23:59:59.0,영화관,20130227
13,영업중,0,서울특별시 중구 충무로2가 65-9번지 ,인사이드시네마,20060406132621,2018-08-31 23:59:59.0,영화관,20060406
13,영업중,0,서울특별시 중구 초동 18-5번지 ,명보 <<125관>>,20050430111012,2018-08-31 23:59:59.0,영화관,20030520
13,영업중,0,서울특별시 중구 충무로4가 125-18번지 ,대한극장(8관),20171019142902,2018-08-31 23:59:59.0,영화관,20011212
13,영업중,0,서울특별시 중구 충무로4가 125-18번지 ,대한극장(7관),20171019142454,2018-08-31 23:59:59.0,영화관,20011212
13,영업중,0,서울특별시 중구 충무로4가 125-18번지 ,대한극장(6관),20180116101353,2018-08-31 23:59:59.0,영화관,20011212
13,영업중,0,서울특별시 중구 충무로1가 24-23번지 8910층 ,명동시네마,20050518105628,2018-08-31 23:59:59.0,영화관,20030520
13,영업중,0,서울특별시 중구 충무로2가 65-9번지 ,CGV 명동 1관,20190423160635,2019-04-25 02:40:00.0,영화관,20030520
13,영업중,0,서울특별시 중구 충무로2가 65-9번지 ,CGV명동역 씨네라이브러리 ART 3관,20191111143306,2019-11-13 02:40:00.0,영화관,20060406
13,영업중,0,서울특별시 중구 명동2가 83-5번지 아바타빌딩 8층 ,CGV 명동 2관,20190423160645,2019-05-10 02:40:00.0,영화관,20011224
13,영업중,0,서울특별시 중구 초동 19-4번지 초동빌딩3층 ,시네아스트극장,20030520193222,2018-08-31 23:59:59.0,영화관,20030520
13,영업중,0,서울특별시 중구 충무로2가 65-9번지 ,CGV명동역 씨네라이브러리 ART 2관,20190423160454,2019-04-25 02:40:00.0,영화관,20060406
13,영업중,0,서울특별시 용산구 한강로3가 16-9번지 4~5층 ,롯데시네마 용산 제2관,20200115183527,2020-01-17 02:40:00.0,영화관,20021216
13,영업중,0,서울특별시 용산구 한강로3가 40-961번지 ,씨지브이 용산아이파크몰 제12관,20190418180851,2019-04-20 02:40:00.0,영화관,20170714
13,영업중,0,서울특별시 용산구 한강로3가 40-999번지 ,씨지브이 용산아이파크몰 제6관,20190418181848,2019-04-20 02:40:00.0,영화관,20041007
13,영업중,0,서울특별시 용산구 한강로3가 16-9번지 4~5층 ,롯데시네마 용산 제5관,20200115183849,2020-01-17 02:40:00.0,영화관,20021216
13,영업중,0,서울특별시 용산구 한강로3가 16-9번지 4~5층 ,롯데시네마 용산 제4관,20200115183743,2020-01-17 02:40:00.0,영화관,20021216
13,영업중,0,서울특별시 용산구 한강로3가 40-999번지 ,씨지브이 용산아이파크몰 제5관,20190418181726,2019-04-20 02:40:00.0,영화관,20041007
13,영업중,0,서울특별시 용산구 한강로3가 40-961번지 ,씨지브이 용산아이파크몰 제15관,20190418181021,2019-04-20 02:40:00.0,영화관,20170714
13,영업중,0,서울특별시 용산구 한강로3가 40-999번지 ,씨지브이 용산아이파크몰 제10관,20190418180759,2019-04-20 02:40:00.0,영화관,20041007
13,영업중,0,서울특별시 용산구 한강로3가 40-999번지 ,씨지브이 용산아이파크몰 제7관,20190418181824,2019-04-20 02:40:00.0,영화관,20041007
13,영업중,0,서울특별시 용산구 한강로3가 40-999번지 ,씨지브이 용산아이파크몰 제4관,20190418181641,2019-04-20 02:40:00.0,영화관,20041007
13,영업중,0,서울특별시 용산구 한강로3가 40-961번지 ,씨지브이 용산아이파크몰 제14관,20190418180636,2019-04-20 02:40:00.0,영화관,20170714
13,영업중,0,서울특별시 용산구 한강로3가 40-961번지 ,씨지브이 용산아이파크몰 제13관,20190418180936,2019-04-20 02:40:00.0,영화관,20170714
13,영업중,0,서울특별시 용산구 한강로3가 16-9번지 4~5층 ,롯데시네마 용산 제1관,20200115183039,2020-01-17 02:40:00.0,영화관,20021216
13,영업중,0,서울특별시 용산구 한강로3가 16-9번지 4~5층 ,롯데시네마 용산 제7관,20200115184121,2020-01-17 02:40:00.0,영화관,20021216
13,영업중,0,서울특별시 용산구 한강로3가 40-999번지 ,씨지브이 용산아이파크몰 제9관,20190418180730,2019-04-20 02:40:00.0,영화관,20041007
13,영업중,0,서울특별시 용산구 한강로3가 40-999번지 ,씨지브이 용산아이파크몰 제3관,20190418181157,2019-04-20 02:40:00.0,영화관,20041007
13,영업중,0,서울특별시 용산구 한강로3가 40-961번지 ,씨지브이 용산아이파크몰 제20관,20190418180704,2019-04-20 02:40:00.0,영화관,20170714
13,영업중,0,서울특별시 용산구 한강로3가 40-961번지 ,씨지브이 용산아이파크몰 제19관,20190418181705,2019-04-20 02:40:00.0,영화관,20170714
13,영업중,0,서울특별시 용산구 한강로3가 40-961번지 ,씨지브이 용산아이파크몰 제18관,20190418181617,2019-04-20 02:40:00.0,영화관,20170714
13,영업중,0,서울특별시 용산구 한강로3가 40-961번지 ,씨지브이 용산아이파크몰 제11관,20190418180825,2019-04-20 02:40:00.0,영화관,20170714
13,영업중,0,서울특별시 용산구 한강로3가 40-999번지 ,씨지브이 용산아이파크몰 제8관,20190418180958,2019-04-20 02:40:00.0,영화관,20041007
13,영업중,0,서울특별시 용산구 한강로3가 40-999번지 ,씨지브이 용산아이파크몰 제2관,20190418180446,2019-04-20 02:40:00.0,영화관,20041007
13,영업중,0,서울특별시 용산구 한강로3가 40-961번지 ,씨지브이 용산아이파크몰 제16관,20190418181119,2019-04-20 02:40:00.0,영화관,20170714
13,영업중,0,서울특별시 용산구 한강로3가 40-961번지 ,씨지브이 용산아이파크몰 제17관,20190418181137,2019-04-20 02:40:00.0,영화관,20170714
13,영업중,0,서울특별시 용산구 한강로3가 16-9번지 4~5층 ,롯데시네마 용산 제6관,20200115183944,2020-01-17 02:40:00.0,영화관,20021216
13,영업중,0,서울특별시 용산구 한강로3가 40-999번지 ,씨지브이 용산아이파크몰 제1관,20190418181056,2019-05-10 02:40:00.0,영화관,20041007
13,영업중,0,서울특별시 용산구 한강로3가 16-9번지 4~5층 ,롯데시네마 용산 제8관,20200115184219,2020-01-17 02:40:00.0,영화관,20021216
13,영업중,0,서울특별시 용산구 한강로3가 16-9번지 4~5층 ,롯데시네마 용산 제3관,20200115183636,2020-01-17 02:40:00.0,영화관,20021216
13,영업중,0,서울특별시 성동구 행당동 168-151번지 왕십리민자역사 ,CGV 왕십리 3관,20190423100659,2019-04-25 02:40:00.0,영화관,20081226
13,영업중,0,서울특별시 성동구 행당동 168-151번지 왕십리민자역사 ,CGV 왕십리 5관,20190422154939,2019-04-24 02:40:00.0,영화관,20081226
13,영업중,0,서울특별시 성동구 행당동 168-151번지 왕십리민자역사 ,CGV 왕십리 8관,20190422155111,2019-04-24 02:40:00.0,영화관,20081226
13,영업중,0,서울특별시 성동구 행당동 168-151번지 왕십리민자역사 ,CGV 왕십리 10관,20190422155205,2019-04-24 02:40:00.0,영화관,20081226
13,영업중,0,서울특별시 성동구 행당동 168-151번지 왕십리민자역사 ,CGV 왕십리 2관,20190423100601,2019-04-25 02:40:00.0,영화관,20081226
13,영업중,0,서울특별시 성동구 행당동 168-151번지 왕십리민자역사 ,CGV 왕십리 1관,20200225145336,2020-02-27 02:40:00.0,영화관,20081224
13,영업중,0,서울특별시 성동구 행당동 168-151번지 왕십리민자역사 ,CGV 왕십리 7관,20190422155040,2019-04-24 02:40:00.0,영화관,20081226
13,영업중,0,서울특별시 성동구 행당동 168-151번지 왕십리민자역사 ,CGV 왕십리 6관,20190422155011,2019-04-24 02:40:00.0,영화관,20081226
13,영업중,0,서울특별시 성동구 성수동1가 656-335번지 ,메가박스중앙(주) 성수지점 더부티크 102호,20191213163233,2019-12-15 02:40:00.0,영화관,20191106
13,영업중,0,서울특별시 성동구 성수동1가 656-335번지 ,메가박스중앙(주) 성수지점 더부티크 101호,20191213163035,2019-12-15 02:40:00.0,영화관,20191106
13,영업중,0,서울특별시 성동구 성수동1가 656-335번지 ,메가박스중앙(주) 성수지점 5관,20191213162959,2019-12-15 02:40:00.0,영화관,20191106
13,영업중,0,서울특별시 성동구 성수동1가 656-335번지 ,메가박스중앙(주) 성수지점 4관,20191213162927,2019-12-15 02:40:00.0,영화관,20191106
13,영업중,0,서울특별시 성동구 성수동1가 656-335번지 ,메가박스중앙(주) 성수지점 MX관,20191213162857,2019-12-15 02:40:00.0,영화관,20191106
13,영업중,0,서울특별시 성동구 성수동1가 656-335번지 ,메가박스중앙(주) 성수지점 2관,20191213162807,2019-12-15 02:40:00.0,영화관,20191106
13,영업중,0,서울특별시 성동구 성수동1가 656-335번지 ,메가박스중앙(주) 성수지점 1관,20191213161934,2019-12-15 02:40:00.0,영화관,20191106
13,영업중,0,서울특별시 광진구 군자동 477-12번지 ,메가박스 군자9,20180912173159,2018-09-12 23:59:59.0,영화관,20090723
13,영업중,0,서울특별시 성동구 행당동 168-151번지 왕십리민자역사 ,CGV 왕십리 9관,20190422155137,2019-04-24 02:40:00.0,영화관,20081226
13,영업중,0,서울특별시 성동구 행당동 168-151번지 왕십리민자역사 ,CGV 왕십리 4관,20190422154912,2019-04-24 02:40:00.0,영화관,20081226
13,영업중,0,서울특별시 광진구 자양동 9-4번지 몰오브케이 ,CGV 건대입구 제1관,20190419105524,2019-04-21 02:40:00.0,영화관,20180126
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제2관),20200115110631,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 구의동 546-4번지 테크노마트10층 ,CGV강변11 제4관[CGV 아트하우스],20190423130725,2019-04-25 02:40:00.0,영화관,19980327
13,영업중,0,서울특별시 광진구 구의동 546-4번지 테크노마트10층 ,CGV강변11 4DX 1관,20190423130646,2019-04-25 02:40:00.0,영화관,19980327
13,영업중,0,서울특별시 광진구 구의동 546-4번지 테크노마트10층 ,CGV강변11 STAR 3관,20190423130713,2019-04-25 02:40:00.0,영화관,19980325
13,영업중,0,서울특별시 광진구 구의동 546-4번지 테크노마트10층 ,CGV강변11 STAR 2관,20190423130659,2019-04-25 02:40:00.0,영화관,19980325
13,영업중,0,서울특별시 광진구 군자동 477-12번지 ,메가박스 군자6,20180912173159,2018-09-12 23:59:59.0,영화관,20090723
13,영업중,0,서울특별시 광진구 군자동 477-12번지 ,메가박스 군자10,20180912173159,2018-09-12 23:59:59.0,영화관,20090723
13,영업중,0,서울특별시 광진구 군자동 477-12번지 ,메가박스 군자4,20180912173159,2018-09-12 23:59:59.0,영화관,20090723
13,영업중,0,서울특별시 광진구 군자동 477-12번지 ,메가박스 군자3,20180912173159,2018-09-12 23:59:59.0,영화관,20090723
13,영업중,0,서울특별시 광진구 군자동 477-12번지 ,메가박스 군자5,20180912173159,2018-09-12 23:59:59.0,영화관,20090723
13,영업중,0,서울특별시 광진구 군자동 477-12번지 ,메가박스 군자8,20180912173159,2018-09-12 23:59:59.0,영화관,20090723
13,영업중,0,서울특별시 광진구 군자동 477-12번지 ,메가박스 군자7,20180912173159,2018-09-12 23:59:59.0,영화관,20090723
13,영업중,0,서울특별시 광진구 군자동 477-12번지 ,메가박스 군자1,20181017113226,2018-10-19 02:36:20.0,영화관,20090723
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제10관),20200115110219,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제9관),20200115110254,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (샤롯데관),20200115105143,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제8관),20200115110326,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제7관),20200115110356,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제4관),20200115110533,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 구의동 546-4번지 테크노마트10층 ,CGV강변 11 CINE & FORET,20190424100522,2019-04-26 02:40:00.0,영화관,19980327
13,영업중,0,서울특별시 광진구 구의동 546-4번지 테크노마트10층 ,CGV강변11 제10관,20190424100509,2019-04-26 02:40:00.0,영화관,19980327
13,영업중,0,서울특별시 광진구 구의동 546-4번지 테크노마트10층 ,CGV강변11 제9관,20190424100451,2019-04-26 02:40:00.0,영화관,19980327
13,영업중,0,서울특별시 강북구 번동 449-1번지 ,롯데시네마 수유관 제3관,20200116132213,2020-01-18 02:40:00.0,영화관,20170427
13,영업중,0,서울특별시 광진구 구의동 546-4번지 테크노마트10층 ,CGV강변11 제8관,20190424100440,2019-04-26 02:40:00.0,영화관,19980327
13,영업중,0,서울특별시 광진구 구의동 546-4번지 테크노마트10층 ,CGV강변11 제7관,20190424100422,2019-04-26 02:40:00.0,영화관,19980327
13,영업중,0,서울특별시 광진구 구의동 546-4번지 테크노마트10층 ,CGV강변11 제6관,20190424100410,2019-04-26 02:40:00.0,영화관,19980327
13,영업중,0,서울특별시 광진구 구의동 546-4번지 테크노마트10층 ,CGV강변11 제5관,20190423130633,2019-04-25 02:40:00.0,영화관,19980327
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (아르떼관),20200115110116,2020-01-17 02:40:00.0,영화관,20120511
13,영업중,0,서울특별시 광진구 화양동 1번지 건국대학교 예술문화대학 지하1층 ,KU시네마테크,20190211100328,2019-02-13 02:40:00.0,영화관,20101223
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제1관),20200115110656,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제3관),20200115110559,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제6관),20200115110426,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 자양동 227-7번지 더샵스타시티 ,롯데시네마 건대입구관 (제5관),20200115110501,2020-01-17 02:40:00.0,영화관,20070126
13,영업중,0,서울특별시 광진구 자양동 9-4번지 몰오브케이 ,CGV 건대입구 제5관,20190419105719,2019-04-21 02:40:00.0,영화관,20180126
13,영업중,0,서울특별시 광진구 자양동 9-4번지 몰오브케이 ,CGV 건대입구 제4관,20190419105706,2019-04-21 02:40:00.0,영화관,20180126
13,영업중,0,서울특별시 광진구 자양동 9-4번지 몰오브케이 ,CGV 건대입구 제3관,20190419105641,2019-04-21 02:40:00.0,영화관,20180126
13,영업중,0,서울특별시 광진구 자양동 9-4번지 몰오브케이 ,CGV 건대입구 제2관,20190419105653,2019-04-21 02:40:00.0,영화관,20180126
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 11층 ,롯데시네마 장안,20131223132555,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제5관,20200114180504,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 11층 ,롯데시네마 장안,20180202155915,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제4관,20200114180438,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제3관,20200114180408,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제2관,20200114180321,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제1관,20200114175114,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 12층 ,롯데시네마 장안,20131223132924,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 12층 ,롯데시네마 장안,20131223132832,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 12층 ,롯데시네마 장안,20131223132746,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 12층 ,롯데시네마 장안,20131223132656,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제8관,20200114180641,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제7관,20200114180613,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 전농동 591-53번지 청량리민자역사 8층9층 ,롯데시네마청량리 제6관,20200114180531,2020-01-16 02:40:00.0,영화관,20100818
13,영업중,0,서울특별시 동대문구 장안동 368-1번지 바우하우스 11층 ,롯데시네마 장안,20131223132457,2018-08-31 23:59:59.0,영화관,20050604
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉3관,20190429154537,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉2관,20190429154536,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉1관,20190429154536,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 7관,20191227163302,2019-12-29 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 6관,20191227163301,2019-12-29 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 5관,20191227163301,2019-12-29 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 4관,20191227163301,2019-12-29 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 3관,20191227163301,2019-12-29 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 2관,20191227163301,2019-12-29 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 130-3번지 상봉뉴월드시네마 4층 ,메가박스중앙(주) 상봉지점 1관,20200309173053,2020-03-11 02:40:00.0,영화관,20090925
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉7관,20190429154537,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉6관,20190429154537,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉5관,20190429154537,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 중랑구 상봉동 501번지 ,CGV상봉4관,20190429154537,2019-05-01 02:40:00.0,영화관,20160223
13,영업중,0,서울특별시 성북구 동선동1가 1-2번지 유타 ,CINE Q 성신여대입구 2관,20190903092741,2019-09-05 02:40:00.0,영화관,20080911
13,영업중,0,서울특별시 성북구 동선동1가 1-2번지 유타 ,CGV 성신여대입구 1관,20190902114512,2019-09-04 02:40:00.0,영화관,20190822
13,영업중,0,서울특별시 성북구 돈암동 538-98번지 ,아리랑시네센터 제3관,20190313084147,2019-03-15 02:40:00.0,영화관,20040503
13,영업중,0,서울특별시 성북구 돈암동 538-98번지 ,아리랑시네센터 제2관,20180801153423,2018-08-31 23:59:59.0,영화관,20040503
13,영업중,0,서울특별시 성북구 동선동1가 1-2번지 유타몰 12층 ,CGV 성신여대입구 3관,20190902114740,2019-09-04 02:40:00.0,영화관,20190822
13,영업중,0,서울특별시 성북구 동선동1가 1-2번지 유타 ,CGV 성신여대입구 2관,20190902114631,2019-09-04 02:40:00.0,영화관,20190822
