시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
가평군,롯데리아청평D/T점,20141219,영업,,Y,,,패스트푸드,"경기도 가평군 청평면 톳골길 3, C동 1,2층","경기도 가평군 청평면 청평리 312-9번지 외 5필지, C동 1,2층 ",12451,37.7399916185,127.4209745906
가평군,투빅버거청평점,20160420,영업,,N,,,패스트푸드,경기도 가평군 청평면 청평중앙로 53,경기도 가평군 청평면 청평리 465-29번지,12452,37.7381839,127.4200568
가평군,커피앤닭강정,20160518,영업,,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 117-6번지,12422,37.8062921,127.5248511
가평군,가평역맞이방나루김밥,20170118,영업,,N,,,패스트푸드,"경기도 가평군 가평읍 문화로 13-42, 가평역사동 1층",경기도 가평군 가평읍 달전리 567번지 외 15필지(가평역사 1층) ,12423,37.8141819,127.5109723
가평군,베스킨라빈스(가평점),20111111,영업,,N,,,패스트푸드,경기도 가평군 가평읍 가화로 124,경기도 가평군 가평읍 읍내리 471-3번지 외1필지,12419,37.8306760,127.5135275
가평군,이삭,20160108,영업,,N,,,패스트푸드,"경기도 가평군 가평읍 가화로 97-1, 1층",경기도 가평군 가평읍 읍내리 476-11번지 외 1필지(1층),12418,37.8284030,127.5141366
가평군,효정분식,20191217,영업,,N,,,패스트푸드,"경기도 가평군 설악면 미사리로 278-64, 청심청소년수련원 1층",경기도 가평군 설악면 송산리 595번지 청심청소년수련원 ,12461,37.6816092112,127.5209948977
가평군,롯데리아 설악점,20181231,영업,,N,,,패스트푸드,"경기도 가평군 설악면 신천중앙로 98, 1층",경기도 가평군 설악면 신천리 409-4번지 ,12465,37.6771163,127.4929195
가평군,롯데리아 가평(현리점),20150306,영업,,N,,,패스트푸드,경기도 가평군 조종면 현창로38번길 2-1,경기도 가평군 조종면 현리 409-11번지,12437,37.8183196,127.3487644
가평군,세븐일레븐 가평역점,20190524,영업,,N,,,패스트푸드,"경기도 가평군 가평읍 문화로 1, 1층",경기도 가평군 가평읍 달전리 429-10번지 1층 ,12423,37.8147355,127.5142127
가평군,세븐일레븐 청평터미널점,20090629,영업,,N,,,패스트푸드,경기도 가평군 청평면 청평중앙로 52 (외 2필지),경기도 가평군 청평면 청평리 432-10번지 외 2필지 ,12452,37.7377690,127.4202019
가평군,이거야?,20200508,영업,,N,,,패스트푸드,"경기도 가평군 청평면 경춘로 135-26, 1층","경기도 가평군 청평면 대성리 383-60번지 ,1층 ",12457,37.6878858730,127.3798886206
가평군,피자에땅(가평점),20060601,영업,,N,,,패스트푸드,경기도 가평군 가평읍 보납로 22,경기도 가평군 가평읍 읍내리 467-4번지,12418,37.8307330,127.5128578
가평군,치치꼬꼬,20150624,영업,,N,,,패스트푸드,"경기도 가평군 가평읍 가화로 37, 1층","경기도 가평군 가평읍 대곡리 219-1번지 ,1층",12420,37.8230370,127.5153830
가평군,고래김밥,20160920,영업,,N,,,패스트푸드,"경기도 가평군 가평읍 가화로 51, 1층","경기도 가평군 가평읍 대곡리 168-9번지 외 1필지, 1층",12420,37.8245691,127.5152687
가평군,아삭김밥전문점,20140403,영업,,N,,,패스트푸드,경기도 가평군 가평읍 석봉로 167 (외 2필지),경기도 가평군 가평읍 읍내리 494-10번지 외 2필지,12417,37.8300406,127.5104676
가평군,던킨도너츠,20120425,영업,,N,,,패스트푸드,경기도 가평군 가평읍 보납로 25 (1층),경기도 가평군 가평읍 읍내리 447-1번지 1층,12412,37.8310109,127.5131664
가평군,미니스톱가평남이섬점,20160712,영업,,N,,,패스트푸드,"경기도 가평군 가평읍 북한강변로 1044-11, 1층","경기도 가평군 가평읍 달전리 108-5번지 , 1층",12422,37.8058743,127.5256089
가평군,세븐일레븐 가평군청점,20100202,영업,,N,,,패스트푸드,경기도 가평군 가평읍 석봉로 192 (외 1필지),경기도 가평군 가평읍 읍내리 617-6번지 외 1필지,12413,37.8320958,127.5102204
가평군,GS25 가평설악점,20110428,영업,,N,,,패스트푸드,경기도 가평군 설악면 신천중앙로 129,경기도 가평군 설악면 신천리 458-4번지,12467,37.6777791,127.4895005
가평군,청담동꿀꽈배기 남이섬점,20150311,영업,,N,,,패스트푸드,"경기도 가평군 가평읍 북한강변로 1037, 1동 1층","경기도 가평군 가평읍 달전리 110-1번지 외 1필지, 1동 1층 1동 ",12422,37.8052649840,127.5248779800
가평군,점프노리,20151005,영업,,N,,,패스트푸드,경기도 가평군 가평읍 오리나무길 20 (제1동 1층),"경기도 가평군 가평읍 대곡리 240-9번지 , 238-8 제1동 1층 ",12420,37.8257501758,127.5137265767
가평군,킹토스트&퀸라이스,20180306,영업,,N,,,패스트푸드,"경기도 가평군 가평읍 석봉로 123, 1층",경기도 가평군 가평읍 대곡리 261-10번지 1층 ,12416,37.8262461149,127.5117381243
가평군,미니스톱 대성리점,20080923,영업,,N,,,패스트푸드,경기도 가평군 청평면 경춘로 64-1,경기도 가평군 청평면 대성리 396번지,12457,37.6815285,127.3781467
가평군,버거비,20151008,폐업,20151012,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 14필지,,37.8165452,127.5287959
가평군,세븐일레븐(남이섬점),20130524,폐업,20170731,N,,,패스트푸드,경기도 가평군 가평읍 북한강변로 1049,경기도 가평군 가평읍 달전리 118-2번지,12422,37.8061573,127.5247707
가평군,크리스피크림노원점,20150501,폐업,20150506,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 20번지 일원,,37.8126798,127.5309148
가평군,한국파파존스(주),20160929,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지,,37.8165452,127.5287959
가평군,뿌자케밥,20160928,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지,,37.8165452,127.5287959
가평군,스넥코너(푸드코트),20151023,폐업,20151026,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 인근,,37.8165452,127.5287959
가평군,SH,20160617,폐업,20160619,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 2-2번지 일원,,37.8096265,127.5347200
가평군,깡치네 유통,20151008,폐업,20151012,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 14필지,,37.8165452,127.5287959
가평군,엔제리너스,20160928,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지,,37.8165452,127.5287959
가평군,쉘피쉬,20170428,폐업,20170501,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지,,37.8165452,127.5287959
가평군,롯데리아,20181005,폐업,20181014,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지,,37.8165452,127.5287959
가평군,도토리푸드,20150501,폐업,20150506,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 20번지 일원,,37.8126798,127.5309148
가평군,피자5000,20071129,폐업,20100601,N,,,패스트푸드,경기도 가평군 가평읍 굴다리길 3 (대곡리),경기도 가평군 가평읍 대곡리 232-3번지,12420,37.8259310,127.5149373
가평군,또래오래,20151008,폐업,20151012,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 14필지,,37.8165452,127.5287959
가평군,세븐일레븐 가평자라섬점,20151007,폐업,20151012,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 14필지,,37.8165452,127.5287959
가평군,깡치네,20160929,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지 일원,,37.8165452,127.5287959
가평군,그렐린푸드&커피트럭,20150501,폐업,20150506,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 20번지 일원,,37.8126798,127.5309148
가평군,롯데리아(나뚜루팝),20160928,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지,,37.8165452,127.5287959
가평군,세븐일레븐,20160928,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지,,37.8165452,127.5287959
가평군,파파존스,20181005,폐업,20181014,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지,,37.8165452,127.5287959
가평군,야끼타운,20160928,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지,,37.8165452,127.5287959
가평군,청평토스트,20140826,폐업,20170317,N,,,패스트푸드,경기도 가평군 청평면 여울길 14,경기도 가평군 청평면 청평리 432-20번지,12452,37.7381630,127.4208622
가평군,아비시니카,20161026,폐업,20161031,N,,,패스트푸드,경기도 가평군 가평읍 자라섬로 60 외 1필지 (달전리),경기도 가평군 가평읍 달전리 산 7번지 외 1필지,12421,37.8179896,127.5241044
가평군,밥밥밥(경복궁부페),20160929,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지 일원,,37.8165452,127.5287959
가평군,면사랑,20160909,폐업,20160913,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 25-1번지,,37.8189829,127.5276548
가평군,고스트캐슬(가평현리점),20140318,폐업,20160713,N,,,패스트푸드,"경기도 가평군 조종면 현창로38번길 3, 3층",경기도 가평군 조종면 현리 265-12번지 3층,12437,37.8185098,127.3484019
가평군,세븐일레븐(가평도대리점),20150706,폐업,20171219,N,,,패스트푸드,경기도 가평군 북면 가화로 2463,경기도 가평군 북면 도대리 399-1번지,12401,37.9597444,127.4719086
가평군,세븐일레븐 가평본점,20100108,폐업,20140611,N,,,패스트푸드,경기도 가평군 가평읍 연인길 2 (외 2필지),경기도 가평군 가평읍 읍내리 476-4번지 외 2필지,12418,37.8285384,127.5140807
가평군,신전떡볶이 가평점,20170516,폐업,20190212,N,,,패스트푸드,"경기도 가평군 가평읍 오리나무길 19, 1층","경기도 가평군 가평읍 대곡리 239-5번지 , 1층 ",12420,37.8257903,127.5141299
가평군,남이섬옥수수밭,20100513,폐업,20130104,N,,,패스트푸드,경기도 가평군 가평읍 북한강변로 1024 (외 4필지),경기도 가평군 가평읍 달전리 140-2번지 외 4필지,12422,37.8039029,127.5252431
가평군,(주)롯데리아,20151008,폐업,20151012,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 14필지,,37.8165452,127.5287959
가평군,샬롬아이스크림,20100513,폐업,20181205,N,,,패스트푸드,경기도 가평군 가평읍 북한강변로 1024 (외 4필지),경기도 가평군 가평읍 달전리 140-2번지 외 4필지 ,12422,37.8039029,127.5252431
가평군,GS25가평경춘점,20170822,폐업,20191010,N,,,패스트푸드,경기도 가평군 가평읍 경춘로 2180,경기도 가평군 가평읍 대곡리 121-6번지 ,12421,37.8198484299,127.5131577061
가평군,또래오래,20151023,폐업,20151026,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 인근,,37.8165452,127.5287959
가평군,롯데리아,20151023,폐업,20151026,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 인근,,37.8165452,127.5287959
가평군,뿌자케밥,20151008,폐업,20151012,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 14필지,,37.8165452,127.5287959
가평군,롯데리아,20150501,폐업,20150506,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 20번지 일원,,37.8126798,127.5309148
가평군,롯데리아(TGIF),20160929,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지,,37.8165452,127.5287959
가평군,피자5000,20070413,폐업,20070919,N,,,패스트푸드,경기도 가평군 가평읍 굴다리길 3 (대곡리),경기도 가평군 가평읍 대곡리 232-3번지,12420,37.8259310,127.5149373
가평군,폴스,20160929,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지 일원,,37.8165452,127.5287959
가평군,아메리카나,19970702,폐업,20090316,N,,,패스트푸드,경기도 가평군 청평면 경춘로 1444 (상천리),경기도 가평군 청평면 상천리 257-4번지,12449,37.7782100,127.4643574
가평군,(주)롯데리아 TGI Friday's,20151008,폐업,20151012,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 14필지,,37.8165452,127.5287959
가평군,관광두레,20160928,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지,,37.8165452,127.5287959
가평군,더쉐프,20150501,폐업,20150506,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 20번지 일원,,37.8126798,127.5309148
가평군,poing,20151008,폐업,20151012,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 14필지,,37.8165452,127.5287959
가평군,클레이아트디자인,20151008,폐업,20151012,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 14필지,,37.8165452,127.5287959
가평군,또래오래강북지사,20160929,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지 일원,,37.8165452,127.5287959
가평군,퀴즈노스자라섬점,20151023,폐업,20151026,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 일원,,37.8165452,127.5287959
가평군,자라섬풀빛미술축제,20150806,폐업,20150827,N,,,패스트푸드,경기도 가평군 가평읍 자라섬로 60 외 1필지 (달전리),경기도 가평군 가평읍 달전리 산 7번지 외 1필지,12421,37.8179896,127.5241044
가평군,바이더웨이 가평자라섬점,20090623,폐업,20120503,N,,,패스트푸드,경기도 가평군 가평읍 호반로 2598,경기도 가평군 가평읍 대곡리 68-4번지,12421,37.8177337,127.5146649
가평군,롯데리아,20160929,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지,,37.8165452,127.5287959
가평군,(주)스위트몬스터,20160929,폐업,20161004,N,,,패스트푸드,,경기도 가평군 가평읍 달전리 24번지 외 15필지 일원,,37.8165452,127.5287959
가평군,피자5070,20061122,폐업,20070321,N,,,패스트푸드,경기도 가평군 가평읍 굴다리길 3 (대곡리),경기도 가평군 가평읍 대곡리 232-3번지,12420,37.8259310,127.5149373
고양시,호야분식,20100408,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 일산로441번길 18, 1층 일부호 (정발산동)",경기도 고양시 일산동구 정발산동 1150-7번지 1층 일부호,10359,37.6725481,126.7769882
고양시,롯데리아고양행신역,20090626,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 무원로6번길 50 (행신동, 1층 101호,102호)","경기도 고양시 덕양구 행신동 714-3번지 1층 101호,102호 ",10523,37.6145575,126.8336810
고양시,피자닭컴,20070814,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 유산길 11 (내유동,1층)",경기도 고양시 덕양구 내유동 675-8번지 1층,10263,37.7257334,126.8442610
고양시,도미노피자원당점,20041106,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 고양대로 1375 (성사동,1층)",경기도 고양시 덕양구 성사동 703-5번지 1층,10464,37.6546554,126.8369557
고양시,고피자(GOPIZZA),20180221,영업,,N,,,패스트푸드,"경기도 고양시 일산서구 일산로 547, 일신1조합상가 1층 104호 (일산동)",경기도 고양시 일산서구 일산동 1085-1번지 일신1조합상가 104호,10375,37.6775741,126.7670769
고양시,신전떡볶이,20120530,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 호국로 851 (성사동, 1층일부)",경기도 고양시 덕양구 성사동 714번지 1층일부,10294,37.6607960,126.8405686
고양시,미니스톱원흥주공점,20141024,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 도래울로 16, 101,102호 (도내동, 엘에이치원흥도래울마을6단지)","경기도 고양시 덕양구 도내동 1103번지 엘에이치원흥도래울마을6단지 101,102호",10551,37.6272508,126.8674777
고양시,이삭토스트백석점,20090506,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 백석로 153, 106호 (백석동, 백송마을상가동 )",경기도 고양시 일산동구 백석동 1139번지 백송마을상가동 106호,10418,37.6516030,126.7929047
고양시,맥도날드 마두역점,20121217,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 중앙로 1190, 102,103호 (마두동, 서울타워)","경기도 고양시 일산동구 마두동 798-6번지 서울타워 102,103호",10414,37.6529892,126.7775460
고양시,버거킹 고양터미널점,20151203,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 중앙로 1036, 1층 일부호 (백석동, 베스트고양터미널 고양종합터미널)",경기도 고양시 일산동구 백석동 1242번지 베스트고양터미널 고양종합터미널 1층일부호,10450,37.6431641,126.7896540
고양시,씨유토당제일점,20181226,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 지도로124번길 58, 1(일부)층 (토당동)",경기도 고양시 덕양구 토당동 897번지 1층 일부 ,10511,37.6273583,126.8260961
고양시,퀴즈노스 세이브존화정점,20181206,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 화정로 52, 세이브존 1층 1008호, 1027호 (화정동)","경기도 고양시 덕양구 화정동 970번지 세이브존 1008호, 1027호 ",10500,37.6342765,126.8313478
고양시,써클PC방내 매점,20200113,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 동송로 70, 힐스테이트 삼송역 지하2층 일부호 (삼송동)",경기도 고양시 덕양구 삼송동 291번지 힐스테이트 삼송역 지2층일부호,10591,37.6523277405,126.8966457698
고양시,롯데리아일산중산,20040303,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 중산로 245 (중산동,대성상가101호)",경기도 고양시 일산동구 중산동 1561번지 대성상가101호 ,10336,37.6937901,126.7802912
고양시,GS25성석누리점,20180122,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 고봉로 529, 1층 일부호 (성석동)",경기도 고양시 일산동구 성석동 2176번지 일부호,10246,37.7055690,126.7820476
고양시,피자스쿨(신원마을점),20160912,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 권율대로 889, 1층 107호 (신원동, 파스텔시티2)",경기도 고양시 덕양구 신원동 620번지 파스텔시티2 107호,10568,37.6633849,126.8894218
고양시,베스킨라빈스 능곡점,20140616,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 지도로 100, 104호105호 (토당동, 파워프라자 202)",경기도 고양시 덕양구 토당동 845번지 104호 105호,10511,37.6260218,126.8240716
고양시,베스킨라빈스아이스크림고양점,20100422,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 혜음로 23 (고양동,102호)",경기도 고양시 덕양구 고양동 230-1번지 102호,10275,37.7025699,126.9015634
고양시,한국맥도날드 화정점,20030610,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 화신로272번길 67 (화정동, 화정장군빌딩1층)",경기도 고양시 덕양구 화정동 970-3번지 외1필지 화정장군빌딩 1층 ,10500,37.6338532530,126.8314847556
고양시,베스킨라빈스,20000721,영업,,N,,,패스트푸드,경기도 고양시 덕양구 호국로 792 (성사동),경기도 고양시 덕양구 성사동 696-3번지,10463,37.6565470,126.8366228
고양시,홍시,20080418,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 일산로 284, 정발빌딩 1층 106호 (마두동)",경기도 고양시 일산동구 마두동 908번지 정발빌딩 ,10412,37.6611596033,126.7864065869
고양시,피자스쿨,20060227,영업,,N,,,패스트푸드,"경기도 고양시 일산서구 일산로 542 (일산동,외1필지 (용신프라자 105호))",경기도 고양시 일산서구 일산동 1079-1번지 외1필지 (용신프라자 105호),10374,37.6779091,126.7679033
고양시,피자매니,20090930,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 화랑로 33 (화전동,1층)",경기도 고양시 덕양구 화전동 203-90번지 1층,10540,37.6015040,126.8701742
고양시,얼음마루스낵,20171025,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 어울림로 33, 1(일부)층 (성사동, 얼름마루)",경기도 고양시 덕양구 성사동 777번지 외9필지 얼름마루 1층일부,10471,37.6488034,126.8336486
고양시,수피자,20110309,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 원당로125번길 22 (주교동,1층 일부)",경기도 고양시 덕양구 주교동 556-6번지 1층 일부,10298,37.6633512,126.8379563
고양시,한국맥도날드고양맥드라이브점,20001114,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 호국로 1699 (벽제동, 1.2층)","경기도 고양시 덕양구 벽제동 262-1번지 1,2층 ",10275,37.7027639654,126.9039994119
고양시,떡볶이가부침개를만났을때,20050520,영업,,N,,,패스트푸드,"경기도 고양시 일산서구 대산로 215 (대화동,연세프라자106호)",경기도 고양시 일산서구 대화동 2143번지 연세프라자106호,10377,37.6781519,126.7544583
고양시,써브웨이 일산행신점,20170331,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 충장로 11, 1(일부)층 (행신동, 동진빌딩)","경기도 고양시 덕양구 행신동 707-1번지 동진빌딩 101(전체), 102(일부)",10523,37.6137196,126.8336489
고양시,도미노피자화정점,19960322,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 은빛로 53, 103,104호 (화정동)","경기도 고양시 덕양구 화정동 908번지 103,104호",10477,37.6379376,126.8335940
고양시,지에스25관산신성점,20170202,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 통일로 769-26, 1(일부)층 (관산동)",경기도 고양시 덕양구 관산동 210-7번지 1층일부,10287,37.6862977,126.8652051
고양시,롯데리아일산풍동점,20100128,영업,,Y,,,패스트푸드,"경기도 고양시 일산동구 숲속마을로 48 (풍동,신성프라자 101호,102호,201호)","경기도 고양시 일산동구 풍동 1280번지 신성프라자 101호,102호,201호",10306,37.6673787,126.7979039
고양시,세븐PC방,20180309,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 중앙로 1171, 현대프리젠트 지하1층 비131호 (장항동)",경기도 고양시 일산동구 장항동 895번지 현대프리젠트,10414,37.6513224,126.7775171
고양시,뉴욕핫도그앤커피,20140327,영업,,N,,,패스트푸드,"경기도 고양시 일산서구 한류월드로 282, 1층 일부호 (대화동, 아쿠아플라넷)",경기도 고양시 일산서구 대화동 2606-1번지 아쿠아플라넷 일산 1층일부 ,10392,37.6634321,126.7554028
고양시,롯데리아고양터미널롯데아울렛점,20150806,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 중앙로 1036, 1층일부호 (백석동, 베스트고양터미널 고양종합터미널)",경기도 고양시 일산동구 백석동 1242번지 베스트고양터미널 고양종합터미널 1층일부호,10450,37.6431641736,126.7896540033
고양시,59쌀피자,20100416,영업,,N,,,패스트푸드,"경기도 고양시 일산서구 강선로 59 (주엽동,동신파크빌딩 105호)",경기도 고양시 일산서구 주엽동 72-1번지 동신파크빌딩 105호,10386,37.6694598,126.7642689
고양시,토스트앤커피(Toast n coffee),20130315,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 중산로 235 (중산동, 102호)",경기도 고양시 일산동구 중산동 1562-1번지 102호 ,10337,37.6929879,126.7801008
고양시,보스톤피자고양점,20131101,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 충장로 150 (행신동, 지하1층(일부))",경기도 고양시 덕양구 행신동 941번지 지하1층(일부),10495,37.6251114,126.8361265
고양시,이삭토스트 화정역점,20130613,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 화정로 53-1 (화정동, 글로리아프라자101호)",경기도 고양시 덕양구 화정동 967-3번지 글로리아프라자101호,10497,37.6353861,126.8323422
고양시,맘스터치화정로데오점,20151118,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 화신로260번길 33, 1(일부)층 (화정동)",경기도 고양시 덕양구 화정동 979-1번지 1(일부)층,10500,37.6322148,126.8324288
고양시,아마스빈,20161123,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 화정로 65, 1층 105-2호 (화정동, 오벨리스크)",경기도 고양시 덕양구 화정동 965번지 오벨리스크 1층 105-2호,10497,37.6348832,126.8334876
고양시,피자스쿨(일산주엽점),20131113,영업,,N,,,패스트푸드,"경기도 고양시 일산서구 주엽로 134, 107호 (주엽동, 일산시대프라자)",경기도 고양시 일산서구 주엽동 115-1번지 일산시대프라자 107호,10387,37.6706274,126.7580992
고양시,오구쌀피자,20131127,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 동세로 125, 1층 (원흥동, 삼송마을 15단지 계룡리슈빌 상가1동 107호)",경기도 고양시 덕양구 원흥동 삼송택지개발지구 A15블록,10558,37.6520511,126.8808156
고양시,피자샵일산동구점,20160725,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 정발산로196번길 8-11, 1층 일부호 (마두동)",경기도 고양시 일산동구 마두동 897-5번지,10412,37.6624931,126.7864593
고양시,GS25행신무원점,20180104,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 무원로36번길 1, 1(일부)층 (행신동)",경기도 고양시 덕양구 행신동 720-12번지 1층일부,10524,37.6159433,126.8325112
고양시,미스터피자풍동점,20060921,영업,,Y,,,패스트푸드,"경기도 고양시 일산동구 숲속마을1로 76 (풍동,외1필지 힘찬프라자 202호)",경기도 고양시 일산동구 풍동 1275번지 외1필지 힘찬프라자 202호,10305,37.6677164,126.8003739
고양시,퀴즈노스일산백마점,20190222,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 일산로 245, 101호 일부호 (마두동)",경기도 고양시 일산동구 마두동 753-3번지 창복종합상가 ,10416,37.6577111,126.7876518
고양시,스마일찹쌀꽈배기,20190307,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 위시티로 67, C.K메디컬프라자 1층 114호 (식사동)",경기도 고양시 일산동구 식사동 1522번지 ,10325,37.6780409,126.8108200
고양시,버거킹 고양덕이DT점,20200128,영업,,Y,,,패스트푸드,"경기도 고양시 일산서구 경의로 850, 1층·2층 (덕이동)",경기도 고양시 일산서구 덕이동 274-14번지 1층·2층 ,10232,37.6932901918,126.7597934777
고양시,탄현역 마성떡볶이,20200413,영업,,N,,,패스트푸드,"경기도 고양시 일산서구 경의로 856, 탄현역사 2층 일부호 (덕이동)",경기도 고양시 일산서구 덕이동 238-12번지 탄현역사 2층 일부 ,10232,37.6939148531,126.7610276057
고양시,치앤강,20190329,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 화신로272번길 38, 성보월드프라자 110호 (화정동)",경기도 고양시 덕양구 화정동 980번지 성보월드프라자 110호,10500,37.6324662,126.8318504
고양시,파파존스고양삼송점,20190329,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 덕수천1로 64, 1(일부)층 (삼송동)",경기도 고양시 덕양구 삼송동 337-2번지 1층 일부 ,10588,37.6481351,126.8839494
고양시,노브랜드버거 원마운트점,20200331,영업,,N,,,패스트푸드,"경기도 고양시 일산서구 한류월드로 300, 고양 원마운트 1층 1136,1137,1138호 (대화동)","경기도 고양시 일산서구 대화동 2606번지 고양 원마운트 1136,1137,1138호 ",10392,37.6643761173,126.7544363076
고양시,노브랜드버거 화정점,20200508,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 화신로 263, 브릿지타워 1층 104~107호 (화정동)",경기도 고양시 덕양구 화정동 1000번지 104~107호 ,10503,37.6304525300,126.8320458150
고양시,맘스터치고양아울렛점,20200409,영업,,Y,,,패스트푸드,"경기도 고양시 덕양구 권율대로 420, 이케아 고양점 1층 일부호 (도내동)",경기도 고양시 덕양구 도내동 1003번지 이케아 고양점 1층일부호,10551,37.6295877482,126.8631057368
고양시,던킨도너츠일산식사점,20200420,영업,,N,,,패스트푸드,"경기도 고양시 일산동구 위시티로 32, 크레오시티 1층 101호 (식사동)",경기도 고양시 일산동구 식사동 1582-1번지 ,10324,37.6753041410,126.8088508377
고양시,봉수아피자 일산서구점,20200420,영업,,N,,,패스트푸드,"경기도 고양시 일산서구 일산로636번길 49, 1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2012-5번지 ,10369,37.6838666807,126.7598344200
고양시,피자마루,20101005,영업,,N,,,패스트푸드,"경기도 고양시 덕양구 지도로103번길 3 (토당동,대광주택A 101호일부)",경기도 고양시 덕양구 토당동 841-1번지 대광주택A 101호일부,10508,37.6260477,126.8233466
