X좌표,Y좌표,자치구,번째,1인 가구 점수,2인 가구 점수,4인 가구 점수
126.874556442192,37.4853667492688,금천구,1443,50.0,50.0,40
126.87456265038901,37.48536625137921,금천구,1443,50.0,50.0,40
126.874573322939,37.485366803446105,금천구,1443,50.0,50.0,40
126.87476241464199,37.48539406348971,금천구,1443,50.0,50.0,40
126.875182067775,37.485470836675795,금천구,1443,50.0,50.0,40
126.87522618024401,37.4854812183075,금천구,1443,50.0,50.0,40
126.875465058155,37.4855474446359,금천구,1443,50.0,50.0,40
126.875543243301,37.485567989737795,금천구,1443,50.0,50.0,40
126.875747240924,37.4856205371566,금천구,1443,50.0,50.0,40
126.875884062369,37.4856548216181,금천구,1443,50.0,50.0,40
126.876076250552,37.485704022209895,금천구,1443,50.0,50.0,40
126.876096334268,37.485708990022005,금천구,1443,50.0,50.0,40
126.876144787508,37.485720132758395,금천구,1443,50.0,50.0,40
126.87631811450399,37.48576370871979,금천구,1443,50.0,50.0,40
126.876343770108,37.4857700879542,금천구,1443,50.0,50.0,40
126.87638230979401,37.4857798145299,금천구,1443,50.0,50.0,40
126.876545180854,37.4858218834235,금천구,1443,50.0,50.0,40
126.87661007160801,37.4858345930741,금천구,1443,50.0,50.0,40
126.876795332558,37.4858888758242,금천구,1443,50.0,50.0,40
126.876899435449,37.4859218451476,금천구,1443,50.0,50.0,40
126.87688389556,37.4859449304055,금천구,1443,50.0,50.0,40
126.876917510522,37.4859517323707,금천구,1443,50.0,50.0,40
126.87709937507499,37.485988504625396,금천구,1443,50.0,50.0,40
126.877308706079,37.4860308015785,금천구,1443,50.0,50.0,40
126.87730927723301,37.486027288277604,금천구,1443,50.0,50.0,40
126.87731212986999,37.4860116138707,금천구,1443,50.0,50.0,40
126.877312927456,37.486007920607705,금천구,1443,50.0,50.0,40
126.87735768617,37.4860176083523,금천구,1443,50.0,50.0,40
126.877392185243,37.4860299702835,금천구,1443,50.0,50.0,40
126.877392156907,37.486047098269786,금천구,1443,50.0,50.0,40
126.877415177395,37.4860539790633,금천구,1443,50.0,50.0,40
126.877624127963,37.4860803814122,금천구,1518,93.0,93.0,47
126.877658900067,37.486105474686106,금천구,1518,93.0,93.0,47
126.877680610101,37.4861116963239,금천구,1518,93.0,93.0,47
126.877802259177,37.4861599732148,금천구,1518,93.0,93.0,47
126.877892274587,37.486213559818395,금천구,1518,93.0,93.0,47
126.877880233225,37.4862270622236,금천구,1518,93.0,93.0,47
126.87789276703501,37.486237211591394,금천구,1518,93.0,93.0,47
126.877994559413,37.4863212282076,금천구,1518,93.0,93.0,47
126.87813543810499,37.486385571670496,금천구,1518,93.0,93.0,47
126.87814585509899,37.486390366859105,금천구,1518,93.0,93.0,47
126.878156441238,37.4863954415336,금천구,1518,93.0,93.0,47
126.878267565848,37.4865048037829,금천구,1518,93.0,93.0,47
126.87835258014299,37.48658852327471,금천구,1518,93.0,93.0,47
126.878462882043,37.4866621237804,금천구,1518,93.0,93.0,47
126.879116862182,37.48636913103621,금천구,1518,93.0,93.0,47
126.879452421401,37.4862188399314,금천구,1518,93.0,93.0,47
126.879918909746,37.486055735309,금천구,1518,93.0,93.0,47
126.88031752704201,37.4859173367497,금천구,1518,93.0,93.0,47
126.880591868884,37.4858221658581,금천구,1518,93.0,93.0,47
126.88093355632401,37.4857037001348,금천구,1518,93.0,93.0,47
126.881033243784,37.4856708522425,금천구,1518,93.0,93.0,47
126.881353731233,37.4855585535536,금천구,1518,93.0,93.0,47
126.88176981497801,37.4853120477851,금천구,1518,93.0,93.0,47
126.882021450639,37.485166178279705,금천구,1518,93.0,93.0,47
126.882240010229,37.4850365919688,금천구,1518,93.0,93.0,47
126.882319762912,37.4849893699226,금천구,1518,93.0,93.0,47
126.882361319131,37.484965201952896,금천구,1518,93.0,93.0,47
126.88237475255801,37.4849573317443,금천구,1518,93.0,93.0,47
126.88239137935899,37.484946365312,금천구,1518,93.0,93.0,47
126.882397749424,37.4849435606124,금천구,1518,93.0,93.0,47
126.882467239718,37.4849008241121,금천구,1518,93.0,93.0,47
126.88257405599899,37.4848347712162,금천구,1518,93.0,93.0,47
126.882617023599,37.4848117218172,금천구,1518,93.0,93.0,47
126.88264107277,37.4847973930761,금천구,1518,93.0,93.0,47
126.88264831565901,37.4847931746701,금천구,1518,93.0,93.0,47
126.88267307758801,37.4847785583193,금천구,1518,93.0,93.0,47
126.882718164799,37.484752132263,금천구,1518,93.0,93.0,47
126.88272400432699,37.484748759382,금천구,1518,93.0,93.0,47
126.882806069888,37.48468999751261,금천구,1518,93.0,93.0,47
126.882935709618,37.484597775127796,금천구,1518,93.0,93.0,47
126.882976922491,37.4845688132719,금천구,1518,93.0,93.0,47
126.883068527495,37.4845047088445,금천구,1518,93.0,93.0,47
126.883100005993,37.484482503701,금천구,1518,93.0,93.0,47
126.88312954885599,37.4844616931607,금천구,1518,93.0,93.0,47
126.883208603148,37.48440490118271,금천구,1518,93.0,93.0,47
126.883286253554,37.4843492249871,금천구,1518,93.0,93.0,47
126.883388296782,37.48427612074671,금천구,1518,93.0,93.0,47
126.883715495113,37.484045845298795,금천구,1593,270.0,271.5,148
126.883847960985,37.4839524984679,금천구,1593,270.0,271.5,148
126.883939915867,37.4838878350851,금천구,1593,270.0,271.5,148
126.884037190781,37.4838192305363,금천구,1593,270.0,271.5,148
126.884203794673,37.4837011397188,금천구,1592,420.0,420.0,223
126.884267645296,37.4836555854273,금천구,1592,420.0,420.0,223
126.884293995142,37.483637312245996,금천구,1592,420.0,420.0,223
