X좌표,Y좌표,자치구,번째,1인 가구 점수,2인 가구 점수,4인 가구 점수
127.00864326221901,37.5804682520471,종로구,3191,25.0,26.0,27
127.008712749054,37.5804511651316,종로구,3191,25.0,26.0,27
127.00876564011101,37.5804431070786,종로구,3191,25.0,26.0,27
127.00890785296998,37.5804242316086,종로구,3191,25.0,26.0,27
127.00913781377899,37.58039352939571,종로구,3191,25.0,26.0,27
127.00916523299699,37.5803907165455,종로구,3191,25.0,26.0,27
127.009237924409,37.5803825488784,종로구,3191,25.0,26.0,27
127.009268705903,37.5803791681628,종로구,3191,25.0,26.0,27
127.009277909771,37.5803780323155,종로구,3191,25.0,26.0,27
127.009438167805,37.58035663225721,종로구,3191,25.0,26.0,27
127.01003197993,37.580278033927,종로구,3191,25.0,26.0,27
127.01003587428998,37.580277466024704,종로구,3191,25.0,26.0,27
127.010295905029,37.580266184649204,종로구,3191,25.0,26.0,27
127.010591132532,37.58025377376849,종로구,3191,25.0,26.0,27
127.01067835517401,37.580392573000005,종로구,3191,25.0,26.0,27
127.010703832099,37.580430304331,종로구,3191,25.0,26.0,27
127.01097470383002,37.5808272845676,종로구,3191,25.0,26.0,27
127.01111447910802,37.58104406861701,종로구,3191,25.0,26.0,27
127.011171973917,37.581091924321896,종로구,3191,25.0,26.0,27
127.011609830773,37.5814353887221,종로구,3191,25.0,26.0,27
127.011691737812,37.5815063343586,종로구,3191,25.0,26.0,27
127.011760906345,37.581560387551605,종로구,3191,25.0,26.0,27
127.011777186919,37.5815654586905,종로구,3191,25.0,26.0,27
127.01178832759399,37.581569962653,종로구,3191,25.0,26.0,27
127.011924578498,37.5815721671485,종로구,3191,25.0,26.0,27
127.012082860509,37.5815747209022,종로구,3191,25.0,26.0,27
127.012124600923,37.5815688066902,종로구,3191,25.0,26.0,27
127.012853371201,37.58135953897849,종로구,3191,25.0,26.0,27
127.01319532514401,37.581420322224496,종로구,3191,25.0,26.0,27
127.013263426778,37.5814507237548,종로구,3266,88.0,89.5,62
127.01337382478201,37.5815548937581,종로구,3266,88.0,89.5,62
127.01343185559,37.581615704486,종로구,3266,88.0,89.5,62
127.01345025429701,37.5816266856499,종로구,3266,88.0,89.5,62
127.01408162107401,37.581796113676,종로구,3266,88.0,89.5,62
127.014109395655,37.5818175091389,종로구,3266,88.0,89.5,62
127.014115226564,37.581820319593795,종로구,3266,88.0,89.5,62
127.014178414092,37.5819760212641,종로구,3266,88.0,89.5,62
127.014221236986,37.5820773776058,종로구,3266,88.0,89.5,62
127.01425254395001,37.5820987726539,종로구,3266,88.0,89.5,62
127.014662450166,37.5822735730962,종로구,3267,27.0,27.5,23
127.01470614255,37.5822932817997,종로구,3267,27.0,27.5,23
127.01472242358,37.582298902133296,종로구,3267,27.0,27.5,23
127.014733915403,37.5823028471666,종로구,3267,27.0,27.5,23
127.014810701263,37.5823295888237,종로구,3267,27.0,27.5,23
127.014819361665,37.5823273353831,종로구,3267,27.0,27.5,23
127.014828384399,37.58232536120671,종로구,3267,27.0,27.5,23
127.015002588342,37.5821533071503,종로구,3266,88.0,89.5,62
127.015068399631,37.582156957619,종로구,3266,88.0,89.5,62
127.015100244872,37.5821485117198,종로구,3266,88.0,89.5,62
127.015181598745,37.5820817752998,종로구,3266,88.0,89.5,62
127.01521123386601,37.58206007612021,종로구,3266,88.0,89.5,62
127.01523466574699,37.5820429096142,종로구,3266,88.0,89.5,62
127.015247038031,37.5820327720821,종로구,3266,88.0,89.5,62
127.01525321854099,37.5820278609887,종로구,3266,88.0,89.5,62
127.015275518711,37.58201306419971,종로구,3266,88.0,89.5,62
127.01531673465,37.581987156038,종로구,3266,88.0,89.5,62
127.01532426193998,37.58197985717021,종로구,3266,88.0,89.5,62
127.01532981968599,37.58197448664271,종로구,3266,88.0,89.5,62
127.015338000271,37.58194914094479,종로구,3266,88.0,89.5,62
127.015342367776,37.5819356256412,종로구,3266,88.0,89.5,62
127.01535260883699,37.581849183828794,종로구,3266,88.0,89.5,62
127.01537419316901,37.581820746174,종로구,3266,88.0,89.5,62
127.015405676736,37.58181651684961,종로구,3266,88.0,89.5,62
127.015612101047,37.58177904740221,종로구,3266,88.0,89.5,62
127.015658791675,37.5817890067263,종로구,3266,88.0,89.5,62
127.01576123031799,37.581810843327496,종로구,3266,88.0,89.5,62
127.015977575208,37.5818493882475,종로구,3266,88.0,89.5,62
127.016034987826,37.581862868965004,종로구,3266,88.0,89.5,62
127.01612741867399,37.58188457133029,종로구,3266,88.0,89.5,62
127.016170056464,37.5818947021409,종로구,3266,88.0,89.5,62
127.01626080007401,37.5819141161061,종로구,3266,88.0,89.5,62
127.01627601655301,37.5819177722088,종로구,3266,88.0,89.5,62
127.016299894109,37.5819230399907,종로구,3266,88.0,89.5,62
127.016357748223,37.5819357816872,종로구,3266,88.0,89.5,62
127.01636302351002,37.58193368172621,종로구,3266,88.0,89.5,62
127.016383739746,37.5819253630174,종로구,3266,88.0,89.5,62
127.01647748126899,37.581820043913496,종로구,3266,88.0,89.5,62
127.016578037377,37.5817683325425,종로구,3266,88.0,89.5,62
127.01668335908,37.581714160781004,종로구,3266,88.0,89.5,62
127.016697684652,37.581679236715104,종로구,3266,88.0,89.5,62
127.016703693243,37.5816645949167,종로구,3266,88.0,89.5,62
127.01674488662701,37.5815868975705,종로구,3266,88.0,89.5,62
127.016828178478,37.5814297638113,종로구,3266,88.0,89.5,62
127.016832597272,37.581391750628704,종로구,3266,88.0,89.5,62
127.01680567357599,37.581216061798294,종로구,3266,88.0,89.5,62
127.016808737695,37.581196933463,종로구,3266,88.0,89.5,62
127.016812027939,37.5811763635202,종로구,3266,88.0,89.5,62
127.01688100332599,37.5811003383525,종로구,3266,88.0,89.5,62
127.01689373814301,37.5810932909819,종로구,3266,88.0,89.5,62
127.016924859863,37.581038101514395,종로구,3266,88.0,89.5,62
127.01692768567499,37.5810164234152,종로구,3266,88.0,89.5,62
127.016868402306,37.58087677826,종로구,3266,88.0,89.5,62
127.016883082636,37.5808615677012,종로구,3266,88.0,89.5,62
127.016916679976,37.5808438319131,종로구,3266,88.0,89.5,62
127.01692358491002,37.580839326080714,종로구,3266,88.0,89.5,62
127.016939851509,37.580830593399504,종로구,3266,88.0,89.5,62
127.016958200875,37.5808203648064,종로구,3266,88.0,89.5,62
127.017034303709,37.5807779273829,종로구,3266,88.0,89.5,62
127.017121590763,37.5807311276585,종로구,3266,88.0,89.5,62
127.01713829879,37.5807221696449,종로구,3266,88.0,89.5,62
127.01714608603599,37.5807142849838,종로구,3266,88.0,89.5,62
127.01715988247,37.5806954165026,종로구,3266,88.0,89.5,62
127.017254135905,37.580560535329596,종로구,3266,88.0,89.5,62
127.017271274835,37.5805551721751,종로구,3266,88.0,89.5,62
127.017277308419,37.580552648608105,종로구,3266,88.0,89.5,62
127.01728524936199,37.58046846839071,종로구,3266,88.0,89.5,62
127.01729465715401,37.5804148854734,종로구,3266,88.0,89.5,62
127.017305919355,37.580350769776004,종로구,3266,88.0,89.5,62
127.01730182929,37.5802820701093,종로구,3266,88.0,89.5,62
127.01730166959,37.5802763578768,종로구,3266,88.0,89.5,62
127.01730044453,37.580265023631505,종로구,3266,88.0,89.5,62
127.017303599496,37.5802480035763,종로구,3266,88.0,89.5,62
127.017321021276,37.580242171863496,종로구,3266,88.0,89.5,62
127.017328005837,37.5802398373736,종로구,3266,88.0,89.5,62
127.01733331490699,37.5802375841965,종로구,3266,88.0,89.5,62
127.017339187096,37.580221482782505,종로구,3266,88.0,89.5,62
127.017349041967,37.58019449691809,종로구,3266,88.0,89.5,62
